Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,320,1376,29,187,0,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Basilicata,154,440,10,88,13,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Calabria,426,990,38,156,25,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Campania,1433,4304,123,620,36,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Emilia-Romagna,1466,6538,204,760,0,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Friuli Venezia Giulia,183,1277,31,175,0,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Lazio,2007,6421,265,943,193,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Liguria,439,1832,57,226,12,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Lombardia,3072,10460,513,1416,114,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Marche,373,1215,65,210,54,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Molise,29,221,6,39,0,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
P.A. Bolzano,43,442,6,100,0,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
P.A. Trento,67,517,16,90,15,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Piemonte,1820,5824,162,628,99,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Puglia,1512,3768,202,586,0,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Sardegna,319,1602,41,216,33,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Sicilia,1063,3862,149,846,196,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Toscana,1190,5033,225,600,15,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Umbria,140,662,22,116,0,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Valle d'Aosta,31,227,8,30,6,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Veneto,780,6000,136,1000,0,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
Italia,16867,63011,2308,9032,811,Dati della Protezione Civile del 06 Maggio 2021 ore 18:42
