Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,73,1324,7,181,14,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Basilicata,25,362,0,88,13,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Calabria,114,966,8,174,3,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Campania,275,3511,17,555,189,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Emilia-Romagna,341,7920,38,889,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Friuli Venezia Giulia,122,1277,20,175,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Lazio,510,6421,61,943,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Liguria,97,1707,10,217,12,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Lombardia,348,6369,46,1530,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Marche,70,966,24,214,60,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Molise,6,176,1,39,26,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
P.A. Bolzano,65,500,4,100,20,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
P.A. Trento,21,517,2,90,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Piemonte,224,5824,25,628,99,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Puglia,151,2742,20,482,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Sardegna,49,1602,6,204,16,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Sicilia,333,3638,46,874,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Toscana,277,5033,28,570,36,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Umbria,40,662,6,84,43,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Valle d'Aosta,7,83,0,33,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Veneto,214,6000,46,1000,0,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
Italia,3362,57600,415,9070,531,Dati della Protezione Civile del 08 Novembre 2021 ore 18:41
