Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,21,1369,1,185,23,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Basilicata,16,414,0,88,13,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Calabria,51,906,6,146,25,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Campania,211,3837,19,581,75,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Emilia-Romagna,161,6538,22,760,0,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Friuli Venezia Giulia,6,1277,0,175,0,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Lazio,155,6421,37,943,193,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Liguria,14,1706,7,221,12,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Lombardia,195,6590,44,1416,114,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Marche,8,951,2,209,57,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Molise,3,221,0,36,0,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
P.A. Bolzano,5,391,2,100,0,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
P.A. Trento,2,517,0,60,15,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Piemonte,94,5824,10,628,99,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Puglia,108,2920,10,483,0,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Sardegna,42,1602,1,216,33,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Sicilia,143,3076,15,658,196,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Toscana,79,5033,16,448,30,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Umbria,11,671,0,97,30,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Valle d'Aosta,1,81,0,30,6,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Veneto,38,6000,5,1000,0,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
Italia,1364,56345,197,8480,921,Dati della Protezione Civile del 04 Luglio 2021 ore 19:52
