Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,66,1324,7,181,14,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Basilicata,26,362,0,88,13,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Calabria,107,966,8,174,3,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Campania,262,3511,18,555,189,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Emilia-Romagna,302,7920,40,889,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Friuli Venezia Giulia,108,1277,16,175,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Lazio,474,6421,60,943,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Liguria,80,1717,11,217,12,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Lombardia,336,6369,48,1530,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Marche,61,966,21,214,62,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Molise,6,176,1,39,26,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
P.A. Bolzano,60,500,2,100,20,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
P.A. Trento,24,517,2,90,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Piemonte,206,5824,21,628,99,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Puglia,143,2745,20,482,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Sardegna,45,1602,6,204,16,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Sicilia,311,3653,39,874,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Toscana,271,5033,27,570,36,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Umbria,42,662,7,84,43,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Valle d'Aosta,3,83,0,33,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Veneto,191,6000,41,1000,0,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Italia,3124,57628,395,9070,533,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
