Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,266,1382,9,181,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Basilicata,103,362,1,79,13,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Calabria,314,971,15,177,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Campania,688,3902,31,573,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Emilia-Romagna,1753,9001,47,889,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Friuli Venezia Giulia,296,1277,7,175,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Lazio,1091,6421,71,943,243,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Liguria,455,1636,13,218,12,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Lombardia,1495,10457,48,1810,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Marche,196,983,6,230,50,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Molise,17,176,0,39,26,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
P.A. Bolzano,95,500,4,100,20,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
P.A. Trento,92,517,3,90,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Piemonte,625,6794,16,628,99,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Puglia,474,2751,17,405,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Sardegna,182,1602,13,204,16,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Sicilia,956,3599,47,792,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Toscana,723,5033,26,570,14,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Umbria,281,662,4,86,41,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Valle d'Aosta,40,96,0,13,21,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Veneto,783,6000,27,1000,0,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
Italia,10925,64122,405,9202,555,Dati della Protezione Civile del 24 Luglio 2022 ore 17:08
