Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,83,1324,6,177,23,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Basilicata,40,366,3,88,13,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Calabria,175,957,15,172,3,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Campania,373,3849,26,548,195,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Emilia-Romagna,396,7920,49,889,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Friuli Venezia Giulia,48,1277,15,175,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Lazio,448,6421,65,943,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Liguria,70,1695,8,218,12,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Lombardia,352,6369,57,1530,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Marche,58,971,22,212,61,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Molise,12,176,0,39,26,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
P.A. Bolzano,25,500,4,100,20,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
P.A. Trento,18,517,0,90,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Piemonte,159,5824,23,628,99,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Puglia,230,2741,20,482,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Sardegna,233,1602,25,204,16,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Sicilia,848,3669,117,881,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Toscana,400,5033,59,570,33,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Umbria,45,684,8,91,36,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Valle d'Aosta,0,83,0,33,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Veneto,191,6000,47,1000,0,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
Italia,4204,57978,569,9070,537,Dati della Protezione Civile del 04 Settembre 2021 ore 18:57
