Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,87,1324,6,177,23,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Basilicata,44,360,2,88,13,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Calabria,162,953,16,172,3,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Campania,373,3849,22,548,195,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Emilia-Romagna,387,7920,51,889,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Friuli Venezia Giulia,53,1277,12,175,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Lazio,448,6421,71,943,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Liguria,75,1695,9,218,12,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Lombardia,359,6369,46,1530,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Marche,68,971,19,212,61,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Molise,9,176,0,39,26,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
P.A. Bolzano,23,500,4,100,20,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
P.A. Trento,20,517,0,90,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Piemonte,163,5824,17,628,99,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Puglia,234,2741,20,482,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Sardegna,230,1602,24,204,16,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Sicilia,836,3680,114,869,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Toscana,415,5033,51,570,34,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Umbria,45,684,6,91,36,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Valle d'Aosta,0,83,0,33,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Veneto,200,6000,50,1000,0,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
Italia,4231,57979,540,9058,538,Dati della Protezione Civile del 01 Settembre 2021 ore 19:30
