Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,398,1324,35,181,14,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Basilicata,88,354,2,79,14,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Calabria,438,1045,35,191,8,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Campania,1311,4538,92,699,21,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Emilia-Romagna,2456,9001,149,889,0,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Friuli Venezia Giulia,399,1277,42,175,0,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Lazio,1789,6421,204,943,243,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Liguria,724,1824,42,220,12,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Lombardia,3649,10457,267,1810,0,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Marche,279,1010,64,256,49,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Molise,25,176,1,39,26,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
P.A. Bolzano,95,500,16,100,20,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
P.A. Trento,137,517,21,90,0,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Piemonte,2062,6794,145,628,99,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Puglia,615,2850,63,499,0,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Sardegna,238,1602,28,204,16,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Sicilia,1392,3842,170,846,0,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Toscana,1303,5033,138,570,8,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Umbria,216,662,12,86,41,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Valle d'Aosta,69,133,8,33,0,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Veneto,1545,6000,183,1000,0,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Italia,19228,65360,1717,9538,571,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
