Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,83,1324,5,177,23,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Basilicata,45,366,3,88,13,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Calabria,176,957,13,172,3,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Campania,369,3849,31,548,195,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Emilia-Romagna,391,7920,51,889,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Friuli Venezia Giulia,43,1277,15,175,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Lazio,449,6421,63,943,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Liguria,72,1695,8,218,12,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Lombardia,365,6369,58,1530,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Marche,60,971,22,212,61,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Molise,13,176,0,39,26,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
P.A. Bolzano,28,500,5,100,20,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
P.A. Trento,18,517,0,90,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Piemonte,164,5824,22,628,99,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Puglia,226,2741,20,482,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Sardegna,231,1602,27,204,16,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Sicilia,845,3667,120,881,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Toscana,392,5033,58,570,33,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Umbria,48,684,7,91,36,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Valle d'Aosta,0,83,0,33,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Veneto,198,6000,44,1000,0,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
Italia,4216,57976,572,9070,537,Dati della Protezione Civile del 05 Settembre 2021 ore 19:39
