Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,557,1495,65,215,0,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Basilicata,179,456,12,88,13,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Calabria,473,948,38,152,25,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Campania,1569,4338,145,620,36,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Emilia-Romagna,2711,6538,330,760,0,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Friuli Venezia Giulia,519,1277,75,175,0,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Lazio,3067,6421,393,943,193,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Liguria,657,1854,80,226,12,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Lombardia,5896,13396,814,1416,114,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Marche,728,1406,129,247,19,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Molise,49,221,15,39,0,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
P.A. Bolzano,76,465,15,100,0,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
P.A. Trento,146,584,41,90,15,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Piemonte,3606,5824,320,628,99,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Puglia,1989,3768,260,586,80,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Sardegna,335,1602,56,208,35,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Sicilia,1148,3891,171,835,196,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Toscana,1668,5033,284,631,13,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Umbria,272,844,41,132,2,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Valle d'Aosta,64,227,12,30,6,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Veneto,1542,6000,289,1000,0,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
Italia,27251,66588,3585,9121,858,Dati della Protezione Civile del 11 Aprile 2021 ore 17:45
