Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,23,1369,1,185,23,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Basilicata,16,414,0,88,13,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Calabria,52,905,5,146,25,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Campania,211,3837,18,581,75,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Emilia-Romagna,164,6538,19,760,0,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Friuli Venezia Giulia,7,1277,1,175,0,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Lazio,135,6421,33,943,193,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Liguria,14,1699,7,212,12,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Lombardia,158,6568,45,1416,114,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Marche,8,951,1,209,57,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Molise,2,176,0,36,0,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
P.A. Bolzano,6,391,1,100,0,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
P.A. Trento,1,517,0,60,15,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Piemonte,84,5824,9,628,99,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Puglia,94,2920,8,483,0,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Sardegna,34,1602,1,216,33,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Sicilia,137,3091,18,660,196,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Toscana,75,5033,16,444,34,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Umbria,13,671,0,97,30,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Valle d'Aosta,0,81,0,30,6,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Veneto,37,6000,4,1000,0,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Italia,1271,56285,187,8469,925,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
