Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,310,1382,14,181,14,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Basilicata,91,377,2,79,14,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Calabria,330,1039,13,198,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Campania,698,4060,30,581,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Emilia-Romagna,1321,9001,34,889,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Friuli Venezia Giulia,150,1277,3,175,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Lazio,1204,6421,71,943,243,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Liguria,289,1646,9,215,12,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Lombardia,1125,10457,38,1810,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Marche,197,1013,8,256,57,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Molise,31,176,1,39,26,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
P.A. Bolzano,39,500,2,100,20,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
P.A. Trento,43,517,2,90,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Piemonte,710,6794,19,628,99,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Puglia,614,2923,36,503,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Sardegna,338,1602,23,204,16,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Sicilia,934,3731,53,841,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Toscana,751,5033,32,570,10,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Umbria,268,662,5,86,41,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Valle d'Aosta,15,163,2,34,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Veneto,617,6000,23,1000,0,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
Italia,10075,64774,420,9422,552,Dati della Protezione Civile del 14 Aprile 2022 ore 23:16
