Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,122,1324,13,181,14,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Basilicata,24,360,1,79,13,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Calabria,190,979,20,181,3,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Campania,381,3532,28,520,219,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Emilia-Romagna,1001,9001,92,889,0,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Friuli Venezia Giulia,313,1277,28,175,0,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Lazio,816,6421,109,943,243,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Liguria,296,1744,27,221,12,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Lombardia,1185,7945,146,1530,0,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Marche,127,968,36,250,52,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Molise,9,176,4,39,26,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
P.A. Bolzano,86,500,22,100,20,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
P.A. Trento,102,517,18,90,0,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Piemonte,597,5824,53,628,99,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Puglia,133,2722,23,482,0,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Sardegna,88,1602,6,204,16,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Sicilia,426,3581,48,864,0,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Toscana,312,5033,47,570,32,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Umbria,48,662,7,88,39,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Valle d'Aosta,21,99,2,33,0,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Veneto,886,6000,133,1000,0,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
Italia,7163,60267,863,9067,788,Dati della Protezione Civile del 14 Dicembre 2021 ore 19:19
