Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,463,1491,39,189,0,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Basilicata,92,436,4,88,13,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Calabria,244,881,20,152,25,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Campania,1362,4498,99,620,36,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Emilia-Romagna,2665,6126,236,757,0,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Friuli Venezia Giulia,649,1277,62,175,0,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Lazio,2843,6421,306,943,194,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Liguria,703,1719,65,217,12,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Lombardia,3424,11649,471,1233,297,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Marche,512,1172,67,216,40,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Molise,57,221,9,34,0,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
P.A. Bolzano,203,458,27,77,2,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
P.A. Trento,359,604,45,90,15,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Piemonte,2773,5824,192,628,99,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Puglia,1383,3429,153,458,80,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Sardegna,494,1694,47,180,27,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Sicilia,1190,4166,194,799,201,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Toscana,815,5033,146,564,3,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Umbria,277,765,45,130,2,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Valle d'Aosta,54,163,1,20,12,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Veneto,2612,6000,343,1000,0,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
Italia,23174,64027,2571,8570,1058,Dati della Protezione Civile del 06 Gennaio 2021 ore 19:28
