Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,68,1369,4,185,23,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Basilicata,38,452,0,88,13,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Calabria,150,923,10,156,15,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Campania,440,4056,31,583,73,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Emilia-Romagna,291,6538,60,760,0,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Friuli Venezia Giulia,12,1277,3,175,0,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Lazio,481,6421,102,943,193,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Liguria,62,1703,12,214,12,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Lombardia,633,7410,118,1416,114,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Marche,57,1103,10,210,61,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Molise,8,221,0,39,0,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
P.A. Bolzano,13,431,2,100,0,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
P.A. Trento,13,517,4,60,15,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Piemonte,325,5824,45,628,99,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Puglia,268,3434,21,549,0,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Sardegna,85,1602,5,216,33,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Sicilia,326,3287,43,725,196,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Toscana,204,5033,70,474,26,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Umbria,41,671,5,97,30,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Valle d'Aosta,3,205,0,30,6,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Veneto,137,6000,29,1000,0,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
Italia,3655,58477,574,8648,909,Dati della Protezione Civile del 12 Giugno 2021 ore 19:19
