Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,548,1476,51,189,0,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Basilicata,64,414,5,88,13,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Calabria,217,913,22,152,25,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Campania,1356,4243,104,620,36,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Emilia-Romagna,1889,6126,171,757,0,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Friuli Venezia Giulia,425,1277,60,175,0,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Lazio,2121,6421,256,943,193,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Liguria,561,1787,56,216,18,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Lombardia,3574,10211,365,1248,282,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Marche,542,1176,75,233,40,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Molise,66,221,8,39,0,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
P.A. Bolzano,244,538,37,100,0,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
P.A. Trento,156,584,26,90,15,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Piemonte,1889,5824,141,628,99,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Puglia,1384,3606,164,569,80,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Sardegna,333,1602,28,208,35,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Sicilia,1043,4042,168,832,196,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Toscana,685,5033,129,556,11,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Umbria,448,818,83,141,0,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Valle d'Aosta,13,227,2,20,12,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Veneto,942,6000,111,1000,0,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Italia,18500,62539,2062,8804,1055,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
