Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,408,1324,41,181,14,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Basilicata,92,350,5,79,13,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Calabria,411,1090,34,202,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Campania,1380,4473,102,812,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Emilia-Romagna,2577,9001,152,889,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Friuli Venezia Giulia,489,1277,41,175,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Lazio,2102,6421,205,943,243,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Liguria,743,1824,40,221,12,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Lombardia,3405,10457,259,1810,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Marche,299,1012,58,256,49,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Molise,34,176,3,39,26,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
P.A. Bolzano,106,500,14,100,20,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
P.A. Trento,147,517,24,90,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Piemonte,2119,6794,139,628,99,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Puglia,685,2882,61,503,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Sardegna,327,1602,32,204,16,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Sicilia,1460,3808,155,847,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Toscana,1369,5033,122,570,8,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Umbria,190,662,7,86,41,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Valle d'Aosta,74,143,6,34,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Veneto,1584,6000,165,1000,0,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
Italia,20001,65346,1665,9669,541,Dati della Protezione Civile del 26 Gennaio 2022 ore 18:32
