Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,271,1369,28,185,0,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Basilicata,135,452,11,88,13,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Calabria,419,998,34,156,25,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Campania,1348,4304,119,620,36,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Emilia-Romagna,1335,6538,187,760,0,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Friuli Venezia Giulia,152,1277,21,175,0,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Lazio,1832,6421,266,943,193,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Liguria,384,1832,52,226,12,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Lombardia,2726,10161,492,1416,114,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Marche,331,1215,59,210,54,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Molise,25,221,4,39,0,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
P.A. Bolzano,29,442,6,100,0,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
P.A. Trento,59,517,18,90,15,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Piemonte,1680,5824,159,628,99,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Puglia,1474,3768,192,586,0,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Sardegna,295,1602,40,216,33,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Sicilia,974,3858,136,845,196,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Toscana,1084,5033,212,601,16,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Umbria,135,665,21,116,0,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Valle d'Aosta,31,227,9,30,6,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Veneto,701,6000,126,1000,0,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Italia,15420,62724,2192,9030,812,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
