Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,25,1369,1,185,23,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Basilicata,15,414,0,88,13,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Calabria,51,793,4,148,25,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Campania,215,3833,20,575,81,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Emilia-Romagna,157,6538,17,760,0,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Friuli Venezia Giulia,5,1277,1,175,0,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Lazio,139,6421,27,943,193,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Liguria,11,1703,7,212,12,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Lombardia,134,6468,43,1416,114,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Marche,9,951,2,209,57,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Molise,1,176,0,33,0,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
P.A. Bolzano,6,391,1,100,0,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
P.A. Trento,0,517,0,60,15,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Piemonte,64,5824,4,628,99,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Puglia,84,2799,9,454,0,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Sardegna,33,1602,1,216,33,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Sicilia,128,3041,20,659,196,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Toscana,67,5033,16,451,34,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Umbria,13,671,1,97,30,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Valle d'Aosta,0,81,0,30,6,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Veneto,40,6000,6,1000,0,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
Italia,1197,55902,180,8439,931,Dati della Protezione Civile del 08 Luglio 2021 ore 18:04
