Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,26,1369,1,185,23,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Basilicata,13,414,1,88,13,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Calabria,45,799,3,151,25,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Campania,201,3833,20,575,81,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Emilia-Romagna,155,6538,15,760,0,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Friuli Venezia Giulia,6,1277,1,175,0,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Lazio,135,6421,27,943,193,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Liguria,11,1703,7,213,12,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Lombardia,127,6471,35,1416,114,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Marche,8,951,2,209,57,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Molise,1,176,0,33,0,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
P.A. Bolzano,7,391,2,100,0,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
P.A. Trento,0,517,0,60,15,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Piemonte,67,5824,3,628,99,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Puglia,83,2799,9,462,0,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Sardegna,33,1602,1,216,33,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Sicilia,128,3041,20,659,196,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Toscana,68,5033,15,451,34,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Umbria,12,671,1,97,30,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Valle d'Aosta,0,81,0,30,6,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Veneto,41,6000,6,1000,0,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
Italia,1167,55911,169,8451,931,Dati della Protezione Civile del 09 Luglio 2021 ore 20:01
