Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,118,1324,17,181,14,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Basilicata,32,360,1,79,13,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Calabria,208,979,18,180,3,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Campania,412,3529,33,520,214,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Emilia-Romagna,989,9001,102,889,0,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Friuli Venezia Giulia,286,1277,31,175,0,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Lazio,828,6421,111,943,243,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Liguria,337,1756,29,219,12,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Lombardia,1193,8485,147,1530,0,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Marche,155,970,36,250,52,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Molise,6,176,2,39,26,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
P.A. Bolzano,84,500,19,100,20,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
P.A. Trento,80,517,22,90,0,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Piemonte,667,5824,53,628,99,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Puglia,142,2722,26,482,0,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Sardegna,114,1602,9,204,16,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Sicilia,485,3574,48,864,0,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Toscana,335,5033,55,570,32,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Umbria,51,662,8,88,39,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Valle d'Aosta,18,99,2,33,0,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Veneto,980,6000,154,1000,0,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Italia,7520,60811,923,9064,783,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
