Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,68,1324,13,177,23,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Basilicata,42,363,0,88,13,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Calabria,125,821,10,169,2,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Campania,366,3849,20,548,195,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Emilia-Romagna,411,6538,54,760,0,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Friuli Venezia Giulia,31,1277,11,175,0,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Lazio,524,6421,68,943,243,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Liguria,85,1684,10,218,12,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Lombardia,329,6369,45,1416,114,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Marche,55,959,11,213,61,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Molise,8,176,1,39,26,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
P.A. Bolzano,18,391,3,100,20,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
P.A. Trento,30,517,0,90,0,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Piemonte,142,5824,9,628,99,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Puglia,207,2741,25,482,0,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Sardegna,224,1602,22,204,16,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Sicilia,740,3818,102,934,0,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Toscana,385,5033,41,570,40,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Umbria,54,684,8,91,36,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Valle d'Aosta,4,83,0,33,0,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Veneto,188,6000,51,1000,0,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
Italia,4036,56474,504,8878,900,Dati della Protezione Civile del 24 Agosto 2021 ore 18:31
