Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,248,1324,24,181,14,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Basilicata,70,358,2,79,14,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Calabria,356,1055,30,189,9,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Campania,868,4394,73,704,16,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Emilia-Romagna,1744,9001,140,889,0,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Friuli Venezia Giulia,306,1277,30,175,0,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Lazio,1371,6421,184,943,243,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Liguria,603,1762,44,219,12,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Lombardia,2519,10457,229,1530,0,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Marche,243,1007,50,252,53,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Molise,21,176,2,39,26,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
P.A. Bolzano,75,500,17,100,20,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
P.A. Trento,96,517,25,90,0,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Piemonte,1513,5824,136,628,99,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Puglia,384,2710,38,493,0,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Sardegna,173,1602,22,204,16,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Sicilia,944,3694,119,851,0,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Toscana,903,5033,98,570,22,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Umbria,181,662,12,86,41,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Valle d'Aosta,42,99,5,33,0,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Veneto,1167,6000,187,1000,0,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
Italia,13827,63873,1467,9255,585,Dati della Protezione Civile del 06 Gennaio 2022 ore 18:58
