Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,194,1324,22,181,14,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Basilicata,71,354,2,79,13,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Calabria,323,1055,29,189,9,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Campania,750,4204,60,671,41,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Emilia-Romagna,1528,9001,131,889,0,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Friuli Venezia Giulia,308,1277,30,175,0,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Lazio,1199,6421,158,943,243,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Liguria,532,1764,46,219,12,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Lombardia,2147,10457,219,1530,0,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Marche,232,995,54,252,53,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Molise,21,176,2,39,26,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
P.A. Bolzano,84,500,18,100,20,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
P.A. Trento,113,517,22,90,0,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Piemonte,1354,5824,112,628,99,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Puglia,299,2704,33,493,0,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Sardegna,174,1602,18,204,16,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Sicilia,872,3674,112,853,0,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Toscana,755,5033,84,570,25,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Umbria,162,662,10,86,41,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Valle d'Aosta,45,99,3,33,0,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Veneto,1170,6000,186,1000,0,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
Italia,12333,63643,1351,9224,612,Dati della Protezione Civile del 03 Gennaio 2022 ore 18:12
