Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,443,1476,41,189,0,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Basilicata,80,434,4,88,13,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Calabria,285,913,27,152,25,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Campania,1401,4487,93,620,36,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Emilia-Romagna,2511,6126,231,757,0,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Friuli Venezia Giulia,688,1277,68,175,0,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Lazio,2780,6421,299,943,193,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Liguria,668,1759,59,216,12,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Lombardia,3601,11444,466,1248,282,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Marche,587,1174,82,222,40,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Molise,56,221,7,36,0,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
P.A. Bolzano,209,479,23,77,2,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
P.A. Trento,304,604,42,90,15,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Piemonte,2522,5824,163,628,99,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Puglia,1374,3435,148,458,80,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Sardegna,510,1679,50,180,27,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Sicilia,1403,4161,210,817,196,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Toscana,715,5033,129,561,4,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Umbria,278,765,50,130,2,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Valle d'Aosta,40,227,3,20,12,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Veneto,2386,6000,327,1000,0,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
Italia,22841,63939,2522,8607,1038,Dati della Protezione Civile del 15 Gennaio 2021 ore 20:59
