Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,235,1369,20,185,0,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Basilicata,121,462,10,88,13,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Calabria,400,989,28,156,25,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Campania,1285,4304,105,620,36,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Emilia-Romagna,1199,6538,163,760,0,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Friuli Venezia Giulia,98,1277,18,175,0,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Lazio,1589,6421,233,943,193,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Liguria,326,1817,47,226,12,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Lombardia,2351,9714,417,1416,114,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Marche,286,1230,50,210,54,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Molise,20,221,4,39,0,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
P.A. Bolzano,24,424,7,100,0,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
P.A. Trento,50,517,18,90,15,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Piemonte,1497,5824,143,628,99,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Puglia,1239,3768,144,586,0,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Sardegna,241,1602,39,216,33,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Sicilia,883,3852,124,845,196,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Toscana,978,5033,187,596,16,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Umbria,125,662,21,116,0,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Valle d'Aosta,21,227,6,30,6,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Veneto,640,6000,109,1000,0,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Italia,13608,62251,1893,9025,812,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
