Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,470,1382,23,181,14,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Basilicata,93,371,2,79,13,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Calabria,357,1118,25,202,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Campania,1098,4446,65,812,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Emilia-Romagna,1837,9001,102,889,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Friuli Venezia Giulia,368,1277,23,175,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Lazio,1784,6421,165,943,243,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Liguria,504,1821,26,221,12,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Lombardia,1649,10457,158,1810,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Marche,308,1025,32,256,49,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Molise,38,176,4,39,26,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
P.A. Bolzano,89,500,6,100,20,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
P.A. Trento,88,517,12,90,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Piemonte,1414,6794,56,628,99,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Puglia,723,2923,66,503,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Sardegna,387,1602,25,204,16,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Sicilia,1239,3778,104,858,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Toscana,1019,5033,70,570,8,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Umbria,185,662,9,86,41,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Valle d'Aosta,33,163,4,34,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Veneto,879,6000,60,1000,0,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Italia,14562,65467,1037,9680,541,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
