Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,647,1491,66,189,0,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Basilicata,116,441,15,88,13,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Calabria,365,929,21,152,25,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Campania,1828,4681,144,620,36,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Emilia-Romagna,2812,5594,231,757,0,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Friuli Venezia Giulia,644,1277,63,175,0,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Lazio,3026,6421,339,943,194,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Liguria,803,1752,84,222,12,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Lombardia,5417,13742,733,1336,194,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Marche,490,1209,86,195,65,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Molise,50,221,8,34,0,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
P.A. Bolzano,242,534,27,77,2,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
P.A. Trento,411,604,47,90,15,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Piemonte,4005,5824,300,628,99,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Puglia,1595,3447,187,456,84,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Sardegna,595,1653,64,181,27,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Sicilia,1280,4251,197,808,196,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Toscana,1268,5033,241,591,1,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Umbria,314,758,54,130,2,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Valle d'Aosta,88,189,9,33,4,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Veneto,2566,6000,349,1000,0,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
Italia,28562,66051,3265,8705,969,Dati della Protezione Civile del 11 Dicembre 2020 ore 19:02
