Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,21,1369,1,185,23,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Basilicata,16,414,0,88,13,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Calabria,52,906,6,146,25,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Campania,212,3842,18,581,75,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Emilia-Romagna,175,6538,22,760,0,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Friuli Venezia Giulia,6,1277,0,175,0,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Lazio,162,6421,42,943,193,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Liguria,14,1706,6,221,12,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Lombardia,195,6749,47,1416,114,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Marche,10,951,2,209,57,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Molise,3,221,0,36,0,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
P.A. Bolzano,8,389,2,100,0,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
P.A. Trento,3,517,0,60,15,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Piemonte,139,5824,11,628,99,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Puglia,118,2989,11,491,0,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Sardegna,42,1602,2,216,33,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Sicilia,154,3080,19,652,196,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Toscana,83,5033,18,448,30,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Umbria,12,671,1,97,30,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Valle d'Aosta,1,81,0,30,6,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Veneto,43,6000,5,1000,0,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
Italia,1469,56580,213,8482,921,Dati della Protezione Civile del 02 Luglio 2021 ore 18:26
