Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,111,1382,3,181,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Basilicata,25,358,1,79,14,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Calabria,148,952,5,179,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Campania,271,3878,14,575,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Emilia-Romagna,737,9001,24,889,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Friuli Venezia Giulia,127,1277,2,175,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Lazio,436,6421,35,943,243,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Liguria,150,1599,2,218,12,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Lombardia,514,10457,14,1810,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Marche,55,983,3,230,50,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Molise,11,176,0,39,26,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
P.A. Bolzano,29,500,1,100,20,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
P.A. Trento,47,517,2,90,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Piemonte,238,6794,6,628,99,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Puglia,172,2735,9,405,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Sardegna,76,1602,5,204,16,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Sicilia,260,3476,28,784,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Toscana,174,5033,7,570,13,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Umbria,121,662,0,86,41,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Valle d'Aosta,6,85,0,13,21,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Veneto,281,6000,15,1000,0,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
Italia,3989,63888,176,9198,555,Dati della Protezione Civile del 12 Settembre 2022 ore 23:45
