Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,72,1324,6,177,23,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Basilicata,49,362,4,88,13,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Calabria,161,964,17,174,3,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Campania,342,3511,21,555,189,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Emilia-Romagna,390,7920,43,889,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Friuli Venezia Giulia,44,1277,11,175,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Lazio,445,6421,59,943,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Liguria,82,1695,9,218,12,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Lombardia,402,6369,59,1530,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Marche,59,971,23,212,61,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Molise,11,176,0,39,26,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
P.A. Bolzano,25,500,7,100,20,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
P.A. Trento,20,517,0,90,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Piemonte,181,5824,24,628,99,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Puglia,182,2741,20,482,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Sardegna,220,1602,24,204,16,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Sicilia,801,3712,106,881,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Toscana,379,5033,55,570,34,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Umbria,51,684,7,91,36,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Valle d'Aosta,2,83,0,33,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Veneto,199,6000,52,1000,0,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
Italia,4117,57686,547,9079,532,Dati della Protezione Civile del 11 Settembre 2021 ore 19:14
