Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,474,1462,50,193,0,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Basilicata,165,436,13,88,13,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Calabria,476,968,47,152,25,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Campania,1534,4304,144,620,36,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Emilia-Romagna,2116,6538,287,760,0,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Friuli Venezia Giulia,339,1277,48,175,0,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Lazio,2657,6421,334,943,193,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Liguria,586,1811,68,226,12,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Lombardia,4522,12196,667,1416,114,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Marche,530,1352,79,237,29,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Molise,39,221,13,39,0,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
P.A. Bolzano,61,460,10,100,0,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
P.A. Trento,117,564,29,90,15,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Piemonte,2666,5824,277,628,99,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Puglia,1872,3768,260,586,0,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Sardegna,375,1602,55,216,33,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Sicilia,1274,3904,182,835,196,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Toscana,1551,5033,257,625,18,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Umbria,206,807,36,117,2,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Valle d'Aosta,55,227,12,30,6,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Veneto,1169,6000,208,1000,0,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
Italia,22784,65175,3076,9076,791,Dati della Protezione Civile del 21 Aprile 2021 ore 18:03
