Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,611,1473,77,204,0,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Basilicata,82,424,7,88,13,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Calabria,187,913,20,152,25,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Campania,1301,4154,138,620,36,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Emilia-Romagna,2178,6126,214,757,0,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Friuli Venezia Giulia,355,1277,62,175,0,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Lazio,1814,6421,216,943,193,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Liguria,491,1795,50,216,18,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Lombardia,4062,10488,435,1416,114,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Marche,571,1176,77,233,40,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Molise,95,221,17,39,0,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
P.A. Bolzano,213,546,32,100,0,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
P.A. Trento,173,584,38,90,15,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Piemonte,1956,5824,166,628,99,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Puglia,1239,3617,161,569,80,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Sardegna,217,1602,19,208,35,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Sicilia,734,3939,134,834,196,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Toscana,887,5033,166,576,24,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Umbria,421,852,78,141,2,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Valle d'Aosta,9,227,2,20,12,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Veneto,776,6000,107,1000,0,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
Italia,18372,62692,2216,9009,902,Dati della Protezione Civile del 27 Febbraio 2021 ore 19:14
