Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,557,1495,58,215,0,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Basilicata,169,448,12,88,13,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Calabria,476,963,44,152,25,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Campania,1585,4320,127,620,36,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Emilia-Romagna,2590,6538,317,760,0,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Friuli Venezia Giulia,471,1277,72,175,0,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Lazio,2977,6421,398,943,193,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Liguria,633,1854,84,226,12,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Lombardia,5589,12998,781,1416,114,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Marche,671,1410,116,247,19,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Molise,44,221,17,39,0,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
P.A. Bolzano,74,465,12,100,0,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
P.A. Trento,135,584,37,90,15,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Piemonte,3430,5824,311,628,99,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Puglia,1935,3768,270,586,80,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Sardegna,350,1602,57,208,35,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Sicilia,1230,3894,185,835,196,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Toscana,1664,5033,282,632,13,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Umbria,262,844,38,132,2,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Valle d'Aosta,66,227,12,30,6,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Veneto,1461,6000,260,1000,0,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
Italia,26369,66186,3490,9122,858,Dati della Protezione Civile del 14 Aprile 2021 ore 18:32
