Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,254,1369,25,185,0,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Basilicata,126,448,10,88,13,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Calabria,414,992,29,156,25,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Campania,1353,4304,111,620,36,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Emilia-Romagna,1294,6538,186,760,0,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Friuli Venezia Giulia,136,1277,20,175,0,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Lazio,1818,6421,255,943,193,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Liguria,374,1820,47,226,12,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Lombardia,2556,9984,454,1416,114,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Marche,316,1215,53,210,54,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Molise,26,221,5,39,0,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
P.A. Bolzano,26,442,6,100,0,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
P.A. Trento,54,517,19,90,15,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Piemonte,1658,5824,148,628,99,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Puglia,1374,3768,168,586,0,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Sardegna,274,1602,40,216,33,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Sicilia,959,3859,133,845,196,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Toscana,1068,5033,195,604,16,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Umbria,140,665,20,116,0,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Valle d'Aosta,22,227,9,30,6,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Veneto,695,6000,123,1000,0,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
Italia,14937,62526,2056,9033,812,Dati della Protezione Civile del 11 Maggio 2021 ore 18:10
