data,terapia_intensiva,ingressi_terapia_intensiva,mese,terapia_intensiva_mm,ingressi_terapia_intensiva_mm
2021-01-30T17:00:00,2218,132,1,2331.5714285714284,132.71428571428572
2021-01-31T17:00:00,2215,97,1,2305.1428571428573,129.42857142857142
2021-02-01T17:00:00,2252,145,2,2281.0,128.71428571428572
2021-02-02T17:00:00,2214,158,2,2258.4285714285716,128.14285714285714
2021-02-03T17:00:00,2145,133,2,2228.8571428571427,130.71428571428572
2021-02-04T17:00:00,2151,147,2,2209.285714285714,137.14285714285714
2021-02-05T17:00:00,2142,132,2,2191.0,134.85714285714286
2021-02-06T17:00:00,2110,144,2,2175.5714285714284,136.57142857142858
2021-02-07T17:00:00,2107,105,2,2160.1428571428573,137.71428571428572
2021-02-08T17:00:00,2143,139,2,2144.5714285714284,136.85714285714286
2021-02-09T17:00:00,2143,146,2,2134.4285714285716,135.14285714285714
2021-02-10T17:00:00,2128,155,2,2132.0,138.28571428571428
2021-02-11T17:00:00,2126,151,2,2128.4285714285716,138.85714285714286
2021-02-12T17:00:00,2095,153,2,2121.714285714286,141.85714285714286
2021-02-13T17:00:00,2062,118,2,2114.8571428571427,138.14285714285714
2021-02-14T17:00:00,2085,126,2,2111.714285714286,141.14285714285714
2021-02-15T17:00:00,2089,122,2,2104.0,138.71428571428572
2021-02-16T17:00:00,2074,154,2,2094.1428571428573,139.85714285714286
2021-02-17T17:00:00,2043,113,2,2082.0,133.85714285714286
2021-02-18T17:00:00,2045,177,2,2070.4285714285716,137.57142857142858
2021-02-19T17:00:00,2059,151,2,2065.285714285714,137.28571428571428
2021-02-20T17:00:00,2063,137,2,2065.4285714285716,140.0
2021-02-21T17:00:00,2094,125,2,2066.714285714286,139.85714285714286
2021-02-22T17:00:00,2118,162,2,2070.8571428571427,145.57142857142858
2021-02-23T17:00:00,2146,197,2,2081.1428571428573,151.71428571428572
2021-02-24T17:00:00,2157,178,2,2097.4285714285716,161.0
2021-02-25T17:00:00,2168,178,2,2115.0,161.14285714285714
2021-02-26T17:00:00,2194,188,2,2134.285714285714,166.42857142857142
2021-02-27T17:00:00,2216,163,2,2156.1428571428573,170.14285714285714
2021-02-28T17:00:00,2231,131,2,2175.714285714286,171.0
2021-03-01T17:00:00,2289,171,3,2200.1428571428573,172.28571428571428
2021-03-02T17:00:00,2327,222,3,2226.0,175.85714285714286
2021-03-03T17:00:00,2411,222,3,2262.285714285714,182.14285714285714
2021-03-04T17:00:00,2475,232,3,2306.1428571428573,189.85714285714286
2021-03-05T17:00:00,2525,222,3,2353.4285714285716,194.71428571428572
2021-03-06T17:00:00,2571,214,3,2404.1428571428573,202.0
2021-03-07T17:00:00,2605,161,3,2457.5714285714284,206.28571428571428
2021-03-08T17:00:00,2700,231,3,2516.285714285714,214.85714285714286
2021-03-09T17:00:00,2756,278,3,2577.5714285714284,222.85714285714286
2021-03-10T17:00:00,2827,253,3,2637.0,227.28571428571428
2021-03-11T17:00:00,2859,266,3,2691.8571428571427,232.14285714285714
2021-03-12T17:00:00,2914,226,3,2747.4285714285716,232.71428571428572
2021-03-13T17:00:00,2982,270,3,2806.1428571428573,240.71428571428572
2021-03-14T17:00:00,3082,243,3,2874.285714285714,252.42857142857142
2021-03-15T17:00:00,3157,243,3,2939.5714285714284,254.14285714285714
2021-03-16T17:00:00,3256,319,3,3011.0,260.0
2021-03-17T17:00:00,3317,324,3,3081.0,270.14285714285717
2021-03-18T17:00:00,3333,249,3,3148.714285714286,267.7142857142857
2021-03-19T17:00:00,3364,244,3,3213.0,270.2857142857143
2021-03-20T17:00:00,3387,243,3,3270.8571428571427,266.42857142857144
2021-03-21T17:00:00,3448,232,3,3323.1428571428573,264.85714285714283
2021-03-22T17:00:00,3510,227,3,3373.5714285714284,262.57142857142856
2021-03-23T17:00:00,3546,317,3,3415.0,262.2857142857143
2021-03-24T17:00:00,3588,300,3,3453.714285714286,258.85714285714283
2021-03-25T17:00:00,3620,260,3,3494.714285714286,260.42857142857144
2021-03-26T17:00:00,3628,288,3,3532.4285714285716,266.7142857142857
2021-03-27T17:00:00,3635,264,3,3567.8571428571427,269.7142857142857
2021-03-28T17:00:00,3679,217,3,3600.8571428571427,267.57142857142856
2021-03-29T17:00:00,3721,192,3,3631.0,262.57142857142856
2021-03-30T17:00:00,3716,269,3,3655.285714285714,255.71428571428572
2021-03-31T17:00:00,3710,283,3,3672.714285714286,253.28571428571428
2021-04-01T17:00:00,3681,244,4,3681.4285714285716,251.0
2021-04-02T17:00:00,3704,232,4,3692.285714285714,243.0
2021-04-03T17:00:00,3714,234,4,3703.5714285714284,238.71428571428572
2021-04-04T17:00:00,3703,195,4,3707.0,235.57142857142858
2021-04-05T17:00:00,3737,192,4,3709.285714285714,235.57142857142858
2021-04-06T17:00:00,3743,221,4,3713.1428571428573,228.71428571428572
2021-04-07T17:00:00,3683,276,4,3709.285714285714,227.71428571428572
2021-04-08T17:00:00,3663,259,4,3706.714285714286,229.85714285714286
2021-04-09T17:00:00,3603,192,4,3692.285714285714,224.14285714285714
2021-04-10T17:00:00,3588,186,4,3674.285714285714,217.28571428571428
2021-04-11T17:00:00,3585,175,4,3657.4285714285716,214.42857142857142
2021-04-12T17:00:00,3593,167,4,3636.8571428571427,210.85714285714286
2021-04-13T17:00:00,3526,242,4,3605.8571428571427,213.85714285714286
2021-04-14T17:00:00,3490,216,4,3578.285714285714,205.28571428571428
2021-04-15T17:00:00,3417,211,4,3543.1428571428573,198.42857142857142
2021-04-16T17:00:00,3366,199,4,3509.285714285714,199.42857142857142
2021-04-17T17:00:00,3340,163,4,3473.8571428571427,196.14285714285714
2021-04-18T17:00:00,3311,163,4,3434.714285714286,194.42857142857142
2021-04-19T17:00:00,3244,141,4,3384.8571428571427,190.71428571428572
2021-04-20T17:00:00,3151,182,4,3331.285714285714,182.14285714285714
2021-04-21T17:00:00,3076,155,4,3272.1428571428573,173.42857142857142
2021-04-22T17:00:00,3021,174,4,3215.5714285714284,168.14285714285714
2021-04-23T17:00:00,2979,153,4,3160.285714285714,161.57142857142858
2021-04-24T17:00:00,2894,143,4,3096.5714285714284,158.71428571428572
2021-04-25T17:00:00,2862,114,4,3032.4285714285716,151.71428571428572
2021-04-26T17:00:00,2849,132,4,2976.0,150.42857142857142
2021-04-27T17:00:00,2748,177,4,2918.4285714285716,149.71428571428572
2021-04-28T17:00:00,2711,168,4,2866.285714285714,151.57142857142858
2021-04-29T17:00:00,2640,129,4,2811.8571428571427,145.14285714285714
2021-04-30T17:00:00,2583,137,4,2755.285714285714,142.85714285714286
2021-05-01T17:00:00,2522,143,5,2702.1428571428573,142.85714285714286
2021-05-02T17:00:00,2524,109,5,2653.8571428571427,142.14285714285714
2021-05-03T17:00:00,2490,121,5,2602.5714285714284,140.57142857142858
2021-05-04T17:00:00,2423,136,5,2556.1428571428573,134.71428571428572
2021-05-05T17:00:00,2368,142,5,2507.1428571428573,131.0
2021-05-06T17:00:00,2308,127,5,2459.714285714286,130.71428571428572
2021-05-07T17:00:00,2253,109,5,2412.5714285714284,126.71428571428571
2021-05-08T17:00:00,2211,110,5,2368.1428571428573,122.0
2021-05-09T17:00:00,2192,103,5,2320.714285714286,121.14285714285714
2021-05-10T17:00:00,2158,80,5,2273.285714285714,115.28571428571429
2021-05-11T17:00:00,2056,100,5,2220.8571428571427,110.14285714285714
2021-05-12T17:00:00,1992,91,5,2167.1428571428573,102.85714285714286
2021-05-13T17:00:00,1893,81,5,2107.8571428571427,96.28571428571429
2021-05-14T17:00:00,1860,99,5,2051.714285714286,94.85714285714286
2021-05-15T17:00:00,1805,63,5,1993.7142857142858,88.14285714285714
2021-05-16T17:00:00,1779,60,5,1934.7142857142858,82.0
2021-05-17T17:00:00,1754,69,5,1877.0,80.42857142857143
2021-05-18T17:00:00,1689,86,5,1824.5714285714287,78.42857142857143
2021-05-19T17:00:00,1643,70,5,1774.7142857142858,75.42857142857143
2021-05-20T17:00:00,1544,69,5,1724.857142857143,73.71428571428571
2021-05-21T17:00:00,1469,51,5,1669.0,66.85714285714286
2021-05-22T17:00:00,1430,64,5,1615.4285714285713,67.0
2021-05-23T17:00:00,1410,48,5,1562.7142857142858,65.28571428571429
2021-05-24T17:00:00,1382,48,5,1509.5714285714287,62.285714285714285
2021-05-25T17:00:00,1323,46,5,1457.2857142857142,56.57142857142857
2021-05-26T17:00:00,1278,39,5,1405.142857142857,52.142857142857146
2021-05-27T17:00:00,1206,38,5,1356.857142857143,47.714285714285715
2021-05-28T17:00:00,1142,41,5,1310.142857142857,46.285714285714285
2021-05-29T17:00:00,1095,29,5,1262.2857142857142,41.285714285714285
2021-05-30T17:00:00,1061,27,5,1212.4285714285713,38.285714285714285
2021-05-31T17:00:00,1033,38,5,1162.5714285714287,36.857142857142854
2021-06-01T17:00:00,989,41,6,1114.857142857143,36.142857142857146
2021-06-02T17:00:00,933,33,6,1065.5714285714287,35.285714285714285
2021-06-03T17:00:00,892,24,6,1020.7142857142857,33.285714285714285
2021-06-04T17:00:00,836,22,6,977.0,30.571428571428573
2021-06-05T17:00:00,788,20,6,933.1428571428571,29.285714285714285
2021-06-06T17:00:00,774,20,6,892.1428571428571,28.285714285714285
2021-06-07T17:00:00,759,25,6,853.0,26.428571428571427
2021-06-08T17:00:00,688,17,6,810.0,23.0
2021-06-09T17:00:00,661,24,6,771.1428571428571,21.714285714285715
2021-06-10T17:00:00,626,30,6,733.1428571428571,22.571428571428573
2021-06-11T17:00:00,597,21,6,699.0,22.428571428571427
2021-06-12T17:00:00,574,25,6,668.4285714285714,23.142857142857142
2021-06-13T17:00:00,565,20,6,638.5714285714286,23.142857142857142
2021-06-14T17:00:00,536,11,6,606.7142857142857,21.142857142857142
2021-06-15T17:00:00,504,26,6,580.4285714285714,22.428571428571427
2021-06-16T17:00:00,471,9,6,553.2857142857143,20.285714285714285
2021-06-17T17:00:00,444,15,6,527.2857142857143,18.142857142857142
2021-06-18T17:00:00,416,11,6,501.42857142857144,16.714285714285715
2021-06-19T17:00:00,394,10,6,475.7142857142857,14.571428571428571
2021-06-20T17:00:00,389,12,6,450.57142857142856,13.428571428571429
2021-06-21T17:00:00,385,9,6,429.0,13.142857142857142
2021-06-22T17:00:00,362,10,6,408.7142857142857,10.857142857142858
2021-06-23T17:00:00,344,4,6,390.57142857142856,10.142857142857142
2021-06-24T17:00:00,328,12,6,374.0,9.714285714285714
2021-06-25T17:00:00,306,8,6,358.2857142857143,9.285714285714286
2021-06-26T17:00:00,298,9,6,344.57142857142856,9.142857142857142
2021-06-27T17:00:00,294,10,6,331.0,8.857142857142858
2021-06-28T17:00:00,289,5,6,317.2857142857143,8.285714285714286
2021-06-29T17:00:00,270,9,6,304.14285714285717,8.142857142857142
2021-06-30T17:00:00,247,4,6,290.2857142857143,8.142857142857142
2021-07-01T17:00:00,229,7,7,276.14285714285717,7.428571428571429
2021-07-02T17:00:00,213,3,7,262.85714285714283,6.714285714285714
2021-07-03T17:00:00,204,2,7,249.42857142857142,5.714285714285714
2021-07-04T17:00:00,197,7,7,235.57142857142858,5.285714285714286
2021-07-05T17:00:00,191,2,7,221.57142857142858,4.857142857142857
2021-07-06T17:00:00,187,11,7,209.71428571428572,5.142857142857143
2021-07-07T17:00:00,180,8,7,200.14285714285714,5.714285714285714
2021-07-08T17:00:00,180,8,7,193.14285714285714,5.857142857142857
2021-07-09T17:00:00,169,8,7,186.85714285714286,6.571428571428571
2021-07-10T17:00:00,161,6,7,180.71428571428572,7.142857142857143
2021-07-11T17:00:00,161,6,7,175.57142857142858,7.0
2021-07-12T17:00:00,158,4,7,170.85714285714286,7.285714285714286
2021-07-13T17:00:00,157,7,7,166.57142857142858,6.714285714285714
2021-07-14T17:00:00,151,7,7,162.42857142857142,6.571428571428571
2021-07-15T17:00:00,153,11,7,158.57142857142858,7.0
2021-07-16T17:00:00,161,13,7,157.42857142857142,7.714285714285714
2021-07-17T17:00:00,162,9,7,157.57142857142858,8.142857142857142
2021-07-18T17:00:00,156,3,7,156.85714285714286,7.714285714285714
2021-07-19T17:00:00,162,16,7,157.42857142857142,9.428571428571429
2021-07-20T17:00:00,165,11,7,158.57142857142858,10.0
2021-07-21T17:00:00,158,9,7,159.57142857142858,10.285714285714286
2021-07-22T17:00:00,158,12,7,160.28571428571428,10.428571428571429
2021-07-23T17:00:00,155,10,7,159.42857142857142,10.0
2021-07-24T17:00:00,172,21,7,160.85714285714286,11.714285714285714
2021-07-25T17:00:00,178,16,7,164.0,13.571428571428571
2021-07-26T17:00:00,182,11,7,166.85714285714286,12.857142857142858
2021-07-27T17:00:00,189,16,7,170.28571428571428,13.571428571428571
2021-07-28T17:00:00,183,9,7,173.85714285714286,13.571428571428571
2021-07-29T17:00:00,194,20,7,179.0,14.714285714285714
2021-07-30T17:00:00,201,20,7,185.57142857142858,16.142857142857142
2021-07-31T17:00:00,214,25,7,191.57142857142858,16.714285714285715
2021-08-01T17:00:00,230,22,8,199.0,17.571428571428573
2021-08-02T17:00:00,249,25,8,208.57142857142858,19.571428571428573
2021-08-03T17:00:00,258,26,8,218.42857142857142,21.0
2021-08-04T17:00:00,260,14,8,229.42857142857142,21.714285714285715
2021-08-05T17:00:00,268,25,8,240.0,22.428571428571427
2021-08-06T17:00:00,277,32,8,250.85714285714286,24.142857142857142
2021-08-07T17:00:00,288,29,8,261.42857142857144,24.714285714285715
2021-08-08T17:00:00,299,24,8,271.2857142857143,25.0
2021-08-09T17:00:00,323,39,8,281.85714285714283,27.0
2021-08-10T17:00:00,322,26,8,291.0,27.0
2021-08-11T17:00:00,337,40,8,302.0,30.714285714285715
2021-08-12T17:00:00,352,37,8,314.0,32.42857142857143
2021-08-13T17:00:00,369,35,8,327.14285714285717,32.857142857142854
2021-08-14T17:00:00,372,37,8,339.14285714285717,34.0
2021-08-15T17:00:00,384,29,8,351.2857142857143,34.714285714285715
2021-08-16T17:00:00,404,32,8,362.85714285714283,33.714285714285715
2021-08-17T17:00:00,423,49,8,377.2857142857143,37.0
2021-08-18T17:00:00,442,50,8,392.2857142857143,38.42857142857143
2021-08-19T17:00:00,460,40,8,407.7142857142857,38.857142857142854
2021-08-20T17:00:00,455,26,8,420.0,37.57142857142857
2021-08-21T17:00:00,466,40,8,433.42857142857144,38.0
2021-08-22T17:00:00,472,33,8,446.0,38.57142857142857
2021-08-23T17:00:00,485,45,8,457.57142857142856,40.42857142857143
2021-08-24T17:00:00,504,46,8,469.14285714285717,40.0
2021-08-25T17:00:00,499,34,8,477.2857142857143,37.714285714285715
2021-08-26T17:00:00,503,38,8,483.42857142857144,37.42857142857143
2021-08-27T17:00:00,511,42,8,491.42857142857144,39.714285714285715
2021-08-28T17:00:00,511,42,8,497.85714285714283,40.0
2021-08-29T17:00:00,525,44,8,505.42857142857144,41.57142857142857
2021-08-30T17:00:00,548,50,8,514.4285714285714,42.285714285714285
2021-08-31T17:00:00,544,49,8,520.1428571428571,42.714285714285715
2021-09-01T17:00:00,540,40,9,526.0,43.57142857142857
2021-09-02T17:00:00,555,49,9,533.4285714285714,45.142857142857146
2021-09-03T17:00:00,556,42,9,539.8571428571429,45.142857142857146
2021-09-04T17:00:00,569,53,9,548.1428571428571,46.714285714285715
2021-09-05T17:00:00,572,37,9,554.8571428571429,45.714285714285715
2021-09-06T17:00:00,570,32,9,558.0,43.142857142857146
2021-09-07T17:00:00,563,40,9,560.7142857142857,41.857142857142854
2021-09-08T17:00:00,564,38,9,564.1428571428571,41.57142857142857
2021-09-09T17:00:00,558,38,9,564.5714285714286,40.0
2021-09-10T17:00:00,548,37,9,563.4285714285714,39.285714285714285
2021-09-11T17:00:00,547,40,9,560.2857142857143,37.42857142857143
2021-09-12T17:00:00,559,36,9,558.4285714285714,37.285714285714285
2021-09-13T17:00:00,563,35,9,557.4285714285714,37.714285714285715
2021-09-14T17:00:00,554,29,9,556.1428571428571,36.142857142857146
2021-09-15T17:00:00,540,32,9,552.7142857142857,35.285714285714285
2021-09-16T17:00:00,531,30,9,548.8571428571429,34.142857142857146
2021-09-17T17:00:00,525,34,9,545.5714285714286,33.714285714285715
2021-09-18T17:00:00,519,31,9,541.5714285714286,32.42857142857143
2021-09-19T17:00:00,530,40,9,537.4285714285714,33.0
2021-09-20T17:00:00,523,21,9,531.7142857142857,31.0
2021-09-21T17:00:00,516,38,9,526.2857142857143,32.285714285714285
2021-09-22T17:00:00,513,40,9,522.4285714285714,33.42857142857143
2021-09-23T17:00:00,505,30,9,518.7142857142857,33.42857142857143
2021-09-24T17:00:00,489,35,9,513.5714285714286,33.57142857142857
2021-09-25T17:00:00,481,26,9,508.14285714285717,32.857142857142854
2021-09-26T17:00:00,483,22,9,501.42857142857144,30.285714285714285
2021-09-27T17:00:00,488,29,9,496.42857142857144,31.428571428571427
2021-09-28T17:00:00,459,19,9,488.2857142857143,28.714285714285715
2021-09-29T17:00:00,450,23,9,479.2857142857143,26.285714285714285
2021-09-30T17:00:00,440,26,9,470.0,25.714285714285715
2021-10-01T17:00:00,429,20,10,461.42857142857144,23.571428571428573
2021-10-02T17:00:00,432,27,10,454.42857142857144,23.714285714285715
2021-10-03T17:00:00,431,21,10,447.0,23.571428571428573
2021-10-04T17:00:00,437,22,10,439.7142857142857,22.571428571428573
2021-10-05T17:00:00,433,18,10,436.0,22.428571428571427
2021-10-06T17:00:00,415,24,10,431.0,22.571428571428573
2021-10-07T17:00:00,403,24,10,425.7142857142857,22.285714285714285
2021-10-08T17:00:00,383,17,10,419.14285714285717,21.857142857142858
2021-10-09T17:00:00,367,16,10,409.85714285714283,20.285714285714285
2021-10-10T17:00:00,364,13,10,400.2857142857143,19.142857142857142
2021-10-11T17:00:00,374,18,10,391.2857142857143,18.571428571428573
2021-10-12T17:00:00,370,21,10,382.2857142857143,19.0
2021-10-13T17:00:00,367,19,10,375.42857142857144,18.285714285714285
2021-10-14T17:00:00,359,22,10,369.14285714285717,18.0
2021-10-15T17:00:00,357,20,10,365.42857142857144,18.428571428571427
2021-10-16T17:00:00,352,12,10,363.2857142857143,17.857142857142858
2021-10-17T17:00:00,349,15,10,361.14285714285717,18.142857142857142
2021-10-18T17:00:00,358,26,10,358.85714285714283,19.285714285714285
2021-10-19T17:00:00,355,27,10,356.7142857142857,20.142857142857142
2021-10-20T17:00:00,355,25,10,355.0,21.0
2021-10-21T17:00:00,356,22,10,354.57142857142856,21.0
2021-10-22T17:00:00,343,22,10,352.57142857142856,21.285714285714285
2021-10-23T17:00:00,338,20,10,350.57142857142856,22.428571428571427
2021-10-24T17:00:00,341,18,10,349.42857142857144,22.857142857142858
2021-10-25T17:00:00,338,16,10,346.57142857142856,21.428571428571427
2021-10-26T17:00:00,341,37,10,344.57142857142856,22.857142857142858
2021-10-27T17:00:00,341,27,10,342.57142857142856,23.142857142857142
2021-10-28T17:00:00,347,32,10,341.2857142857143,24.571428571428573
2021-10-29T17:00:00,349,18,10,342.14285714285717,24.0
2021-10-30T17:00:00,346,20,10,343.2857142857143,24.0
2021-10-31T17:00:00,342,17,10,343.42857142857144,23.857142857142858
2021-11-01T17:00:00,364,33,11,347.14285714285717,26.285714285714285
2021-11-02T17:00:00,385,34,11,353.42857142857144,25.857142857142858
2021-11-03T17:00:00,381,31,11,359.14285714285717,26.428571428571427
2021-11-04T17:00:00,383,36,11,364.2857142857143,27.0
2021-11-05T17:00:00,395,37,11,370.85714285714283,29.714285714285715
2021-11-06T17:00:00,392,23,11,377.42857142857144,30.142857142857142
2021-11-07T17:00:00,398,26,11,385.42857142857144,31.428571428571427
2021-11-08T17:00:00,415,35,11,392.7142857142857,31.714285714285715
2021-11-09T17:00:00,421,52,11,397.85714285714283,34.285714285714285
2021-11-10T17:00:00,423,34,11,403.85714285714283,34.714285714285715
2021-11-11T17:00:00,422,37,11,409.42857142857144,34.857142857142854
2021-11-12T17:00:00,445,47,11,416.57142857142856,36.285714285714285
2021-11-13T17:00:00,453,39,11,425.2857142857143,38.57142857142857
2021-11-14T17:00:00,458,29,11,433.85714285714283,39.0
2021-11-15T17:00:00,475,41,11,442.42857142857144,39.857142857142854
2021-11-16T17:00:00,481,41,11,451.0,38.285714285714285
2021-11-17T17:00:00,486,39,11,460.0,39.0
2021-11-18T17:00:00,503,55,11,471.57142857142856,41.57142857142857
2021-11-19T17:00:00,512,39,11,481.14285714285717,40.42857142857143
2021-11-20T17:00:00,512,50,11,489.57142857142856,42.0
2021-11-21T17:00:00,520,35,11,498.42857142857144,42.857142857142854
2021-11-22T17:00:00,549,54,11,509.0,44.714285714285715
2021-11-23T17:00:00,560,61,11,520.2857142857143,47.57142857142857
2021-11-24T17:00:00,573,49,11,532.7142857142857,49.0
2021-11-25T17:00:00,588,57,11,544.8571428571429,49.285714285714285
2021-11-26T17:00:00,606,58,11,558.2857142857143,52.0
2021-11-27T17:00:00,624,68,11,574.2857142857143,54.57142857142857
2021-11-28T17:00:00,638,39,11,591.1428571428571,55.142857142857146
2021-11-29T17:00:00,669,58,11,608.2857142857143,55.714285714285715
2021-11-30T17:00:00,683,64,11,625.8571428571429,56.142857142857146
2021-12-01T17:00:00,686,62,12,642.0,58.0
2021-12-02T17:00:00,698,55,12,657.7142857142857,57.714285714285715
2021-12-03T17:00:00,708,60,12,672.2857142857143,58.0
2021-12-04T17:00:00,732,59,12,687.7142857142857,56.714285714285715
2021-12-05T17:00:00,736,45,12,701.7142857142857,57.57142857142857
2021-12-06T17:00:00,743,45,12,712.2857142857143,55.714285714285715
2021-12-07T17:00:00,776,89,12,725.5714285714286,59.285714285714285
2021-12-08T17:00:00,791,62,12,740.5714285714286,59.285714285714285
2021-12-09T17:00:00,811,69,12,756.7142857142857,61.285714285714285
2021-12-10T17:00:00,816,76,12,772.1428571428571,63.57142857142857
2021-12-11T17:00:00,818,76,12,784.4285714285714,66.0
2021-12-12T17:00:00,829,54,12,797.7142857142857,67.28571428571429
2021-12-13T17:00:00,856,60,12,813.8571428571429,69.42857142857143
2021-12-14T17:00:00,863,93,12,826.2857142857143,70.0
2021-12-15T17:00:00,870,84,12,837.5714285714286,73.14285714285714
2021-12-16T17:00:00,917,101,12,852.7142857142857,77.71428571428571
2021-12-17T17:00:00,923,70,12,868.0,76.85714285714286
2021-12-18T17:00:00,953,95,12,887.2857142857143,79.57142857142857
2021-12-19T17:00:00,966,78,12,906.8571428571429,83.0
2021-12-20T17:00:00,987,73,12,925.5714285714286,84.85714285714286
2021-12-21T17:00:00,1012,96,12,946.8571428571429,85.28571428571429
2021-12-22T17:00:00,1010,92,12,966.8571428571429,86.42857142857143
2021-12-23T17:00:00,1023,93,12,982.0,85.28571428571429
2021-12-24T17:00:00,1038,102,12,998.4285714285714,89.85714285714286
2021-12-25T17:00:00,1071,106,12,1015.2857142857143,91.42857142857143
2021-12-26T17:00:00,1089,85,12,1032.857142857143,92.42857142857143
2021-12-27T17:00:00,1126,100,12,1052.7142857142858,96.28571428571429
2021-12-28T17:00:00,1145,119,12,1071.7142857142858,99.57142857142857
2021-12-29T17:00:00,1185,126,12,1096.7142857142858,104.42857142857143
2021-12-30T17:00:00,1226,134,12,1125.7142857142858,110.28571428571429
2021-12-31T17:00:00,1260,119,12,1157.4285714285713,112.71428571428571
2022-01-01T17:00:00,1297,135,1,1189.7142857142858,116.85714285714286
2022-01-02T17:00:00,1319,104,1,1222.5714285714287,119.57142857142857
2022-01-03T17:00:00,1351,103,1,1254.7142857142858,120.0
2022-01-04T17:00:00,1392,153,1,1290.0,124.85714285714286
2022-01-05T17:00:00,1428,132,1,1324.7142857142858,125.71428571428571
2022-01-06T17:00:00,1467,177,1,1359.142857142857,131.85714285714286
2022-01-07T17:00:00,1499,120,1,1393.2857142857142,132.0
2022-01-08T17:00:00,1557,154,1,1430.4285714285713,134.71428571428572
2022-01-09T17:00:00,1595,142,1,1469.857142857143,140.14285714285714
2022-01-10T17:00:00,1606,114,1,1506.2857142857142,141.71428571428572
2022-01-11T17:00:00,1677,185,1,1547.0,146.28571428571428
2022-01-12T17:00:00,1669,156,1,1581.4285714285713,149.71428571428572
2022-01-13T17:00:00,1668,156,1,1610.142857142857,146.71428571428572
2022-01-14T17:00:00,1679,136,1,1635.857142857143,149.0
2022-01-15T17:00:00,1677,141,1,1653.0,147.14285714285714
2022-01-16T17:00:00,1691,128,1,1666.7142857142858,145.14285714285714
2022-01-17T17:00:00,1717,122,1,1682.5714285714287,146.28571428571428
2022-01-18T17:00:00,1715,150,1,1688.0,141.28571428571428
2022-01-19T17:00:00,1688,134,1,1690.7142857142858,138.14285714285714
2022-01-20T17:00:00,1698,155,1,1695.0,138.0
2022-01-21T17:00:00,1707,148,1,1699.0,139.71428571428572
2022-01-22T17:00:00,1676,121,1,1698.857142857143,136.85714285714286
2022-01-23T17:00:00,1685,132,1,1698.0,137.42857142857142
2022-01-24T17:00:00,1685,101,1,1693.4285714285713,134.42857142857142
2022-01-25T17:00:00,1691,131,1,1690.0,131.71428571428572
2022-01-26T17:00:00,1665,123,1,1686.7142857142858,130.14285714285714
2022-01-27T17:00:00,1645,125,1,1679.142857142857,125.85714285714286
2022-01-28T17:00:00,1630,126,1,1668.142857142857,122.71428571428571
2022-01-29T17:00:00,1588,118,1,1655.5714285714287,122.28571428571429
2022-01-30T17:00:00,1593,95,1,1642.4285714285713,117.0
2022-01-31T17:00:00,1584,112,1,1628.0,118.57142857142857
2022-02-01T17:00:00,1549,107,2,1607.7142857142858,115.14285714285714
2022-02-02T17:00:00,1524,104,2,1587.5714285714287,112.42857142857143
2022-02-03T17:00:00,1457,95,2,1560.7142857142858,108.14285714285714
2022-02-04T17:00:00,1440,114,2,1533.5714285714287,106.42857142857143
