OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
61,20200420,1152,69792,LOMBARDIA,1
62,20200421,1077,70869,LOMBARDIA,2
63,20200422,966,71835,LOMBARDIA,3
64,20200423,1215,73050,LOMBARDIA,4
65,20200424,1031,74081,LOMBARDIA,5
66,20200425,501,74582,LOMBARDIA,6
67,20200426,226,74808,LOMBARDIA,7
68,20200427,930,75738,LOMBARDIA,8
69,20200428,873,76611,LOMBARDIA,9
70,20200429,1059,77670,LOMBARDIA,10
71,20200430,1028,78698,LOMBARDIA,11
72,20200501,262,78960,LOMBARDIA,12
73,20200502,284,79244,LOMBARDIA,13
74,20200503,117,79361,LOMBARDIA,14
75,20200504,713,80074,LOMBARDIA,15
76,20200505,766,80840,LOMBARDIA,16
77,20200506,711,81551,LOMBARDIA,17
78,20200507,700,82251,LOMBARDIA,18
79,20200508,653,82904,LOMBARDIA,19
80,20200509,256,83160,LOMBARDIA,20
81,20200510,106,83266,LOMBARDIA,21
82,20200511,494,83760,LOMBARDIA,22
83,20200512,431,84191,LOMBARDIA,23
84,20200513,423,84614,LOMBARDIA,24
85,20200514,403,85017,LOMBARDIA,25
86,20200515,360,85377,LOMBARDIA,26
87,20200516,307,85684,LOMBARDIA,27
88,20200517,87,85771,LOMBARDIA,28
89,20200518,329,86100,LOMBARDIA,29
90,20200519,364,86464,LOMBARDIA,30
91,20200520,381,86845,LOMBARDIA,31
92,20200521,346,87191,LOMBARDIA,32
93,20200522,444,87635,LOMBARDIA,33
94,20200523,168,87803,LOMBARDIA,34
95,20200524,59,87862,LOMBARDIA,35
96,20200525,309,88171,LOMBARDIA,36
97,20200526,351,88522,LOMBARDIA,37
98,20200527,355,88877,LOMBARDIA,38
99,20200528,322,89199,LOMBARDIA,39
100,20200529,208,89407,LOMBARDIA,40
101,20200530,175,89582,LOMBARDIA,41
102,20200531,19,89601,LOMBARDIA,42
103,20200601,251,89852,LOMBARDIA,43
104,20200602,31,89883,LOMBARDIA,44
105,20200603,248,90131,LOMBARDIA,45
106,20200604,250,90381,LOMBARDIA,46
107,20200605,258,90639,LOMBARDIA,47
108,20200606,114,90753,LOMBARDIA,48
109,20200607,33,90786,LOMBARDIA,49
110,20200608,176,90962,LOMBARDIA,50
111,20200609,264,91226,LOMBARDIA,51
112,20200610,239,91465,LOMBARDIA,52
113,20200611,325,91790,LOMBARDIA,53
114,20200612,278,92068,LOMBARDIA,54
115,20200613,122,92190,LOMBARDIA,55
116,20200614,39,92229,LOMBARDIA,56
117,20200615,172,92401,LOMBARDIA,57
118,20200616,83,92484,LOMBARDIA,58
119,20200617,34,92518,LOMBARDIA,59
1,20200220,3,3,LOMBARDIA,60
2,20200221,31,34,LOMBARDIA,61
3,20200222,32,66,LOMBARDIA,62
4,20200223,47,113,LOMBARDIA,63
5,20200224,60,173,LOMBARDIA,64
6,20200225,96,269,LOMBARDIA,65
7,20200226,118,387,LOMBARDIA,66
8,20200227,147,534,LOMBARDIA,67
9,20200228,206,740,LOMBARDIA,68
10,20200229,250,990,LOMBARDIA,69
11,20200301,283,1273,LOMBARDIA,70
12,20200302,397,1670,LOMBARDIA,71
13,20200303,478,2148,LOMBARDIA,72
14,20200304,628,2776,LOMBARDIA,73
15,20200305,793,3569,LOMBARDIA,74
16,20200306,906,4475,LOMBARDIA,75
17,20200307,704,5179,LOMBARDIA,76
18,20200308,775,5954,LOMBARDIA,77
19,20200309,1219,7173,LOMBARDIA,78
20,20200310,1354,8527,LOMBARDIA,79
21,20200311,1336,9863,LOMBARDIA,80
22,20200312,1360,11223,LOMBARDIA,81
23,20200313,1724,12947,LOMBARDIA,82
24,20200314,1378,14325,LOMBARDIA,83
25,20200315,1194,15519,LOMBARDIA,84
26,20200316,2132,17651,LOMBARDIA,85
27,20200317,2086,19737,LOMBARDIA,86
28,20200318,2162,21899,LOMBARDIA,87
29,20200319,2229,24128,LOMBARDIA,88
30,20200320,2221,26349,LOMBARDIA,89
31,20200321,1409,27758,LOMBARDIA,90
32,20200322,1162,28920,LOMBARDIA,91
33,20200323,2191,31111,LOMBARDIA,92
34,20200324,2162,33273,LOMBARDIA,93
35,20200325,2050,35323,LOMBARDIA,94
36,20200326,2058,37381,LOMBARDIA,95
37,20200327,2000,39381,LOMBARDIA,96
38,20200328,1366,40747,LOMBARDIA,97
39,20200329,759,41506,LOMBARDIA,98
40,20200330,1751,43257,LOMBARDIA,99
41,20200331,1544,44801,LOMBARDIA,100
42,20200401,1821,46622,LOMBARDIA,101
43,20200402,1623,48245,LOMBARDIA,102
44,20200403,1616,49861,LOMBARDIA,103
45,20200404,1079,50940,LOMBARDIA,104
46,20200405,640,51580,LOMBARDIA,105
47,20200406,1569,53149,LOMBARDIA,106
48,20200407,1495,54644,LOMBARDIA,107
49,20200408,1507,56151,LOMBARDIA,108
50,20200409,1932,58083,LOMBARDIA,109
51,20200410,2053,60136,LOMBARDIA,110
52,20200411,1140,61276,LOMBARDIA,111
53,20200412,552,61828,LOMBARDIA,112
54,20200413,564,62392,LOMBARDIA,113
55,20200414,1152,63544,LOMBARDIA,114
56,20200415,1378,64922,LOMBARDIA,115
57,20200416,1260,66182,LOMBARDIA,116
58,20200417,1308,67490,LOMBARDIA,117
59,20200418,758,68248,LOMBARDIA,118
60,20200419,392,68640,LOMBARDIA,119
