OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,20200220,3,3,LOMBARDIA,1
2,20200221,31,34,LOMBARDIA,2
3,20200222,32,66,LOMBARDIA,3
4,20200223,47,113,LOMBARDIA,4
5,20200224,60,173,LOMBARDIA,5
6,20200225,96,269,LOMBARDIA,6
7,20200226,118,387,LOMBARDIA,7
8,20200227,147,534,LOMBARDIA,8
9,20200228,206,740,LOMBARDIA,9
10,20200229,250,990,LOMBARDIA,10
11,20200301,283,1273,LOMBARDIA,11
12,20200302,397,1670,LOMBARDIA,12
13,20200303,478,2148,LOMBARDIA,13
14,20200304,628,2776,LOMBARDIA,14
15,20200305,793,3569,LOMBARDIA,15
16,20200306,905,4474,LOMBARDIA,16
17,20200307,704,5178,LOMBARDIA,17
18,20200308,774,5952,LOMBARDIA,18
19,20200309,1219,7171,LOMBARDIA,19
20,20200310,1353,8524,LOMBARDIA,20
21,20200311,1336,9860,LOMBARDIA,21
22,20200312,1358,11218,LOMBARDIA,22
23,20200313,1724,12942,LOMBARDIA,23
24,20200314,1377,14319,LOMBARDIA,24
25,20200315,1194,15513,LOMBARDIA,25
26,20200316,2132,17645,LOMBARDIA,26
27,20200317,2085,19730,LOMBARDIA,27
28,20200318,2159,21889,LOMBARDIA,28
29,20200319,2229,24118,LOMBARDIA,29
30,20200320,2221,26339,LOMBARDIA,30
31,20200321,1408,27747,LOMBARDIA,31
32,20200322,1162,28909,LOMBARDIA,32
33,20200323,2191,31100,LOMBARDIA,33
34,20200324,2161,33261,LOMBARDIA,34
35,20200325,2049,35310,LOMBARDIA,35
36,20200326,2058,37368,LOMBARDIA,36
37,20200327,1997,39365,LOMBARDIA,37
38,20200328,1365,40730,LOMBARDIA,38
39,20200329,759,41489,LOMBARDIA,39
40,20200330,1750,43239,LOMBARDIA,40
41,20200331,1543,44782,LOMBARDIA,41
42,20200401,1819,46601,LOMBARDIA,42
43,20200402,1617,48218,LOMBARDIA,43
44,20200403,1615,49833,LOMBARDIA,44
45,20200404,1077,50910,LOMBARDIA,45
46,20200405,640,51550,LOMBARDIA,46
47,20200406,1568,53118,LOMBARDIA,47
48,20200407,1491,54609,LOMBARDIA,48
49,20200408,1506,56115,LOMBARDIA,49
50,20200409,1932,58047,LOMBARDIA,50
51,20200410,2053,60100,LOMBARDIA,51
52,20200411,1139,61239,LOMBARDIA,52
53,20200412,552,61791,LOMBARDIA,53
54,20200413,564,62355,LOMBARDIA,54
55,20200414,1151,63506,LOMBARDIA,55
56,20200415,1377,64883,LOMBARDIA,56
57,20200416,1259,66142,LOMBARDIA,57
58,20200417,1303,67445,LOMBARDIA,58
59,20200418,758,68203,LOMBARDIA,59
60,20200419,392,68595,LOMBARDIA,60
61,20200420,1151,69746,LOMBARDIA,61
62,20200421,1077,70823,LOMBARDIA,62
63,20200422,965,71788,LOMBARDIA,63
64,20200423,1213,73001,LOMBARDIA,64
65,20200424,1031,74032,LOMBARDIA,65
66,20200425,500,74532,LOMBARDIA,66
67,20200426,226,74758,LOMBARDIA,67
68,20200427,927,75685,LOMBARDIA,68
69,20200428,874,76559,LOMBARDIA,69
70,20200429,1059,77618,LOMBARDIA,70
71,20200430,1028,78646,LOMBARDIA,71
72,20200501,262,78908,LOMBARDIA,72
73,20200502,283,79191,LOMBARDIA,73
74,20200503,117,79308,LOMBARDIA,74
75,20200504,712,80020,LOMBARDIA,75
76,20200505,762,80782,LOMBARDIA,76
77,20200506,708,81490,LOMBARDIA,77
78,20200507,697,82187,LOMBARDIA,78
79,20200508,652,82839,LOMBARDIA,79
80,20200509,254,83093,LOMBARDIA,80
81,20200510,105,83198,LOMBARDIA,81
82,20200511,492,83690,LOMBARDIA,82
83,20200512,431,84121,LOMBARDIA,83
84,20200513,423,84544,LOMBARDIA,84
85,20200514,403,84947,LOMBARDIA,85
86,20200515,360,85307,LOMBARDIA,86
87,20200516,307,85614,LOMBARDIA,87
88,20200517,87,85701,LOMBARDIA,88
89,20200518,328,86029,LOMBARDIA,89
90,20200519,364,86393,LOMBARDIA,90
91,20200520,379,86772,LOMBARDIA,91
92,20200521,345,87117,LOMBARDIA,92
93,20200522,444,87561,LOMBARDIA,93
94,20200523,168,87729,LOMBARDIA,94
95,20200524,59,87788,LOMBARDIA,95
96,20200525,308,88096,LOMBARDIA,96
97,20200526,351,88447,LOMBARDIA,97
98,20200527,354,88801,LOMBARDIA,98
99,20200528,322,89123,LOMBARDIA,99
100,20200529,209,89332,LOMBARDIA,100
101,20200530,175,89507,LOMBARDIA,101
102,20200531,19,89526,LOMBARDIA,102
103,20200601,251,89777,LOMBARDIA,103
104,20200602,31,89808,LOMBARDIA,104
105,20200603,238,90046,LOMBARDIA,105
106,20200604,247,90293,LOMBARDIA,106
107,20200605,230,90523,LOMBARDIA,107
108,20200606,113,90636,LOMBARDIA,108
109,20200607,33,90669,LOMBARDIA,109
110,20200608,168,90837,LOMBARDIA,110
111,20200609,252,91089,LOMBARDIA,111
112,20200610,184,91273,LOMBARDIA,112
113,20200611,122,91395,LOMBARDIA,113
114,20200612,19,91414,LOMBARDIA,114
