OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,20200220,3,3,LOMBARDIA,1
2,20200221,31,34,LOMBARDIA,2
3,20200222,32,66,LOMBARDIA,3
4,20200223,47,113,LOMBARDIA,4
5,20200224,60,173,LOMBARDIA,5
6,20200225,96,269,LOMBARDIA,6
7,20200226,117,386,LOMBARDIA,7
8,20200227,147,533,LOMBARDIA,8
9,20200228,206,739,LOMBARDIA,9
10,20200229,250,989,LOMBARDIA,10
11,20200301,282,1271,LOMBARDIA,11
12,20200302,397,1668,LOMBARDIA,12
13,20200303,476,2144,LOMBARDIA,13
14,20200304,625,2769,LOMBARDIA,14
15,20200305,792,3561,LOMBARDIA,15
16,20200306,906,4467,LOMBARDIA,16
17,20200307,702,5169,LOMBARDIA,17
18,20200308,769,5938,LOMBARDIA,18
19,20200309,1212,7150,LOMBARDIA,19
20,20200310,1343,8493,LOMBARDIA,20
21,20200311,1319,9812,LOMBARDIA,21
22,20200312,1339,11151,LOMBARDIA,22
23,20200313,1718,12869,LOMBARDIA,23
24,20200314,1368,14237,LOMBARDIA,24
25,20200315,1182,15419,LOMBARDIA,25
26,20200316,2122,17541,LOMBARDIA,26
27,20200317,2081,19622,LOMBARDIA,27
28,20200318,2155,21777,LOMBARDIA,28
29,20200319,2224,24001,LOMBARDIA,29
30,20200320,2208,26209,LOMBARDIA,30
31,20200321,1400,27609,LOMBARDIA,31
32,20200322,1158,28767,LOMBARDIA,32
33,20200323,2189,30956,LOMBARDIA,33
34,20200324,2148,33104,LOMBARDIA,34
35,20200325,2047,35151,LOMBARDIA,35
36,20200326,2048,37199,LOMBARDIA,36
37,20200327,1985,39184,LOMBARDIA,37
38,20200328,1361,40545,LOMBARDIA,38
39,20200329,755,41300,LOMBARDIA,39
40,20200330,1749,43049,LOMBARDIA,40
41,20200331,1538,44587,LOMBARDIA,41
42,20200401,1819,46406,LOMBARDIA,42
43,20200402,1615,48021,LOMBARDIA,43
44,20200403,1611,49632,LOMBARDIA,44
45,20200404,1063,50695,LOMBARDIA,45
46,20200405,638,51333,LOMBARDIA,46
47,20200406,1568,52901,LOMBARDIA,47
48,20200407,1486,54387,LOMBARDIA,48
49,20200408,1504,55891,LOMBARDIA,49
50,20200409,1927,57818,LOMBARDIA,50
51,20200410,2051,59869,LOMBARDIA,51
52,20200411,1139,61008,LOMBARDIA,52
53,20200412,551,61559,LOMBARDIA,53
54,20200413,563,62122,LOMBARDIA,54
55,20200414,1151,63273,LOMBARDIA,55
56,20200415,1374,64647,LOMBARDIA,56
57,20200416,1256,65903,LOMBARDIA,57
58,20200417,1303,67206,LOMBARDIA,58
59,20200418,758,67964,LOMBARDIA,59
60,20200419,389,68353,LOMBARDIA,60
61,20200420,1151,69504,LOMBARDIA,61
62,20200421,1063,70567,LOMBARDIA,62
63,20200422,965,71532,LOMBARDIA,63
64,20200423,1212,72744,LOMBARDIA,64
65,20200424,1022,73766,LOMBARDIA,65
66,20200425,500,74266,LOMBARDIA,66
67,20200426,224,74490,LOMBARDIA,67
68,20200427,925,75415,LOMBARDIA,68
69,20200428,874,76289,LOMBARDIA,69
70,20200429,1058,77347,LOMBARDIA,70
71,20200430,1028,78375,LOMBARDIA,71
72,20200501,262,78637,LOMBARDIA,72
73,20200502,283,78920,LOMBARDIA,73
74,20200503,117,79037,LOMBARDIA,74
75,20200504,713,79750,LOMBARDIA,75
76,20200505,762,80512,LOMBARDIA,76
77,20200506,707,81219,LOMBARDIA,77
78,20200507,688,81907,LOMBARDIA,78
79,20200508,651,82558,LOMBARDIA,79
80,20200509,255,82813,LOMBARDIA,80
81,20200510,107,82920,LOMBARDIA,81
82,20200511,499,83419,LOMBARDIA,82
83,20200512,433,83852,LOMBARDIA,83
84,20200513,426,84278,LOMBARDIA,84
85,20200514,402,84680,LOMBARDIA,85
86,20200515,361,85041,LOMBARDIA,86
87,20200516,305,85346,LOMBARDIA,87
88,20200517,86,85432,LOMBARDIA,88
89,20200518,327,85759,LOMBARDIA,89
90,20200519,367,86126,LOMBARDIA,90
91,20200520,376,86502,LOMBARDIA,91
92,20200521,346,86848,LOMBARDIA,92
93,20200522,451,87299,LOMBARDIA,93
94,20200523,167,87466,LOMBARDIA,94
95,20200524,58,87524,LOMBARDIA,95
96,20200525,311,87835,LOMBARDIA,96
97,20200526,356,88191,LOMBARDIA,97
98,20200527,358,88549,LOMBARDIA,98
99,20200528,318,88867,LOMBARDIA,99
100,20200529,208,89075,LOMBARDIA,100
101,20200530,176,89251,LOMBARDIA,101
102,20200531,19,89270,LOMBARDIA,102
103,20200601,263,89533,LOMBARDIA,103
104,20200602,30,89563,LOMBARDIA,104
105,20200603,192,89755,LOMBARDIA,105
106,20200604,154,89909,LOMBARDIA,106
107,20200605,161,90070,LOMBARDIA,107
