OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,20200220,3,3,LOMBARDIA,1
2,20200221,31,34,LOMBARDIA,2
3,20200222,32,66,LOMBARDIA,3
4,20200223,47,113,LOMBARDIA,4
5,20200224,60,173,LOMBARDIA,5
6,20200225,96,269,LOMBARDIA,6
7,20200226,118,387,LOMBARDIA,7
8,20200227,147,534,LOMBARDIA,8
9,20200228,206,740,LOMBARDIA,9
10,20200229,250,990,LOMBARDIA,10
11,20200301,283,1273,LOMBARDIA,11
12,20200302,397,1670,LOMBARDIA,12
13,20200303,476,2146,LOMBARDIA,13
14,20200304,625,2771,LOMBARDIA,14
15,20200305,792,3563,LOMBARDIA,15
16,20200306,905,4468,LOMBARDIA,16
17,20200307,702,5170,LOMBARDIA,17
18,20200308,769,5939,LOMBARDIA,18
19,20200309,1212,7151,LOMBARDIA,19
20,20200310,1344,8495,LOMBARDIA,20
21,20200311,1321,9816,LOMBARDIA,21
22,20200312,1346,11162,LOMBARDIA,22
23,20200313,1717,12879,LOMBARDIA,23
24,20200314,1369,14248,LOMBARDIA,24
25,20200315,1183,15431,LOMBARDIA,25
26,20200316,2123,17554,LOMBARDIA,26
27,20200317,2082,19636,LOMBARDIA,27
28,20200318,2156,21792,LOMBARDIA,28
29,20200319,2226,24018,LOMBARDIA,29
30,20200320,2219,26237,LOMBARDIA,30
31,20200321,1407,27644,LOMBARDIA,31
32,20200322,1159,28803,LOMBARDIA,32
33,20200323,2189,30992,LOMBARDIA,33
34,20200324,2160,33152,LOMBARDIA,34
35,20200325,2047,35199,LOMBARDIA,35
36,20200326,2051,37250,LOMBARDIA,36
37,20200327,1995,39245,LOMBARDIA,37
38,20200328,1362,40607,LOMBARDIA,38
39,20200329,756,41363,LOMBARDIA,39
40,20200330,1749,43112,LOMBARDIA,40
41,20200331,1542,44654,LOMBARDIA,41
42,20200401,1819,46473,LOMBARDIA,42
43,20200402,1616,48089,LOMBARDIA,43
44,20200403,1614,49703,LOMBARDIA,44
45,20200404,1077,50780,LOMBARDIA,45
46,20200405,638,51418,LOMBARDIA,46
47,20200406,1568,52986,LOMBARDIA,47
48,20200407,1491,54477,LOMBARDIA,48
49,20200408,1504,55981,LOMBARDIA,49
50,20200409,1930,57911,LOMBARDIA,50
51,20200410,2052,59963,LOMBARDIA,51
52,20200411,1139,61102,LOMBARDIA,52
53,20200412,552,61654,LOMBARDIA,53
54,20200413,564,62218,LOMBARDIA,54
55,20200414,1151,63369,LOMBARDIA,55
56,20200415,1377,64746,LOMBARDIA,56
57,20200416,1259,66005,LOMBARDIA,57
58,20200417,1303,67308,LOMBARDIA,58
59,20200418,758,68066,LOMBARDIA,59
60,20200419,392,68458,LOMBARDIA,60
61,20200420,1151,69609,LOMBARDIA,61
62,20200421,1076,70685,LOMBARDIA,62
63,20200422,965,71650,LOMBARDIA,63
64,20200423,1213,72863,LOMBARDIA,64
65,20200424,1031,73894,LOMBARDIA,65
66,20200425,500,74394,LOMBARDIA,66
67,20200426,226,74620,LOMBARDIA,67
68,20200427,927,75547,LOMBARDIA,68
69,20200428,874,76421,LOMBARDIA,69
70,20200429,1058,77479,LOMBARDIA,70
71,20200430,1028,78507,LOMBARDIA,71
72,20200501,262,78769,LOMBARDIA,72
73,20200502,283,79052,LOMBARDIA,73
74,20200503,117,79169,LOMBARDIA,74
75,20200504,714,79883,LOMBARDIA,75
76,20200505,763,80646,LOMBARDIA,76
77,20200506,708,81354,LOMBARDIA,77
78,20200507,697,82051,LOMBARDIA,78
79,20200508,656,82707,LOMBARDIA,79
80,20200509,255,82962,LOMBARDIA,80
81,20200510,107,83069,LOMBARDIA,81
82,20200511,498,83567,LOMBARDIA,82
83,20200512,435,84002,LOMBARDIA,83
84,20200513,426,84428,LOMBARDIA,84
85,20200514,404,84832,LOMBARDIA,85
86,20200515,361,85193,LOMBARDIA,86
87,20200516,305,85498,LOMBARDIA,87
88,20200517,87,85585,LOMBARDIA,88
89,20200518,328,85913,LOMBARDIA,89
90,20200519,368,86281,LOMBARDIA,90
91,20200520,385,86666,LOMBARDIA,91
92,20200521,350,87016,LOMBARDIA,92
93,20200522,453,87469,LOMBARDIA,93
94,20200523,169,87638,LOMBARDIA,94
95,20200524,58,87696,LOMBARDIA,95
96,20200525,320,88016,LOMBARDIA,96
97,20200526,358,88374,LOMBARDIA,97
98,20200527,363,88737,LOMBARDIA,98
99,20200528,325,89062,LOMBARDIA,99
100,20200529,212,89274,LOMBARDIA,100
101,20200530,175,89449,LOMBARDIA,101
102,20200531,19,89468,LOMBARDIA,102
103,20200601,263,89731,LOMBARDIA,103
104,20200602,31,89762,LOMBARDIA,104
105,20200603,238,90000,LOMBARDIA,105
106,20200604,256,90256,LOMBARDIA,106
107,20200605,230,90486,LOMBARDIA,107
108,20200606,113,90599,LOMBARDIA,108
109,20200607,33,90632,LOMBARDIA,109
110,20200608,163,90795,LOMBARDIA,110
111,20200609,222,91017,LOMBARDIA,111
112,20200610,154,91171,LOMBARDIA,112
113,20200611,33,91204,LOMBARDIA,113
