OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,20200220,3,3,LOMBARDIA,1
2,20200221,31,34,LOMBARDIA,2
3,20200222,32,66,LOMBARDIA,3
4,20200223,47,113,LOMBARDIA,4
5,20200224,60,173,LOMBARDIA,5
6,20200225,96,269,LOMBARDIA,6
7,20200226,118,387,LOMBARDIA,7
8,20200227,147,534,LOMBARDIA,8
9,20200228,206,740,LOMBARDIA,9
10,20200229,250,990,LOMBARDIA,10
11,20200301,283,1273,LOMBARDIA,11
12,20200302,397,1670,LOMBARDIA,12
13,20200303,478,2148,LOMBARDIA,13
14,20200304,628,2776,LOMBARDIA,14
15,20200305,793,3569,LOMBARDIA,15
16,20200306,905,4474,LOMBARDIA,16
17,20200307,704,5178,LOMBARDIA,17
18,20200308,774,5952,LOMBARDIA,18
19,20200309,1219,7171,LOMBARDIA,19
20,20200310,1353,8524,LOMBARDIA,20
21,20200311,1336,9860,LOMBARDIA,21
22,20200312,1358,11218,LOMBARDIA,22
23,20200313,1724,12942,LOMBARDIA,23
24,20200314,1378,14320,LOMBARDIA,24
25,20200315,1194,15514,LOMBARDIA,25
26,20200316,2132,17646,LOMBARDIA,26
27,20200317,2085,19731,LOMBARDIA,27
28,20200318,2160,21891,LOMBARDIA,28
29,20200319,2229,24120,LOMBARDIA,29
30,20200320,2221,26341,LOMBARDIA,30
31,20200321,1409,27750,LOMBARDIA,31
32,20200322,1162,28912,LOMBARDIA,32
33,20200323,2191,31103,LOMBARDIA,33
34,20200324,2161,33264,LOMBARDIA,34
35,20200325,2049,35313,LOMBARDIA,35
36,20200326,2058,37371,LOMBARDIA,36
37,20200327,2000,39371,LOMBARDIA,37
38,20200328,1366,40737,LOMBARDIA,38
39,20200329,759,41496,LOMBARDIA,39
40,20200330,1751,43247,LOMBARDIA,40
41,20200331,1544,44791,LOMBARDIA,41
42,20200401,1821,46612,LOMBARDIA,42
43,20200402,1621,48233,LOMBARDIA,43
44,20200403,1615,49848,LOMBARDIA,44
45,20200404,1078,50926,LOMBARDIA,45
46,20200405,640,51566,LOMBARDIA,46
47,20200406,1569,53135,LOMBARDIA,47
48,20200407,1492,54627,LOMBARDIA,48
49,20200408,1506,56133,LOMBARDIA,49
50,20200409,1932,58065,LOMBARDIA,50
51,20200410,2053,60118,LOMBARDIA,51
52,20200411,1139,61257,LOMBARDIA,52
53,20200412,552,61809,LOMBARDIA,53
54,20200413,564,62373,LOMBARDIA,54
55,20200414,1152,63525,LOMBARDIA,55
56,20200415,1377,64902,LOMBARDIA,56
57,20200416,1259,66161,LOMBARDIA,57
58,20200417,1304,67465,LOMBARDIA,58
59,20200418,758,68223,LOMBARDIA,59
60,20200419,392,68615,LOMBARDIA,60
61,20200420,1151,69766,LOMBARDIA,61
62,20200421,1077,70843,LOMBARDIA,62
63,20200422,966,71809,LOMBARDIA,63
64,20200423,1213,73022,LOMBARDIA,64
65,20200424,1031,74053,LOMBARDIA,65
66,20200425,500,74553,LOMBARDIA,66
67,20200426,226,74779,LOMBARDIA,67
68,20200427,928,75707,LOMBARDIA,68
69,20200428,873,76580,LOMBARDIA,69
70,20200429,1059,77639,LOMBARDIA,70
71,20200430,1028,78667,LOMBARDIA,71
72,20200501,262,78929,LOMBARDIA,72
73,20200502,284,79213,LOMBARDIA,73
74,20200503,117,79330,LOMBARDIA,74
75,20200504,712,80042,LOMBARDIA,75
76,20200505,766,80808,LOMBARDIA,76
77,20200506,710,81518,LOMBARDIA,77
78,20200507,699,82217,LOMBARDIA,78
79,20200508,653,82870,LOMBARDIA,79
80,20200509,256,83126,LOMBARDIA,80
81,20200510,106,83232,LOMBARDIA,81
82,20200511,493,83725,LOMBARDIA,82
83,20200512,432,84157,LOMBARDIA,83
84,20200513,423,84580,LOMBARDIA,84
85,20200514,403,84983,LOMBARDIA,85
86,20200515,360,85343,LOMBARDIA,86
87,20200516,307,85650,LOMBARDIA,87
88,20200517,87,85737,LOMBARDIA,88
89,20200518,329,86066,LOMBARDIA,89
90,20200519,364,86430,LOMBARDIA,90
91,20200520,380,86810,LOMBARDIA,91
92,20200521,346,87156,LOMBARDIA,92
93,20200522,444,87600,LOMBARDIA,93
94,20200523,168,87768,LOMBARDIA,94
95,20200524,59,87827,LOMBARDIA,95
96,20200525,309,88136,LOMBARDIA,96
97,20200526,351,88487,LOMBARDIA,97
98,20200527,354,88841,LOMBARDIA,98
99,20200528,322,89163,LOMBARDIA,99
100,20200529,209,89372,LOMBARDIA,100
101,20200530,175,89547,LOMBARDIA,101
102,20200531,19,89566,LOMBARDIA,102
103,20200601,251,89817,LOMBARDIA,103
104,20200602,31,89848,LOMBARDIA,104
105,20200603,238,90086,LOMBARDIA,105
106,20200604,247,90333,LOMBARDIA,106
107,20200605,233,90566,LOMBARDIA,107
108,20200606,114,90680,LOMBARDIA,108
109,20200607,33,90713,LOMBARDIA,109
110,20200608,169,90882,LOMBARDIA,110
111,20200609,256,91138,LOMBARDIA,111
112,20200610,205,91343,LOMBARDIA,112
113,20200611,314,91657,LOMBARDIA,113
114,20200612,256,91913,LOMBARDIA,114
115,20200613,112,92025,LOMBARDIA,115
116,20200614,17,92042,LOMBARDIA,116
117,20200615,18,92060,LOMBARDIA,117
