OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,20200220,3,3,LOMBARDIA,1
66,20200425,500,74675,LOMBARDIA,2
2,20200221,31,34,LOMBARDIA,3
67,20200426,230,74905,LOMBARDIA,4
68,20200427,927,75832,LOMBARDIA,5
3,20200222,32,66,LOMBARDIA,6
69,20200428,873,76705,LOMBARDIA,7
4,20200223,47,113,LOMBARDIA,8
70,20200429,1052,77757,LOMBARDIA,9
5,20200224,60,173,LOMBARDIA,10
71,20200430,1037,78794,LOMBARDIA,11
6,20200225,97,270,LOMBARDIA,12
72,20200501,261,79055,LOMBARDIA,13
7,20200226,118,388,LOMBARDIA,14
73,20200502,287,79342,LOMBARDIA,15
8,20200227,147,535,LOMBARDIA,16
74,20200503,117,79459,LOMBARDIA,17
9,20200228,206,741,LOMBARDIA,18
75,20200504,715,80174,LOMBARDIA,19
10,20200229,250,991,LOMBARDIA,20
76,20200505,765,80939,LOMBARDIA,21
11,20200301,284,1275,LOMBARDIA,22
77,20200506,719,81658,LOMBARDIA,23
12,20200302,399,1674,LOMBARDIA,24
78,20200507,700,82358,LOMBARDIA,25
13,20200303,478,2152,LOMBARDIA,26
79,20200508,665,83023,LOMBARDIA,27
14,20200304,630,2782,LOMBARDIA,28
80,20200509,251,83274,LOMBARDIA,29
15,20200305,794,3576,LOMBARDIA,30
81,20200510,89,83363,LOMBARDIA,31
16,20200306,907,4483,LOMBARDIA,32
82,20200511,475,83838,LOMBARDIA,33
17,20200307,703,5186,LOMBARDIA,34
83,20200512,432,84270,LOMBARDIA,35
18,20200308,775,5961,LOMBARDIA,36
84,20200513,420,84690,LOMBARDIA,37
19,20200309,1221,7182,LOMBARDIA,38
85,20200514,397,85087,LOMBARDIA,39
20,20200310,1357,8539,LOMBARDIA,40
86,20200515,362,85449,LOMBARDIA,41
21,20200311,1338,9877,LOMBARDIA,42
87,20200516,300,85749,LOMBARDIA,43
22,20200312,1365,11242,LOMBARDIA,44
88,20200517,87,85836,LOMBARDIA,45
23,20200313,1726,12968,LOMBARDIA,46
89,20200518,322,86158,LOMBARDIA,47
24,20200314,1378,14346,LOMBARDIA,48
90,20200519,365,86523,LOMBARDIA,49
25,20200315,1197,15543,LOMBARDIA,50
91,20200520,373,86896,LOMBARDIA,51
26,20200316,2135,17678,LOMBARDIA,52
92,20200521,348,87244,LOMBARDIA,53
27,20200317,2090,19768,LOMBARDIA,54
93,20200522,438,87682,LOMBARDIA,55
28,20200318,2164,21932,LOMBARDIA,56
94,20200523,168,87850,LOMBARDIA,57
29,20200319,2231,24163,LOMBARDIA,58
95,20200524,64,87914,LOMBARDIA,59
30,20200320,2227,26390,LOMBARDIA,60
96,20200525,288,88202,LOMBARDIA,61
31,20200321,1412,27802,LOMBARDIA,62
97,20200526,323,88525,LOMBARDIA,63
32,20200322,1162,28964,LOMBARDIA,64
98,20200527,351,88876,LOMBARDIA,65
33,20200323,2193,31157,LOMBARDIA,66
99,20200528,319,89195,LOMBARDIA,67
34,20200324,2163,33320,LOMBARDIA,68
100,20200529,223,89418,LOMBARDIA,69
35,20200325,2052,35372,LOMBARDIA,70
101,20200530,173,89591,LOMBARDIA,71
36,20200326,2060,37432,LOMBARDIA,72
102,20200531,26,89617,LOMBARDIA,73
37,20200327,1996,39428,LOMBARDIA,74
103,20200601,245,89862,LOMBARDIA,75
38,20200328,1368,40796,LOMBARDIA,76
104,20200602,31,89893,LOMBARDIA,77
39,20200329,759,41555,LOMBARDIA,78
105,20200603,252,90145,LOMBARDIA,79
106,20200604,249,90394,LOMBARDIA,80
40,20200330,1764,43319,LOMBARDIA,81
107,20200605,255,90649,LOMBARDIA,82
41,20200331,1546,44865,LOMBARDIA,83
42,20200401,1814,46679,LOMBARDIA,84
43,20200402,1627,48306,LOMBARDIA,85
108,20200606,115,90764,LOMBARDIA,86
44,20200403,1620,49926,LOMBARDIA,87
109,20200607,35,90799,LOMBARDIA,88
45,20200404,1081,51007,LOMBARDIA,89
110,20200608,173,90972,LOMBARDIA,90
46,20200405,641,51648,LOMBARDIA,91
111,20200609,248,91220,LOMBARDIA,92
47,20200406,1575,53223,LOMBARDIA,93
112,20200610,241,91461,LOMBARDIA,94
48,20200407,1495,54718,LOMBARDIA,95
113,20200611,323,91784,LOMBARDIA,96
49,20200408,1504,56222,LOMBARDIA,97
114,20200612,281,92065,LOMBARDIA,98
50,20200409,1931,58153,LOMBARDIA,99
115,20200613,122,92187,LOMBARDIA,100
51,20200410,2055,60208,LOMBARDIA,101
116,20200614,39,92226,LOMBARDIA,102
52,20200411,1139,61347,LOMBARDIA,103
117,20200615,195,92421,LOMBARDIA,104
53,20200412,553,61900,LOMBARDIA,105
54,20200413,568,62468,LOMBARDIA,106
55,20200414,1154,63622,LOMBARDIA,107
56,20200415,1383,65005,LOMBARDIA,108
57,20200416,1257,66262,LOMBARDIA,109
58,20200417,1309,67571,LOMBARDIA,110
59,20200418,758,68329,LOMBARDIA,111
60,20200419,393,68722,LOMBARDIA,112
61,20200420,1163,69885,LOMBARDIA,113
62,20200421,1075,70960,LOMBARDIA,114
63,20200422,970,71930,LOMBARDIA,115
64,20200423,1216,73146,LOMBARDIA,116
65,20200424,1029,74175,LOMBARDIA,117
118,20200616,167,92588,LOMBARDIA,118
119,20200617,203,92791,LOMBARDIA,119
120,20200618,138,92929,LOMBARDIA,120
121,20200619,186,93115,LOMBARDIA,121
122,20200620,60,93175,LOMBARDIA,122
123,20200621,12,93187,LOMBARDIA,123
124,20200622,175,93362,LOMBARDIA,124
125,20200623,149,93511,LOMBARDIA,125
126,20200624,115,93626,LOMBARDIA,126
127,20200625,90,93716,LOMBARDIA,127
128,20200626,92,93808,LOMBARDIA,128
129,20200627,31,93839,LOMBARDIA,129
130,20200628,0,93839,LOMBARDIA,130
