OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,20200220,3,3,LOMBARDIA,1
2,20200221,31,34,LOMBARDIA,2
3,20200222,32,66,LOMBARDIA,3
4,20200223,47,113,LOMBARDIA,4
5,20200224,60,173,LOMBARDIA,5
6,20200225,97,270,LOMBARDIA,6
7,20200226,117,387,LOMBARDIA,7
8,20200227,147,534,LOMBARDIA,8
9,20200228,206,740,LOMBARDIA,9
10,20200229,250,990,LOMBARDIA,10
11,20200301,283,1273,LOMBARDIA,11
12,20200302,396,1669,LOMBARDIA,12
13,20200303,478,2147,LOMBARDIA,13
14,20200304,628,2775,LOMBARDIA,14
15,20200305,793,3568,LOMBARDIA,15
16,20200306,906,4474,LOMBARDIA,16
17,20200307,703,5177,LOMBARDIA,17
18,20200308,775,5952,LOMBARDIA,18
19,20200309,1219,7171,LOMBARDIA,19
20,20200310,1354,8525,LOMBARDIA,20
21,20200311,1336,9861,LOMBARDIA,21
22,20200312,1360,11221,LOMBARDIA,22
23,20200313,1724,12945,LOMBARDIA,23
24,20200314,1378,14323,LOMBARDIA,24
25,20200315,1194,15517,LOMBARDIA,25
26,20200316,2131,17648,LOMBARDIA,26
27,20200317,2086,19734,LOMBARDIA,27
28,20200318,2161,21895,LOMBARDIA,28
29,20200319,2229,24124,LOMBARDIA,29
30,20200320,2221,26345,LOMBARDIA,30
31,20200321,1409,27754,LOMBARDIA,31
32,20200322,1162,28916,LOMBARDIA,32
33,20200323,2191,31107,LOMBARDIA,33
34,20200324,2162,33269,LOMBARDIA,34
35,20200325,2051,35320,LOMBARDIA,35
36,20200326,2057,37377,LOMBARDIA,36
37,20200327,2000,39377,LOMBARDIA,37
38,20200328,1366,40743,LOMBARDIA,38
39,20200329,758,41501,LOMBARDIA,39
40,20200330,1752,43253,LOMBARDIA,40
41,20200331,1544,44797,LOMBARDIA,41
42,20200401,1821,46618,LOMBARDIA,42
43,20200402,1624,48242,LOMBARDIA,43
44,20200403,1616,49858,LOMBARDIA,44
45,20200404,1079,50937,LOMBARDIA,45
46,20200405,640,51577,LOMBARDIA,46
47,20200406,1569,53146,LOMBARDIA,47
48,20200407,1495,54641,LOMBARDIA,48
49,20200408,1507,56148,LOMBARDIA,49
50,20200409,1932,58080,LOMBARDIA,50
51,20200410,2053,60133,LOMBARDIA,51
52,20200411,1140,61273,LOMBARDIA,52
53,20200412,552,61825,LOMBARDIA,53
54,20200413,564,62389,LOMBARDIA,54
55,20200414,1152,63541,LOMBARDIA,55
56,20200415,1379,64920,LOMBARDIA,56
57,20200416,1260,66180,LOMBARDIA,57
58,20200417,1308,67488,LOMBARDIA,58
59,20200418,758,68246,LOMBARDIA,59
60,20200419,392,68638,LOMBARDIA,60
61,20200420,1152,69790,LOMBARDIA,61
62,20200421,1077,70867,LOMBARDIA,62
63,20200422,966,71833,LOMBARDIA,63
64,20200423,1215,73048,LOMBARDIA,64
65,20200424,1031,74079,LOMBARDIA,65
66,20200425,501,74580,LOMBARDIA,66
67,20200426,226,74806,LOMBARDIA,67
68,20200427,929,75735,LOMBARDIA,68
69,20200428,873,76608,LOMBARDIA,69
70,20200429,1059,77667,LOMBARDIA,70
71,20200430,1026,78693,LOMBARDIA,71
72,20200501,262,78955,LOMBARDIA,72
73,20200502,284,79239,LOMBARDIA,73
74,20200503,117,79356,LOMBARDIA,74
75,20200504,713,80069,LOMBARDIA,75
76,20200505,766,80835,LOMBARDIA,76
77,20200506,710,81545,LOMBARDIA,77
78,20200507,701,82246,LOMBARDIA,78
79,20200508,653,82899,LOMBARDIA,79
80,20200509,256,83155,LOMBARDIA,80
81,20200510,106,83261,LOMBARDIA,81
82,20200511,494,83755,LOMBARDIA,82
83,20200512,431,84186,LOMBARDIA,83
84,20200513,423,84609,LOMBARDIA,84
85,20200514,403,85012,LOMBARDIA,85
86,20200515,360,85372,LOMBARDIA,86
87,20200516,307,85679,LOMBARDIA,87
88,20200517,87,85766,LOMBARDIA,88
89,20200518,329,86095,LOMBARDIA,89
90,20200519,364,86459,LOMBARDIA,90
91,20200520,381,86840,LOMBARDIA,91
92,20200521,347,87187,LOMBARDIA,92
93,20200522,444,87631,LOMBARDIA,93
94,20200523,168,87799,LOMBARDIA,94
95,20200524,59,87858,LOMBARDIA,95
96,20200525,308,88166,LOMBARDIA,96
97,20200526,351,88517,LOMBARDIA,97
98,20200527,355,88872,LOMBARDIA,98
99,20200528,322,89194,LOMBARDIA,99
100,20200529,208,89402,LOMBARDIA,100
101,20200530,175,89577,LOMBARDIA,101
102,20200531,19,89596,LOMBARDIA,102
103,20200601,251,89847,LOMBARDIA,103
104,20200602,31,89878,LOMBARDIA,104
105,20200603,248,90126,LOMBARDIA,105
106,20200604,250,90376,LOMBARDIA,106
107,20200605,258,90634,LOMBARDIA,107
108,20200606,114,90748,LOMBARDIA,108
109,20200607,33,90781,LOMBARDIA,109
110,20200608,177,90958,LOMBARDIA,110
111,20200609,263,91221,LOMBARDIA,111
112,20200610,239,91460,LOMBARDIA,112
113,20200611,325,91785,LOMBARDIA,113
114,20200612,282,92067,LOMBARDIA,114
115,20200613,122,92189,LOMBARDIA,115
116,20200614,39,92228,LOMBARDIA,116
117,20200615,194,92422,LOMBARDIA,117
118,20200616,166,92588,LOMBARDIA,118
119,20200617,186,92774,LOMBARDIA,119
120,20200618,64,92838,LOMBARDIA,120
121,20200619,2,92840,LOMBARDIA,121
