CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,210,156,2021-07-25T15:45:11+0000
012002,ALBIZZATE,VARESE,3606,2558,2021-07-25T15:45:11+0000
012003,ANGERA,VARESE,3515,2657,2021-07-25T15:45:11+0000
012004,ARCISATE,VARESE,6669,4867,2021-07-25T15:45:11+0000
012005,ARSAGO SEPRIO,VARESE,3034,2020,2021-07-25T15:45:11+0000
012006,AZZATE,VARESE,3052,2246,2021-07-25T15:45:11+0000
012007,AZZIO,VARESE,471,353,2021-07-25T15:45:11+0000
012008,BARASSO,VARESE,1208,904,2021-07-25T15:45:11+0000
012009,BARDELLO,VARESE,1115,753,2021-07-25T15:45:11+0000
012010,BEDERO VALCUVIA,VARESE,400,293,2021-07-25T15:45:11+0000
012011,BESANO,VARESE,1594,1151,2021-07-25T15:45:11+0000
012012,BESNATE,VARESE,3706,2581,2021-07-25T15:45:11+0000
012013,BESOZZO,VARESE,5732,4044,2021-07-25T15:45:11+0000
012014,BIANDRONNO,VARESE,2256,1579,2021-07-25T15:45:11+0000
012015,BISUSCHIO,VARESE,2836,2054,2021-07-25T15:45:11+0000
012016,BODIO LOMNAGO,VARESE,1650,1208,2021-07-25T15:45:11+0000
012017,BREBBIA,VARESE,2150,1487,2021-07-25T15:45:11+0000
012018,BREGANO,VARESE,545,391,2021-07-25T15:45:11+0000
012019,BRENTA,VARESE,1112,803,2021-07-25T15:45:11+0000
012020,BREZZO DI BEDERO,VARESE,711,498,2021-07-25T15:45:11+0000
012021,BRINZIO,VARESE,600,450,2021-07-25T15:45:11+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,722,527,2021-07-25T15:45:11+0000
012023,BRUNELLO,VARESE,672,474,2021-07-25T15:45:11+0000
012024,BRUSIMPIANO,VARESE,624,423,2021-07-25T15:45:11+0000
012025,BUGUGGIATE,VARESE,2194,1550,2021-07-25T15:45:11+0000
012026,BUSTO ARSIZIO,VARESE,54956,38455,2021-07-25T15:45:11+0000
012027,CADEGLIANO-VICONAGO,VARESE,1265,938,2021-07-25T15:45:11+0000
012029,CAIRATE,VARESE,5080,3435,2021-07-25T15:45:11+0000
012030,CANTELLO,VARESE,3229,2307,2021-07-25T15:45:11+0000
012031,CARAVATE,VARESE,1640,1200,2021-07-25T15:45:11+0000
012032,CARDANO AL CAMPO,VARESE,9493,6525,2021-07-25T15:45:11+0000
012033,CARNAGO,VARESE,4461,3037,2021-07-25T15:45:11+0000
012034,CARONNO PERTUSELLA,VARESE,11106,7683,2021-07-25T15:45:11+0000
012035,CARONNO VARESINO,VARESE,3146,2190,2021-07-25T15:45:11+0000
012036,CASALE LITTA,VARESE,1716,1223,2021-07-25T15:45:11+0000
012037,CASALZUIGNO,VARESE,875,636,2021-07-25T15:45:11+0000
012038,CASCIAGO,VARESE,2634,1912,2021-07-25T15:45:11+0000
012039,CASORATE SEMPIONE,VARESE,3680,2557,2021-07-25T15:45:11+0000
012040,CASSANO MAGNAGO,VARESE,14185,9870,2021-07-25T15:45:11+0000
012041,CASSANO VALCUVIA,VARESE,347,260,2021-07-25T15:45:11+0000
012042,CASTELLANZA,VARESE,9733,6881,2021-07-25T15:45:11+0000
012043,CASTELLO CABIAGLIO,VARESE,309,236,2021-07-25T15:45:11+0000
012044,CASTELSEPRIO,VARESE,922,639,2021-07-25T15:45:11+0000
012045,CASTELVECCANA,VARESE,1185,892,2021-07-25T15:45:11+0000
012046,CASTIGLIONE OLONA,VARESE,5319,3640,2021-07-25T15:45:11+0000
012047,CASTRONNO,VARESE,3497,2437,2021-07-25T15:45:11+0000
012048,CAVARIA CON PREMEZZO,VARESE,3673,2492,2021-07-25T15:45:11+0000
012049,CAZZAGO BRABBIA,VARESE,513,366,2021-07-25T15:45:11+0000
012050,CISLAGO,VARESE,6904,4811,2021-07-25T15:45:11+0000
012051,CITTIGLIO,VARESE,2436,1769,2021-07-25T15:45:11+0000
012052,CLIVIO,VARESE,1268,961,2021-07-25T15:45:11+0000
012053,COCQUIO-TREVISAGO,VARESE,3072,2329,2021-07-25T15:45:11+0000
012054,COMABBIO,VARESE,757,514,2021-07-25T15:45:11+0000
012055,COMERIO,VARESE,1939,1414,2021-07-25T15:45:11+0000
012056,CREMENAGA,VARESE,421,317,2021-07-25T15:45:11+0000
012057,CROSIO DELLA VALLE,VARESE,433,297,2021-07-25T15:45:11+0000
012058,CUASSO AL MONTE,VARESE,2239,1623,2021-07-25T15:45:11+0000
012059,CUGLIATE-FABIASCO,VARESE,1853,1308,2021-07-25T15:45:11+0000
012060,CUNARDO,VARESE,1727,1234,2021-07-25T15:45:11+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,97,74,2021-07-25T15:45:11+0000
012062,CUVEGLIO,VARESE,2068,1472,2021-07-25T15:45:11+0000
012063,CUVIO,VARESE,1096,813,2021-07-25T15:45:11+0000
012064,DAVERIO,VARESE,2153,1526,2021-07-25T15:45:11+0000
012065,DUMENZA,VARESE,823,596,2021-07-25T15:45:11+0000
012066,DUNO,VARESE,82,60,2021-07-25T15:45:11+0000
012067,FAGNANO OLONA,VARESE,8169,5668,2021-07-25T15:45:11+0000
012068,FERNO,VARESE,4224,2816,2021-07-25T15:45:11+0000
012069,FERRERA DI VARESE,VARESE,405,296,2021-07-25T15:45:11+0000
012070,GALLARATE,VARESE,33182,23297,2021-07-25T15:45:11+0000
012071,GALLIATE LOMBARDO,VARESE,684,471,2021-07-25T15:45:11+0000
012072,GAVIRATE,VARESE,6345,4621,2021-07-25T15:45:11+0000
012073,GAZZADA SCHIANNO,VARESE,3134,2289,2021-07-25T15:45:11+0000
012074,GEMONIO,VARESE,1785,1309,2021-07-25T15:45:11+0000
012075,GERENZANO,VARESE,7112,4957,2021-07-25T15:45:11+0000
012076,GERMIGNAGA,VARESE,2239,1637,2021-07-25T15:45:11+0000
012077,GOLASECCA,VARESE,1667,1104,2021-07-25T15:45:11+0000
012078,GORLA MAGGIORE,VARESE,3469,2448,2021-07-25T15:45:11+0000
012079,GORLA MINORE,VARESE,5386,3774,2021-07-25T15:45:11+0000
012080,GORNATE-OLONA,VARESE,1414,985,2021-07-25T15:45:11+0000
012081,GRANTOLA,VARESE,789,545,2021-07-25T15:45:11+0000
012082,INARZO,VARESE,720,501,2021-07-25T15:45:11+0000
012083,INDUNO OLONA,VARESE,7153,5118,2021-07-25T15:45:11+0000
012084,ISPRA,VARESE,3371,2529,2021-07-25T15:45:11+0000
012085,JERAGO CON ORAGO,VARESE,3573,2441,2021-07-25T15:45:11+0000
012086,LAVENA PONTE TRESA,VARESE,3264,2361,2021-07-25T15:45:11+0000
012087,LAVENO-MOMBELLO,VARESE,5844,4437,2021-07-25T15:45:11+0000
012088,LEGGIUNO,VARESE,2362,1767,2021-07-25T15:45:11+0000
012089,LONATE CEPPINO,VARESE,3252,2152,2021-07-25T15:45:11+0000
012090,LONATE POZZOLO,VARESE,7572,5191,2021-07-25T15:45:11+0000
012091,LOZZA,VARESE,805,571,2021-07-25T15:45:11+0000
012092,LUINO,VARESE,8706,6449,2021-07-25T15:45:11+0000
012093,LUVINATE,VARESE,954,710,2021-07-25T15:45:11+0000
012095,MALGESSO,VARESE,799,581,2021-07-25T15:45:11+0000
012096,MALNATE,VARESE,10899,7674,2021-07-25T15:45:11+0000
012097,MARCHIROLO,VARESE,2095,1484,2021-07-25T15:45:11+0000
012098,MARNATE,VARESE,5172,3494,2021-07-25T15:45:11+0000
012099,MARZIO,VARESE,206,161,2021-07-25T15:45:11+0000
