CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,259,230,2021-12-13T16:45:21+0000
012002,ALBIZZATE,VARESE,4265,3838,2021-12-13T16:45:21+0000
012003,ANGERA,VARESE,4206,3812,2021-12-13T16:45:21+0000
012004,ARCISATE,VARESE,8118,7275,2021-12-13T16:45:21+0000
012005,ARSAGO SEPRIO,VARESE,3825,3390,2021-12-13T16:45:21+0000
012006,AZZATE,VARESE,3695,3326,2021-12-13T16:45:21+0000
012007,AZZIO,VARESE,564,500,2021-12-13T16:45:21+0000
012008,BARASSO,VARESE,1407,1267,2021-12-13T16:45:21+0000
012009,BARDELLO,VARESE,1309,1164,2021-12-13T16:45:21+0000
012010,BEDERO VALCUVIA,VARESE,492,430,2021-12-13T16:45:21+0000
012011,BESANO,VARESE,2001,1797,2021-12-13T16:45:21+0000
012012,BESNATE,VARESE,4453,3997,2021-12-13T16:45:21+0000
012013,BESOZZO,VARESE,7017,6205,2021-12-13T16:45:21+0000
012014,BIANDRONNO,VARESE,2674,2408,2021-12-13T16:45:21+0000
012015,BISUSCHIO,VARESE,3421,3095,2021-12-13T16:45:21+0000
012016,BODIO LOMNAGO,VARESE,1904,1711,2021-12-13T16:45:21+0000
012017,BREBBIA,VARESE,2524,2245,2021-12-13T16:45:21+0000
012018,BREGANO,VARESE,672,582,2021-12-13T16:45:21+0000
012019,BRENTA,VARESE,1369,1177,2021-12-13T16:45:21+0000
012020,BREZZO DI BEDERO,VARESE,918,789,2021-12-13T16:45:21+0000
012021,BRINZIO,VARESE,672,609,2021-12-13T16:45:21+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,942,782,2021-12-13T16:45:21+0000
012023,BRUNELLO,VARESE,778,714,2021-12-13T16:45:21+0000
012024,BRUSIMPIANO,VARESE,817,706,2021-12-13T16:45:21+0000
012025,BUGUGGIATE,VARESE,2554,2275,2021-12-13T16:45:21+0000
012026,BUSTO ARSIZIO,VARESE,67022,60282,2021-12-13T16:45:21+0000
012027,CADEGLIANO-VICONAGO,VARESE,1610,1403,2021-12-13T16:45:21+0000
012029,CAIRATE,VARESE,6202,5557,2021-12-13T16:45:21+0000
012030,CANTELLO,VARESE,3851,3455,2021-12-13T16:45:21+0000
012031,CARAVATE,VARESE,1997,1749,2021-12-13T16:45:21+0000
012032,CARDANO AL CAMPO,VARESE,11748,10606,2021-12-13T16:45:21+0000
012033,CARNAGO,VARESE,5404,4811,2021-12-13T16:45:21+0000
012034,CARONNO PERTUSELLA,VARESE,13981,12758,2021-12-13T16:45:21+0000
012035,CARONNO VARESINO,VARESE,3899,3433,2021-12-13T16:45:21+0000
012036,CASALE LITTA,VARESE,2156,1949,2021-12-13T16:45:21+0000
012037,CASALZUIGNO,VARESE,1076,955,2021-12-13T16:45:21+0000
012038,CASCIAGO,VARESE,3053,2746,2021-12-13T16:45:21+0000
012039,CASORATE SEMPIONE,VARESE,4467,4040,2021-12-13T16:45:21+0000
012040,CASSANO MAGNAGO,VARESE,17320,15467,2021-12-13T16:45:21+0000
012041,CASSANO VALCUVIA,VARESE,435,393,2021-12-13T16:45:21+0000
012042,CASTELLANZA,VARESE,11645,10383,2021-12-13T16:45:21+0000
012043,CASTELLO CABIAGLIO,VARESE,368,323,2021-12-13T16:45:21+0000
012044,CASTELSEPRIO,VARESE,1096,983,2021-12-13T16:45:21+0000
012045,CASTELVECCANA,VARESE,1483,1322,2021-12-13T16:45:21+0000
012046,CASTIGLIONE OLONA,VARESE,6397,5703,2021-12-13T16:45:21+0000
012047,CASTRONNO,VARESE,4193,3736,2021-12-13T16:45:21+0000
012048,CAVARIA CON PREMEZZO,VARESE,4500,4045,2021-12-13T16:45:21+0000
012049,CAZZAGO BRABBIA,VARESE,610,547,2021-12-13T16:45:21+0000
012050,CISLAGO,VARESE,8331,7509,2021-12-13T16:45:21+0000
012051,CITTIGLIO,VARESE,3002,2579,2021-12-13T16:45:21+0000
012052,CLIVIO,VARESE,1576,1425,2021-12-13T16:45:21+0000
012053,COCQUIO-TREVISAGO,VARESE,3732,3298,2021-12-13T16:45:21+0000
012054,COMABBIO,VARESE,923,828,2021-12-13T16:45:21+0000
012055,COMERIO,VARESE,2270,2029,2021-12-13T16:45:21+0000
012056,CREMENAGA,VARESE,528,477,2021-12-13T16:45:21+0000
012057,CROSIO DELLA VALLE,VARESE,508,449,2021-12-13T16:45:21+0000
012058,CUASSO AL MONTE,VARESE,2737,2473,2021-12-13T16:45:21+0000
012059,CUGLIATE-FABIASCO,VARESE,2336,2018,2021-12-13T16:45:21+0000
012060,CUNARDO,VARESE,2167,1880,2021-12-13T16:45:21+0000
