CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,259,230,2021-12-21T16:45:11+0000
012002,ALBIZZATE,VARESE,4289,3855,2021-12-21T16:45:11+0000
012003,ANGERA,VARESE,4230,3820,2021-12-21T16:45:11+0000
012004,ARCISATE,VARESE,8178,7312,2021-12-21T16:45:11+0000
012005,ARSAGO SEPRIO,VARESE,3845,3411,2021-12-21T16:45:11+0000
012006,AZZATE,VARESE,3717,3337,2021-12-21T16:45:11+0000
012007,AZZIO,VARESE,567,500,2021-12-21T16:45:11+0000
012008,BARASSO,VARESE,1427,1269,2021-12-21T16:45:11+0000
012009,BARDELLO,VARESE,1320,1164,2021-12-21T16:45:11+0000
012010,BEDERO VALCUVIA,VARESE,500,430,2021-12-21T16:45:11+0000
012011,BESANO,VARESE,2016,1799,2021-12-21T16:45:11+0000
012012,BESNATE,VARESE,4491,4009,2021-12-21T16:45:11+0000
012013,BESOZZO,VARESE,7069,6213,2021-12-21T16:45:11+0000
012014,BIANDRONNO,VARESE,2692,2411,2021-12-21T16:45:11+0000
012015,BISUSCHIO,VARESE,3446,3100,2021-12-21T16:45:11+0000
012016,BODIO LOMNAGO,VARESE,1921,1714,2021-12-21T16:45:11+0000
012017,BREBBIA,VARESE,2536,2248,2021-12-21T16:45:11+0000
012018,BREGANO,VARESE,679,582,2021-12-21T16:45:11+0000
012019,BRENTA,VARESE,1382,1178,2021-12-21T16:45:11+0000
012020,BREZZO DI BEDERO,VARESE,927,791,2021-12-21T16:45:11+0000
012021,BRINZIO,VARESE,677,610,2021-12-21T16:45:11+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,946,783,2021-12-21T16:45:11+0000
012023,BRUNELLO,VARESE,786,716,2021-12-21T16:45:11+0000
012024,BRUSIMPIANO,VARESE,821,712,2021-12-21T16:45:11+0000
012025,BUGUGGIATE,VARESE,2570,2280,2021-12-21T16:45:11+0000
012026,BUSTO ARSIZIO,VARESE,67521,60662,2021-12-21T16:45:11+0000
012027,CADEGLIANO-VICONAGO,VARESE,1620,1403,2021-12-21T16:45:11+0000
012029,CAIRATE,VARESE,6242,5582,2021-12-21T16:45:11+0000
012030,CANTELLO,VARESE,3885,3467,2021-12-21T16:45:11+0000
012031,CARAVATE,VARESE,2012,1752,2021-12-21T16:45:11+0000
012032,CARDANO AL CAMPO,VARESE,11820,10675,2021-12-21T16:45:11+0000
012033,CARNAGO,VARESE,5443,4836,2021-12-21T16:45:11+0000
012034,CARONNO PERTUSELLA,VARESE,14045,12826,2021-12-21T16:45:11+0000
012035,CARONNO VARESINO,VARESE,3926,3442,2021-12-21T16:45:11+0000
012036,CASALE LITTA,VARESE,2174,1953,2021-12-21T16:45:11+0000
012037,CASALZUIGNO,VARESE,1088,955,2021-12-21T16:45:11+0000
012038,CASCIAGO,VARESE,3078,2751,2021-12-21T16:45:11+0000
012039,CASORATE SEMPIONE,VARESE,4491,4067,2021-12-21T16:45:11+0000
012040,CASSANO MAGNAGO,VARESE,17426,15569,2021-12-21T16:45:11+0000
012041,CASSANO VALCUVIA,VARESE,440,393,2021-12-21T16:45:11+0000
012042,CASTELLANZA,VARESE,11708,10446,2021-12-21T16:45:11+0000
