CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,218,173,2021-08-09T15:45:12+0000
012002,ALBIZZATE,VARESE,3736,3006,2021-08-09T15:45:12+0000
012003,ANGERA,VARESE,3604,3004,2021-08-09T15:45:12+0000
012004,ARCISATE,VARESE,6976,5623,2021-08-09T15:45:12+0000
012005,ARSAGO SEPRIO,VARESE,3192,2440,2021-08-09T15:45:12+0000
012006,AZZATE,VARESE,3170,2584,2021-08-09T15:45:12+0000
012007,AZZIO,VARESE,489,397,2021-08-09T15:45:12+0000
012008,BARASSO,VARESE,1245,1016,2021-08-09T15:45:12+0000
012009,BARDELLO,VARESE,1154,901,2021-08-09T15:45:12+0000
012010,BEDERO VALCUVIA,VARESE,406,332,2021-08-09T15:45:12+0000
012011,BESANO,VARESE,1643,1326,2021-08-09T15:45:12+0000
012012,BESNATE,VARESE,3849,3060,2021-08-09T15:45:12+0000
012013,BESOZZO,VARESE,5996,4724,2021-08-09T15:45:12+0000
012014,BIANDRONNO,VARESE,2339,1865,2021-08-09T15:45:12+0000
012015,BISUSCHIO,VARESE,2952,2400,2021-08-09T15:45:12+0000
012016,BODIO LOMNAGO,VARESE,1719,1360,2021-08-09T15:45:12+0000
012017,BREBBIA,VARESE,2222,1777,2021-08-09T15:45:12+0000
012018,BREGANO,VARESE,578,452,2021-08-09T15:45:12+0000
012019,BRENTA,VARESE,1153,896,2021-08-09T15:45:12+0000
012020,BREZZO DI BEDERO,VARESE,735,573,2021-08-09T15:45:12+0000
012021,BRINZIO,VARESE,617,506,2021-08-09T15:45:12+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,749,578,2021-08-09T15:45:12+0000
012023,BRUNELLO,VARESE,686,554,2021-08-09T15:45:12+0000
012024,BRUSIMPIANO,VARESE,638,488,2021-08-09T15:45:12+0000
012025,BUGUGGIATE,VARESE,2271,1791,2021-08-09T15:45:12+0000
012026,BUSTO ARSIZIO,VARESE,57182,45016,2021-08-09T15:45:12+0000
