CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,252,222,2021-10-27T15:45:09+0000
012002,ALBIZZATE,VARESE,4162,3722,2021-10-27T15:45:09+0000
012003,ANGERA,VARESE,4137,3718,2021-10-27T15:45:09+0000
012004,ARCISATE,VARESE,7979,7029,2021-10-27T15:45:09+0000
012005,ARSAGO SEPRIO,VARESE,3747,3243,2021-10-27T15:45:09+0000
012006,AZZATE,VARESE,3618,3188,2021-10-27T15:45:09+0000
012007,AZZIO,VARESE,555,491,2021-10-27T15:45:09+0000
012008,BARASSO,VARESE,1389,1237,2021-10-27T15:45:09+0000
012009,BARDELLO,VARESE,1286,1135,2021-10-27T15:45:09+0000
012010,BEDERO VALCUVIA,VARESE,483,416,2021-10-27T15:45:09+0000
012011,BESANO,VARESE,1960,1736,2021-10-27T15:45:09+0000
012012,BESNATE,VARESE,4374,3855,2021-10-27T15:45:09+0000
012013,BESOZZO,VARESE,6896,5990,2021-10-27T15:45:09+0000
012014,BIANDRONNO,VARESE,2646,2344,2021-10-27T15:45:09+0000
012015,BISUSCHIO,VARESE,3369,3009,2021-10-27T15:45:09+0000
012016,BODIO LOMNAGO,VARESE,1877,1666,2021-10-27T15:45:09+0000
012017,BREBBIA,VARESE,2476,2171,2021-10-27T15:45:09+0000
012018,BREGANO,VARESE,659,569,2021-10-27T15:45:09+0000
012019,BRENTA,VARESE,1348,1141,2021-10-27T15:45:09+0000
012020,BREZZO DI BEDERO,VARESE,895,768,2021-10-27T15:45:09+0000
012021,BRINZIO,VARESE,665,595,2021-10-27T15:45:09+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,914,749,2021-10-27T15:45:09+0000
012023,BRUNELLO,VARESE,765,694,2021-10-27T15:45:09+0000
012024,BRUSIMPIANO,VARESE,781,670,2021-10-27T15:45:09+0000
012025,BUGUGGIATE,VARESE,2510,2197,2021-10-27T15:45:09+0000
012026,BUSTO ARSIZIO,VARESE,66095,58220,2021-10-27T15:45:09+0000
012027,CADEGLIANO-VICONAGO,VARESE,1569,1358,2021-10-27T15:45:09+0000
012029,CAIRATE,VARESE,6114,5390,2021-10-27T15:45:09+0000
012030,CANTELLO,VARESE,3754,3325,2021-10-27T15:45:09+0000
012031,CARAVATE,VARESE,1963,1703,2021-10-27T15:45:09+0000
012032,CARDANO AL CAMPO,VARESE,11526,10234,2021-10-27T15:45:09+0000
012033,CARNAGO,VARESE,5322,4687,2021-10-27T15:45:09+0000
012034,CARONNO PERTUSELLA,VARESE,13769,12337,2021-10-27T15:45:09+0000
012035,CARONNO VARESINO,VARESE,3820,3327,2021-10-27T15:45:09+0000
012036,CASALE LITTA,VARESE,2101,1862,2021-10-27T15:45:09+0000
012037,CASALZUIGNO,VARESE,1054,935,2021-10-27T15:45:09+0000
012038,CASCIAGO,VARESE,3015,2672,2021-10-27T15:45:09+0000
012039,CASORATE SEMPIONE,VARESE,4400,3898,2021-10-27T15:45:09+0000
012040,CASSANO MAGNAGO,VARESE,17021,14977,2021-10-27T15:45:09+0000
012041,CASSANO VALCUVIA,VARESE,430,384,2021-10-27T15:45:09+0000
012042,CASTELLANZA,VARESE,11496,10090,2021-10-27T15:45:09+0000
012043,CASTELLO CABIAGLIO,VARESE,362,314,2021-10-27T15:45:09+0000
012044,CASTELSEPRIO,VARESE,1082,955,2021-10-27T15:45:09+0000
012045,CASTELVECCANA,VARESE,1461,1282,2021-10-27T15:45:09+0000
012046,CASTIGLIONE OLONA,VARESE,6308,5516,2021-10-27T15:45:09+0000
012047,CASTRONNO,VARESE,4120,3584,2021-10-27T15:45:09+0000
012048,CAVARIA CON PREMEZZO,VARESE,4417,3905,2021-10-27T15:45:09+0000
012049,CAZZAGO BRABBIA,VARESE,604,536,2021-10-27T15:45:09+0000
012050,CISLAGO,VARESE,8224,7313,2021-10-27T15:45:09+0000
012051,CITTIGLIO,VARESE,2943,2506,2021-10-27T15:45:09+0000
