CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,276,237,2022-01-27T16:45:13+0000
012002,ALBIZZATE,VARESE,4448,3965,2022-01-27T16:45:13+0000
012003,ANGERA,VARESE,4403,3925,2022-01-27T16:45:13+0000
012004,ARCISATE,VARESE,8483,7530,2022-01-27T16:45:13+0000
012005,ARSAGO SEPRIO,VARESE,3995,3515,2022-01-27T16:45:13+0000
012006,AZZATE,VARESE,3878,3457,2022-01-27T16:45:13+0000
012007,AZZIO,VARESE,595,516,2022-01-27T16:45:13+0000
012008,BARASSO,VARESE,1469,1309,2022-01-27T16:45:13+0000
012009,BARDELLO,VARESE,1370,1199,2022-01-27T16:45:13+0000
012010,BEDERO VALCUVIA,VARESE,526,453,2022-01-27T16:45:13+0000
012011,BESANO,VARESE,2085,1859,2022-01-27T16:45:13+0000
012012,BESNATE,VARESE,4676,4130,2022-01-27T16:45:13+0000
012013,BESOZZO,VARESE,7316,6397,2022-01-27T16:45:13+0000
012014,BIANDRONNO,VARESE,2804,2481,2022-01-27T16:45:13+0000
012015,BISUSCHIO,VARESE,3605,3209,2022-01-27T16:45:13+0000
012016,BODIO LOMNAGO,VARESE,2021,1784,2022-01-27T16:45:13+0000
012017,BREBBIA,VARESE,2642,2309,2022-01-27T16:45:13+0000
012018,BREGANO,VARESE,709,610,2022-01-27T16:45:13+0000
012019,BRENTA,VARESE,1440,1216,2022-01-27T16:45:13+0000
012020,BREZZO DI BEDERO,VARESE,970,828,2022-01-27T16:45:13+0000
012021,BRINZIO,VARESE,691,618,2022-01-27T16:45:13+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,986,811,2022-01-27T16:45:13+0000
012023,BRUNELLO,VARESE,808,737,2022-01-27T16:45:13+0000
012024,BRUSIMPIANO,VARESE,854,737,2022-01-27T16:45:13+0000
012025,BUGUGGIATE,VARESE,2670,2355,2022-01-27T16:45:13+0000
012026,BUSTO ARSIZIO,VARESE,70138,62420,2022-01-27T16:45:13+0000
012027,CADEGLIANO-VICONAGO,VARESE,1704,1456,2022-01-27T16:45:13+0000
012029,CAIRATE,VARESE,6483,5756,2022-01-27T16:45:13+0000
