CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,265,230,2022-01-04T16:45:14+0000
012002,ALBIZZATE,VARESE,4337,3874,2022-01-04T16:45:14+0000
012003,ANGERA,VARESE,4277,3839,2022-01-04T16:45:14+0000
012004,ARCISATE,VARESE,8287,7354,2022-01-04T16:45:14+0000
012005,ARSAGO SEPRIO,VARESE,3899,3438,2022-01-04T16:45:14+0000
012006,AZZATE,VARESE,3792,3362,2022-01-04T16:45:14+0000
012007,AZZIO,VARESE,576,502,2022-01-04T16:45:14+0000
012008,BARASSO,VARESE,1443,1273,2022-01-04T16:45:14+0000
012009,BARDELLO,VARESE,1340,1169,2022-01-04T16:45:14+0000
012010,BEDERO VALCUVIA,VARESE,509,434,2022-01-04T16:45:14+0000
012011,BESANO,VARESE,2031,1819,2022-01-04T16:45:14+0000
012012,BESNATE,VARESE,4548,4032,2022-01-04T16:45:14+0000
012013,BESOZZO,VARESE,7168,6249,2022-01-04T16:45:14+0000
012014,BIANDRONNO,VARESE,2735,2423,2022-01-04T16:45:14+0000
012015,BISUSCHIO,VARESE,3506,3117,2022-01-04T16:45:14+0000
012016,BODIO LOMNAGO,VARESE,1959,1722,2022-01-04T16:45:14+0000
012017,BREBBIA,VARESE,2573,2260,2022-01-04T16:45:14+0000
012018,BREGANO,VARESE,688,592,2022-01-04T16:45:14+0000
012019,BRENTA,VARESE,1398,1184,2022-01-04T16:45:14+0000
012020,BREZZO DI BEDERO,VARESE,941,801,2022-01-04T16:45:14+0000
012021,BRINZIO,VARESE,681,610,2022-01-04T16:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,960,789,2022-01-04T16:45:14+0000
012023,BRUNELLO,VARESE,794,720,2022-01-04T16:45:14+0000
012024,BRUSIMPIANO,VARESE,834,719,2022-01-04T16:45:14+0000
012025,BUGUGGIATE,VARESE,2617,2296,2022-01-04T16:45:14+0000
012026,BUSTO ARSIZIO,VARESE,68280,61019,2022-01-04T16:45:14+0000
012027,CADEGLIANO-VICONAGO,VARESE,1645,1415,2022-01-04T16:45:14+0000
012029,CAIRATE,VARESE,6329,5611,2022-01-04T16:45:14+0000
012030,CANTELLO,VARESE,3937,3490,2022-01-04T16:45:14+0000
012031,CARAVATE,VARESE,2041,1763,2022-01-04T16:45:14+0000
012032,CARDANO AL CAMPO,VARESE,11964,10755,2022-01-04T16:45:14+0000
012033,CARNAGO,VARESE,5534,4854,2022-01-04T16:45:14+0000
012034,CARONNO PERTUSELLA,VARESE,14229,12899,2022-01-04T16:45:14+0000
012035,CARONNO VARESINO,VARESE,3981,3474,2022-01-04T16:45:14+0000
012036,CASALE LITTA,VARESE,2209,1964,2022-01-04T16:45:14+0000
012037,CASALZUIGNO,VARESE,1098,963,2022-01-04T16:45:14+0000
012038,CASCIAGO,VARESE,3133,2767,2022-01-04T16:45:14+0000
012039,CASORATE SEMPIONE,VARESE,4543,4087,2022-01-04T16:45:14+0000
012040,CASSANO MAGNAGO,VARESE,17663,15665,2022-01-04T16:45:14+0000
012041,CASSANO VALCUVIA,VARESE,451,396,2022-01-04T16:45:14+0000
012042,CASTELLANZA,VARESE,11853,10518,2022-01-04T16:45:14+0000
012043,CASTELLO CABIAGLIO,VARESE,381,327,2022-01-04T16:45:14+0000
012044,CASTELSEPRIO,VARESE,1113,991,2022-01-04T16:45:14+0000
012045,CASTELVECCANA,VARESE,1509,1332,2022-01-04T16:45:14+0000
012046,CASTIGLIONE OLONA,VARESE,6505,5744,2022-01-04T16:45:14+0000
012047,CASTRONNO,VARESE,4280,3777,2022-01-04T16:45:14+0000
012048,CAVARIA CON PREMEZZO,VARESE,4590,4083,2022-01-04T16:45:14+0000
012049,CAZZAGO BRABBIA,VARESE,627,552,2022-01-04T16:45:14+0000
012050,CISLAGO,VARESE,8471,7581,2022-01-04T16:45:14+0000
012051,CITTIGLIO,VARESE,3090,2598,2022-01-04T16:45:14+0000
012052,CLIVIO,VARESE,1614,1452,2022-01-04T16:45:14+0000
