CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,278,241,2022-02-06T16:45:14+0000
012002,ALBIZZATE,VARESE,4470,4020,2022-02-06T16:45:14+0000
012003,ANGERA,VARESE,4420,3967,2022-02-06T16:45:14+0000
012004,ARCISATE,VARESE,8522,7614,2022-02-06T16:45:14+0000
012005,ARSAGO SEPRIO,VARESE,4014,3558,2022-02-06T16:45:14+0000
012006,AZZATE,VARESE,3888,3499,2022-02-06T16:45:14+0000
012007,AZZIO,VARESE,598,520,2022-02-06T16:45:14+0000
012008,BARASSO,VARESE,1478,1322,2022-02-06T16:45:14+0000
012009,BARDELLO,VARESE,1374,1211,2022-02-06T16:45:14+0000
012010,BEDERO VALCUVIA,VARESE,527,460,2022-02-06T16:45:14+0000
012011,BESANO,VARESE,2092,1876,2022-02-06T16:45:14+0000
012012,BESNATE,VARESE,4701,4191,2022-02-06T16:45:14+0000
012013,BESOZZO,VARESE,7350,6470,2022-02-06T16:45:14+0000
012014,BIANDRONNO,VARESE,2813,2514,2022-02-06T16:45:14+0000
012015,BISUSCHIO,VARESE,3629,3243,2022-02-06T16:45:14+0000
012016,BODIO LOMNAGO,VARESE,2025,1817,2022-02-06T16:45:14+0000
012017,BREBBIA,VARESE,2652,2345,2022-02-06T16:45:14+0000
012018,BREGANO,VARESE,712,616,2022-02-06T16:45:14+0000
012019,BRENTA,VARESE,1451,1234,2022-02-06T16:45:14+0000
012020,BREZZO DI BEDERO,VARESE,973,836,2022-02-06T16:45:14+0000
012021,BRINZIO,VARESE,691,624,2022-02-06T16:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,1000,822,2022-02-06T16:45:14+0000
012023,BRUNELLO,VARESE,808,742,2022-02-06T16:45:14+0000
012024,BRUSIMPIANO,VARESE,856,749,2022-02-06T16:45:14+0000
012025,BUGUGGIATE,VARESE,2685,2388,2022-02-06T16:45:14+0000
012026,BUSTO ARSIZIO,VARESE,70532,63334,2022-02-06T16:45:14+0000
012027,CADEGLIANO-VICONAGO,VARESE,1715,1476,2022-02-06T16:45:14+0000
012029,CAIRATE,VARESE,6525,5823,2022-02-06T16:45:14+0000
012030,CANTELLO,VARESE,4071,3646,2022-02-06T16:45:14+0000
012031,CARAVATE,VARESE,2105,1822,2022-02-06T16:45:14+0000
012032,CARDANO AL CAMPO,VARESE,12307,11152,2022-02-06T16:45:14+0000
012033,CARNAGO,VARESE,5742,5078,2022-02-06T16:45:14+0000
012034,CARONNO PERTUSELLA,VARESE,14819,13436,2022-02-06T16:45:14+0000
012035,CARONNO VARESINO,VARESE,4100,3606,2022-02-06T16:45:14+0000
012036,CASALE LITTA,VARESE,2288,2050,2022-02-06T16:45:14+0000
012037,CASALZUIGNO,VARESE,1134,993,2022-02-06T16:45:14+0000
012038,CASCIAGO,VARESE,3205,2877,2022-02-06T16:45:14+0000
012039,CASORATE SEMPIONE,VARESE,4697,4240,2022-02-06T16:45:14+0000
012040,CASSANO MAGNAGO,VARESE,18241,16312,2022-02-06T16:45:14+0000
012041,CASSANO VALCUVIA,VARESE,478,425,2022-02-06T16:45:14+0000
012042,CASTELLANZA,VARESE,12177,10859,2022-02-06T16:45:14+0000
012043,CASTELLO CABIAGLIO,VARESE,406,347,2022-02-06T16:45:14+0000
