CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,159,62,2021-06-09T15:45:13+0000
012002,ALBIZZATE,VARESE,2516,1047,2021-06-09T15:45:13+0000
012003,ANGERA,VARESE,2698,1108,2021-06-09T15:45:13+0000
012004,ARCISATE,VARESE,4773,1861,2021-06-09T15:45:13+0000
012005,ARSAGO SEPRIO,VARESE,2051,843,2021-06-09T15:45:13+0000
012006,AZZATE,VARESE,2209,908,2021-06-09T15:45:13+0000
012007,AZZIO,VARESE,368,120,2021-06-09T15:45:13+0000
012008,BARASSO,VARESE,918,445,2021-06-09T15:45:13+0000
012009,BARDELLO,VARESE,743,303,2021-06-09T15:45:13+0000
012010,BEDERO VALCUVIA,VARESE,296,109,2021-06-09T15:45:13+0000
012011,BESANO,VARESE,1133,497,2021-06-09T15:45:13+0000
012012,BESNATE,VARESE,2628,1129,2021-06-09T15:45:13+0000
012013,BESOZZO,VARESE,4083,1683,2021-06-09T15:45:13+0000
012014,BIANDRONNO,VARESE,1549,623,2021-06-09T15:45:13+0000
012015,BISUSCHIO,VARESE,1981,742,2021-06-09T15:45:13+0000
012016,BODIO LOMNAGO,VARESE,1231,562,2021-06-09T15:45:13+0000
012017,BREBBIA,VARESE,1524,612,2021-06-09T15:45:13+0000
012018,BREGANO,VARESE,384,152,2021-06-09T15:45:13+0000
012019,BRENTA,VARESE,858,303,2021-06-09T15:45:13+0000
012020,BREZZO DI BEDERO,VARESE,520,166,2021-06-09T15:45:13+0000
012021,BRINZIO,VARESE,463,159,2021-06-09T15:45:13+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,549,181,2021-06-09T15:45:13+0000
012023,BRUNELLO,VARESE,477,176,2021-06-09T15:45:13+0000
012024,BRUSIMPIANO,VARESE,439,155,2021-06-09T15:45:13+0000
012025,BUGUGGIATE,VARESE,1608,700,2021-06-09T15:45:13+0000
012026,BUSTO ARSIZIO,VARESE,38791,17884,2021-06-09T15:45:13+0000
012027,CADEGLIANO-VICONAGO,VARESE,943,427,2021-06-09T15:45:13+0000
012029,CAIRATE,VARESE,3478,1480,2021-06-09T15:45:13+0000
012030,CANTELLO,VARESE,2260,983,2021-06-09T15:45:13+0000
012031,CARAVATE,VARESE,1208,431,2021-06-09T15:45:13+0000
012032,CARDANO AL CAMPO,VARESE,6452,2876,2021-06-09T15:45:13+0000
012033,CARNAGO,VARESE,3065,1246,2021-06-09T15:45:13+0000
