CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,240,201,2021-09-20T15:45:13+0000
012002,ALBIZZATE,VARESE,4039,3526,2021-09-20T15:45:13+0000
012003,ANGERA,VARESE,4010,3385,2021-09-20T15:45:13+0000
012004,ARCISATE,VARESE,7760,6467,2021-09-20T15:45:13+0000
012005,ARSAGO SEPRIO,VARESE,3570,2986,2021-09-20T15:45:13+0000
012006,AZZATE,VARESE,3462,3003,2021-09-20T15:45:13+0000
012007,AZZIO,VARESE,537,448,2021-09-20T15:45:13+0000
012008,BARASSO,VARESE,1361,1182,2021-09-20T15:45:13+0000
012009,BARDELLO,VARESE,1250,1078,2021-09-20T15:45:13+0000
012010,BEDERO VALCUVIA,VARESE,463,361,2021-09-20T15:45:13+0000
012011,BESANO,VARESE,1889,1578,2021-09-20T15:45:13+0000
012012,BESNATE,VARESE,4203,3626,2021-09-20T15:45:13+0000
012013,BESOZZO,VARESE,6607,5620,2021-09-20T15:45:13+0000
012014,BIANDRONNO,VARESE,2546,2212,2021-09-20T15:45:13+0000
012015,BISUSCHIO,VARESE,3288,2804,2021-09-20T15:45:13+0000
012016,BODIO LOMNAGO,VARESE,1832,1593,2021-09-20T15:45:13+0000
012017,BREBBIA,VARESE,2391,2052,2021-09-20T15:45:13+0000
012018,BREGANO,VARESE,636,542,2021-09-20T15:45:13+0000
012019,BRENTA,VARESE,1285,1025,2021-09-20T15:45:13+0000
012020,BREZZO DI BEDERO,VARESE,866,669,2021-09-20T15:45:13+0000
012021,BRINZIO,VARESE,651,565,2021-09-20T15:45:13+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,867,667,2021-09-20T15:45:13+0000
012023,BRUNELLO,VARESE,751,653,2021-09-20T15:45:13+0000
012024,BRUSIMPIANO,VARESE,742,574,2021-09-20T15:45:13+0000
012025,BUGUGGIATE,VARESE,2443,2107,2021-09-20T15:45:13+0000
012026,BUSTO ARSIZIO,VARESE,63546,54078,2021-09-20T15:45:13+0000
012027,CADEGLIANO-VICONAGO,VARESE,1495,1187,2021-09-20T15:45:13+0000
012029,CAIRATE,VARESE,5861,4999,2021-09-20T15:45:13+0000
012030,CANTELLO,VARESE,3637,3120,2021-09-20T15:45:13+0000
012031,CARAVATE,VARESE,1874,1548,2021-09-20T15:45:13+0000
012032,CARDANO AL CAMPO,VARESE,11120,9475,2021-09-20T15:45:13+0000
012033,CARNAGO,VARESE,5149,4358,2021-09-20T15:45:13+0000
012034,CARONNO PERTUSELLA,VARESE,13087,10936,2021-09-20T15:45:13+0000
012035,CARONNO VARESINO,VARESE,3692,3084,2021-09-20T15:45:13+0000
012036,CASALE LITTA,VARESE,2005,1732,2021-09-20T15:45:13+0000
012037,CASALZUIGNO,VARESE,1017,841,2021-09-20T15:45:13+0000
012038,CASCIAGO,VARESE,2940,2549,2021-09-20T15:45:13+0000
012039,CASORATE SEMPIONE,VARESE,4233,3612,2021-09-20T15:45:13+0000
012040,CASSANO MAGNAGO,VARESE,16338,13944,2021-09-20T15:45:13+0000
012041,CASSANO VALCUVIA,VARESE,414,335,2021-09-20T15:45:13+0000
012042,CASTELLANZA,VARESE,11056,9399,2021-09-20T15:45:13+0000
012043,CASTELLO CABIAGLIO,VARESE,345,289,2021-09-20T15:45:13+0000
012044,CASTELSEPRIO,VARESE,1048,911,2021-09-20T15:45:13+0000
012045,CASTELVECCANA,VARESE,1400,1139,2021-09-20T15:45:13+0000
012046,CASTIGLIONE OLONA,VARESE,6103,5117,2021-09-20T15:45:13+0000
012047,CASTRONNO,VARESE,3988,3389,2021-09-20T15:45:13+0000
012048,CAVARIA CON PREMEZZO,VARESE,4245,3660,2021-09-20T15:45:13+0000
012049,CAZZAGO BRABBIA,VARESE,586,514,2021-09-20T15:45:13+0000
012050,CISLAGO,VARESE,7921,6668,2021-09-20T15:45:13+0000
012051,CITTIGLIO,VARESE,2793,2260,2021-09-20T15:45:13+0000
012052,CLIVIO,VARESE,1484,1286,2021-09-20T15:45:13+0000
012053,COCQUIO-TREVISAGO,VARESE,3523,2959,2021-09-20T15:45:13+0000
012054,COMABBIO,VARESE,878,747,2021-09-20T15:45:13+0000
012055,COMERIO,VARESE,2174,1905,2021-09-20T15:45:13+0000
012056,CREMENAGA,VARESE,489,411,2021-09-20T15:45:13+0000
012057,CROSIO DELLA VALLE,VARESE,484,410,2021-09-20T15:45:13+0000
012058,CUASSO AL MONTE,VARESE,2554,2203,2021-09-20T15:45:13+0000
012059,CUGLIATE-FABIASCO,VARESE,2165,1714,2021-09-20T15:45:13+0000
012060,CUNARDO,VARESE,2038,1638,2021-09-20T15:45:13+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,107,94,2021-09-20T15:45:13+0000
012062,CUVEGLIO,VARESE,2419,1960,2021-09-20T15:45:13+0000
012063,CUVIO,VARESE,1241,1022,2021-09-20T15:45:13+0000
012064,DAVERIO,VARESE,2443,2132,2021-09-20T15:45:13+0000
012065,DUMENZA,VARESE,970,786,2021-09-20T15:45:13+0000
012066,DUNO,VARESE,98,79,2021-09-20T15:45:13+0000
012067,FAGNANO OLONA,VARESE,9441,8127,2021-09-20T15:45:13+0000
012068,FERNO,VARESE,4985,4189,2021-09-20T15:45:13+0000
012069,FERRERA DI VARESE,VARESE,482,390,2021-09-20T15:45:13+0000
012070,GALLARATE,VARESE,39010,33458,2021-09-20T15:45:13+0000
012071,GALLIATE LOMBARDO,VARESE,762,675,2021-09-20T15:45:13+0000
012072,GAVIRATE,VARESE,7213,6179,2021-09-20T15:45:13+0000
012073,GAZZADA SCHIANNO,VARESE,3556,3133,2021-09-20T15:45:13+0000
012074,GEMONIO,VARESE,2108,1686,2021-09-20T15:45:13+0000
012075,GERENZANO,VARESE,8314,6946,2021-09-20T15:45:13+0000
012076,GERMIGNAGA,VARESE,2641,2099,2021-09-20T15:45:13+0000
012077,GOLASECCA,VARESE,1920,1632,2021-09-20T15:45:13+0000
012078,GORLA MAGGIORE,VARESE,3887,3388,2021-09-20T15:45:13+0000
012079,GORLA MINORE,VARESE,6253,5310,2021-09-20T15:45:13+0000
012080,GORNATE-OLONA,VARESE,1657,1382,2021-09-20T15:45:13+0000
012081,GRANTOLA,VARESE,921,740,2021-09-20T15:45:13+0000
012082,INARZO,VARESE,817,714,2021-09-20T15:45:13+0000
012083,INDUNO OLONA,VARESE,8130,6990,2021-09-20T15:45:13+0000
012084,ISPRA,VARESE,3773,3243,2021-09-20T15:45:13+0000
012085,JERAGO CON ORAGO,VARESE,4028,3488,2021-09-20T15:45:13+0000
012086,LAVENA PONTE TRESA,VARESE,3870,3094,2021-09-20T15:45:13+0000
012087,LAVENO-MOMBELLO,VARESE,6562,5547,2021-09-20T15:45:13+0000
012088,LEGGIUNO,VARESE,2679,2234,2021-09-20T15:45:13+0000
012089,LONATE CEPPINO,VARESE,3812,3234,2021-09-20T15:45:13+0000
012090,LONATE POZZOLO,VARESE,8964,7595,2021-09-20T15:45:13+0000
012091,LOZZA,VARESE,918,796,2021-09-20T15:45:13+0000
012092,LUINO,VARESE,10138,8164,2021-09-20T15:45:13+0000
012093,LUVINATE,VARESE,1042,925,2021-09-20T15:45:13+0000
012095,MALGESSO,VARESE,919,794,2021-09-20T15:45:13+0000
012096,MALNATE,VARESE,12631,10725,2021-09-20T15:45:13+0000
012097,MARCHIROLO,VARESE,2459,1986,2021-09-20T15:45:13+0000
012098,MARNATE,VARESE,5979,5035,2021-09-20T15:45:13+0000
012099,MARZIO,VARESE,241,200,2021-09-20T15:45:13+0000
012100,MASCIAGO PRIMO,VARESE,181,150,2021-09-20T15:45:13+0000
012101,MERCALLO,VARESE,1354,1157,2021-09-20T15:45:13+0000
012102,MESENZANA,VARESE,1072,879,2021-09-20T15:45:13+0000
012103,MONTEGRINO VALTRAVAGLIA,VARESE,995,766,2021-09-20T15:45:13+0000
012104,MONVALLE,VARESE,1432,1149,2021-09-20T15:45:13+0000
012105,MORAZZONE,VARESE,3305,2802,2021-09-20T15:45:13+0000
012106,MORNAGO,VARESE,3850,3331,2021-09-20T15:45:13+0000
012107,OGGIONA CON SANTO STEFANO,VARESE,3261,2774,2021-09-20T15:45:13+0000
012108,OLGIATE OLONA,VARESE,9546,8135,2021-09-20T15:45:13+0000
012109,ORIGGIO,VARESE,6077,5158,2021-09-20T15:45:13+0000
012110,ORINO,VARESE,561,459,2021-09-20T15:45:13+0000
012113,PORTO CERESIO,VARESE,2143,1766,2021-09-20T15:45:13+0000
012114,PORTO VALTRAVAGLIA,VARESE,1712,1370,2021-09-20T15:45:13+0000
012115,RANCIO VALCUVIA,VARESE,613,484,2021-09-20T15:45:13+0000
012116,RANCO,VARESE,841,712,2021-09-20T15:45:13+0000
012117,SALTRIO,VARESE,2156,1814,2021-09-20T15:45:13+0000
012118,SAMARATE,VARESE,12306,10504,2021-09-20T15:45:13+0000
012119,SARONNO,VARESE,30267,25533,2021-09-20T15:45:13+0000
012120,SESTO CALENDE,VARESE,7871,6650,2021-09-20T15:45:13+0000
012121,SOLBIATE ARNO,VARESE,3025,2611,2021-09-20T15:45:13+0000
