CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,186,78,2021-06-23T15:45:13+0000
012002,ALBIZZATE,VARESE,2972,1342,2021-06-23T15:45:13+0000
012003,ANGERA,VARESE,3042,1407,2021-06-23T15:45:13+0000
012004,ARCISATE,VARESE,5610,2433,2021-06-23T15:45:13+0000
012005,ARSAGO SEPRIO,VARESE,2438,1031,2021-06-23T15:45:13+0000
012006,AZZATE,VARESE,2595,1156,2021-06-23T15:45:13+0000
012007,AZZIO,VARESE,410,175,2021-06-23T15:45:13+0000
012008,BARASSO,VARESE,1032,554,2021-06-23T15:45:13+0000
012009,BARDELLO,VARESE,894,407,2021-06-23T15:45:13+0000
012010,BEDERO VALCUVIA,VARESE,349,141,2021-06-23T15:45:13+0000
012011,BESANO,VARESE,1338,623,2021-06-23T15:45:13+0000
012012,BESNATE,VARESE,3005,1395,2021-06-23T15:45:13+0000
012013,BESOZZO,VARESE,4785,2270,2021-06-23T15:45:13+0000
012014,BIANDRONNO,VARESE,1835,831,2021-06-23T15:45:13+0000
012015,BISUSCHIO,VARESE,2367,971,2021-06-23T15:45:13+0000
012016,BODIO LOMNAGO,VARESE,1396,710,2021-06-23T15:45:13+0000
012017,BREBBIA,VARESE,1789,822,2021-06-23T15:45:13+0000
012018,BREGANO,VARESE,452,201,2021-06-23T15:45:13+0000
012019,BRENTA,VARESE,966,412,2021-06-23T15:45:13+0000
012020,BREZZO DI BEDERO,VARESE,612,228,2021-06-23T15:45:13+0000
012021,BRINZIO,VARESE,509,231,2021-06-23T15:45:13+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,636,256,2021-06-23T15:45:13+0000
012023,BRUNELLO,VARESE,551,233,2021-06-23T15:45:13+0000
012024,BRUSIMPIANO,VARESE,520,198,2021-06-23T15:45:13+0000
012025,BUGUGGIATE,VARESE,1849,880,2021-06-23T15:45:13+0000
012026,BUSTO ARSIZIO,VARESE,44671,21128,2021-06-23T15:45:13+0000
012027,CADEGLIANO-VICONAGO,VARESE,1109,504,2021-06-23T15:45:13+0000
012029,CAIRATE,VARESE,4091,1877,2021-06-23T15:45:13+0000
012030,CANTELLO,VARESE,2671,1241,2021-06-23T15:45:13+0000
012031,CARAVATE,VARESE,1393,581,2021-06-23T15:45:13+0000
012032,CARDANO AL CAMPO,VARESE,7645,3476,2021-06-23T15:45:13+0000
012033,CARNAGO,VARESE,3575,1591,2021-06-23T15:45:13+0000
012034,CARONNO PERTUSELLA,VARESE,9123,3457,2021-06-23T15:45:13+0000
012035,CARONNO VARESINO,VARESE,2571,1169,2021-06-23T15:45:13+0000
012036,CASALE LITTA,VARESE,1422,614,2021-06-23T15:45:13+0000
012037,CASALZUIGNO,VARESE,750,344,2021-06-23T15:45:13+0000
012038,CASCIAGO,VARESE,2235,1121,2021-06-23T15:45:13+0000
012039,CASORATE SEMPIONE,VARESE,2978,1389,2021-06-23T15:45:13+0000
012040,CASSANO MAGNAGO,VARESE,11566,5379,2021-06-23T15:45:13+0000
012041,CASSANO VALCUVIA,VARESE,302,123,2021-06-23T15:45:13+0000
012042,CASTELLANZA,VARESE,8121,3802,2021-06-23T15:45:13+0000
012043,CASTELLO CABIAGLIO,VARESE,274,132,2021-06-23T15:45:13+0000
012044,CASTELSEPRIO,VARESE,761,361,2021-06-23T15:45:13+0000
012045,CASTELVECCANA,VARESE,1042,472,2021-06-23T15:45:13+0000
012046,CASTIGLIONE OLONA,VARESE,4348,1949,2021-06-23T15:45:13+0000
012047,CASTRONNO,VARESE,2880,1315,2021-06-23T15:45:13+0000
012048,CAVARIA CON PREMEZZO,VARESE,2941,1314,2021-06-23T15:45:13+0000
012049,CAZZAGO BRABBIA,VARESE,425,203,2021-06-23T15:45:13+0000
012050,CISLAGO,VARESE,5655,2324,2021-06-23T15:45:13+0000
012051,CITTIGLIO,VARESE,2113,943,2021-06-23T15:45:13+0000
012052,CLIVIO,VARESE,1081,457,2021-06-23T15:45:13+0000
012053,COCQUIO-TREVISAGO,VARESE,2689,1219,2021-06-23T15:45:13+0000
012054,COMABBIO,VARESE,612,268,2021-06-23T15:45:13+0000
012055,COMERIO,VARESE,1640,838,2021-06-23T15:45:13+0000
012056,CREMENAGA,VARESE,365,158,2021-06-23T15:45:13+0000
012057,CROSIO DELLA VALLE,VARESE,372,174,2021-06-23T15:45:13+0000
012058,CUASSO AL MONTE,VARESE,1856,838,2021-06-23T15:45:13+0000
012059,CUGLIATE-FABIASCO,VARESE,1582,627,2021-06-23T15:45:13+0000
012060,CUNARDO,VARESE,1461,653,2021-06-23T15:45:13+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,82,45,2021-06-23T15:45:13+0000
012062,CUVEGLIO,VARESE,1767,753,2021-06-23T15:45:13+0000
012063,CUVIO,VARESE,960,436,2021-06-23T15:45:13+0000
012064,DAVERIO,VARESE,1795,782,2021-06-23T15:45:13+0000
012065,DUMENZA,VARESE,711,286,2021-06-23T15:45:13+0000
012066,DUNO,VARESE,73,30,2021-06-23T15:45:13+0000
012067,FAGNANO OLONA,VARESE,6576,2991,2021-06-23T15:45:13+0000
012068,FERNO,VARESE,3348,1423,2021-06-23T15:45:13+0000
012069,FERRERA DI VARESE,VARESE,344,125,2021-06-23T15:45:13+0000
012070,GALLARATE,VARESE,26867,13027,2021-06-23T15:45:13+0000
012071,GALLIATE LOMBARDO,VARESE,553,255,2021-06-23T15:45:13+0000
012072,GAVIRATE,VARESE,5419,2620,2021-06-23T15:45:13+0000
012073,GAZZADA SCHIANNO,VARESE,2626,1276,2021-06-23T15:45:13+0000
012074,GEMONIO,VARESE,1551,649,2021-06-23T15:45:13+0000
012075,GERENZANO,VARESE,5799,2387,2021-06-23T15:45:13+0000
012076,GERMIGNAGA,VARESE,1940,860,2021-06-23T15:45:13+0000
012077,GOLASECCA,VARESE,1337,594,2021-06-23T15:45:13+0000
012078,GORLA MAGGIORE,VARESE,2857,1258,2021-06-23T15:45:13+0000
012079,GORLA MINORE,VARESE,4413,1973,2021-06-23T15:45:13+0000
012080,GORNATE-OLONA,VARESE,1147,489,2021-06-23T15:45:13+0000
012081,GRANTOLA,VARESE,677,272,2021-06-23T15:45:13+0000
012082,INARZO,VARESE,585,264,2021-06-23T15:45:13+0000
012083,INDUNO OLONA,VARESE,5946,2774,2021-06-23T15:45:13+0000
012084,ISPRA,VARESE,2864,1416,2021-06-23T15:45:13+0000
012085,JERAGO CON ORAGO,VARESE,2860,1292,2021-06-23T15:45:13+0000
012086,LAVENA PONTE TRESA,VARESE,2835,1158,2021-06-23T15:45:13+0000
012087,LAVENO-MOMBELLO,VARESE,5130,2560,2021-06-23T15:45:13+0000
012088,LEGGIUNO,VARESE,2055,935,2021-06-23T15:45:13+0000
012089,LONATE CEPPINO,VARESE,2614,1072,2021-06-23T15:45:13+0000
012090,LONATE POZZOLO,VARESE,6054,2816,2021-06-23T15:45:13+0000
012091,LOZZA,VARESE,669,333,2021-06-23T15:45:13+0000
012092,LUINO,VARESE,7666,3409,2021-06-23T15:45:13+0000
012093,LUVINATE,VARESE,811,434,2021-06-23T15:45:13+0000
012095,MALGESSO,VARESE,668,302,2021-06-23T15:45:13+0000
012096,MALNATE,VARESE,9097,4272,2021-06-23T15:45:13+0000
012097,MARCHIROLO,VARESE,1776,717,2021-06-23T15:45:13+0000
012098,MARNATE,VARESE,4163,1827,2021-06-23T15:45:13+0000
012099,MARZIO,VARESE,180,90,2021-06-23T15:45:13+0000
012100,MASCIAGO PRIMO,VARESE,130,55,2021-06-23T15:45:13+0000
012101,MERCALLO,VARESE,978,422,2021-06-23T15:45:13+0000
012102,MESENZANA,VARESE,771,296,2021-06-23T15:45:13+0000
012103,MONTEGRINO VALTRAVAGLIA,VARESE,715,287,2021-06-23T15:45:13+0000
012104,MONVALLE,VARESE,1027,417,2021-06-23T15:45:13+0000
012105,MORAZZONE,VARESE,2405,1080,2021-06-23T15:45:13+0000
012106,MORNAGO,VARESE,2713,1164,2021-06-23T15:45:13+0000
012107,OGGIONA CON SANTO STEFANO,VARESE,2270,1020,2021-06-23T15:45:13+0000
012108,OLGIATE OLONA,VARESE,6690,3028,2021-06-23T15:45:13+0000
012109,ORIGGIO,VARESE,4397,1633,2021-06-23T15:45:13+0000
012110,ORINO,VARESE,423,200,2021-06-23T15:45:13+0000
012113,PORTO CERESIO,VARESE,1571,717,2021-06-23T15:45:13+0000
012114,PORTO VALTRAVAGLIA,VARESE,1269,612,2021-06-23T15:45:13+0000
012115,RANCIO VALCUVIA,VARESE,447,179,2021-06-23T15:45:13+0000
012116,RANCO,VARESE,614,242,2021-06-23T15:45:13+0000
012117,SALTRIO,VARESE,1556,612,2021-06-23T15:45:13+0000
012118,SAMARATE,VARESE,8641,3932,2021-06-23T15:45:13+0000
012119,SARONNO,VARESE,22238,9766,2021-06-23T15:45:13+0000
012120,SESTO CALENDE,VARESE,5681,2684,2021-06-23T15:45:13+0000
012121,SOLBIATE ARNO,VARESE,2126,964,2021-06-23T15:45:13+0000
012122,SOLBIATE OLONA,VARESE,2930,1387,2021-06-23T15:45:13+0000
012123,SOMMA LOMBARDO,VARESE,9115,4320,2021-06-23T15:45:13+0000
012124,SUMIRAGO,VARESE,3421,1472,2021-06-23T15:45:13+0000
012125,TAINO,VARESE,1889,831,2021-06-23T15:45:13+0000
012126,TERNATE,VARESE,1464,669,2021-06-23T15:45:13+0000
012127,TRADATE,VARESE,10339,4762,2021-06-23T15:45:13+0000
012128,TRAVEDONA-MONATE,VARESE,2191,1024,2021-06-23T15:45:13+0000
012129,TRONZANO LAGO MAGGIORE,VARESE,115,46,2021-06-23T15:45:13+0000
012130,UBOLDO,VARESE,5581,2082,2021-06-23T15:45:13+0000
012131,VALGANNA,VARESE,815,335,2021-06-23T15:45:13+0000
012132,VARANO BORGHI,VARESE,1299,594,2021-06-23T15:45:13+0000
012133,VARESE,VARESE,45701,23780,2021-06-23T15:45:13+0000
012134,VEDANO OLONA,VARESE,4190,1969,2021-06-23T15:45:13+0000
012136,VENEGONO INFERIORE,VARESE,3500,1559,2021-06-23T15:45:13+0000
012137,VENEGONO SUPERIORE,VARESE,4000,1685,2021-06-23T15:45:13+0000
012138,VERGIATE,VARESE,4777,2207,2021-06-23T15:45:13+0000
012139,VIGGIU',VARESE,3544,3200,2021-06-23T15:45:13+0000
012140,VIZZOLA TICINO,VARESE,267,117,2021-06-23T15:45:13+0000
012141,SANGIANO,VARESE,766,353,2021-06-23T15:45:13+0000
012142,MACCAGNO CON PINO E VEDDASCA,VARESE,1243,547,2021-06-23T15:45:13+0000
012143,CADREZZATE CON OSMATE,VARESE,1272,487,2021-06-23T15:45:13+0000
013003,ALBAVILLA,COMO,4319,1856,2021-06-23T15:45:13+0000
013004,ALBESE CON CASSANO,COMO,2935,1332,2021-06-23T15:45:13+0000
013005,ALBIOLO,COMO,1463,576,2021-06-23T15:45:13+0000
013006,ALSERIO,COMO,845,313,2021-06-23T15:45:13+0000
013007,ALZATE BRIANZA,COMO,3325,1317,2021-06-23T15:45:13+0000
013009,ANZANO DEL PARCO,COMO,1201,479,2021-06-23T15:45:13+0000
013010,APPIANO GENTILE,COMO,4666,2153,2021-06-23T15:45:13+0000
013011,ARGEGNO,COMO,348,120,2021-06-23T15:45:13+0000
013012,AROSIO,COMO,3149,1380,2021-06-23T15:45:13+0000
013013,ASSO,COMO,2205,922,2021-06-23T15:45:13+0000
013015,BARNI,COMO,319,120,2021-06-23T15:45:13+0000
013021,BENE LARIO,COMO,175,56,2021-06-23T15:45:13+0000
013022,BEREGAZZO CON FIGLIARO,COMO,1535,672,2021-06-23T15:45:13+0000
013023,BINAGO,COMO,2623,1074,2021-06-23T15:45:13+0000
013024,BIZZARONE,COMO,862,303,2021-06-23T15:45:13+0000
013025,BLESSAGNO,COMO,152,61,2021-06-23T15:45:13+0000
013026,BLEVIO,COMO,659,278,2021-06-23T15:45:13+0000
013028,BREGNANO,COMO,3641,1398,2021-06-23T15:45:13+0000
013029,BRENNA,COMO,1420,490,2021-06-23T15:45:13+0000
013030,BRIENNO,COMO,198,87,2021-06-23T15:45:13+0000
013032,BRUNATE,COMO,971,415,2021-06-23T15:45:13+0000
013034,BULGAROGRASSO,COMO,2284,914,2021-06-23T15:45:13+0000
013035,CABIATE,COMO,4282,1682,2021-06-23T15:45:13+0000
013036,CADORAGO,COMO,4491,1926,2021-06-23T15:45:13+0000
013037,CAGLIO,COMO,304,146,2021-06-23T15:45:13+0000
013040,CAMPIONE D'ITALIA,COMO,257,175,2021-06-23T15:45:13+0000
013041,CANTU',COMO,23938,10041,2021-06-23T15:45:13+0000
013042,CANZO,COMO,3379,1496,2021-06-23T15:45:13+0000
013043,CAPIAGO INTIMIANO,COMO,3634,1522,2021-06-23T15:45:13+0000
013044,CARATE URIO,COMO,719,309,2021-06-23T15:45:13+0000
013045,CARBONATE,COMO,1623,666,2021-06-23T15:45:13+0000
013046,CARIMATE,COMO,2535,1051,2021-06-23T15:45:13+0000
013047,CARLAZZO,COMO,1507,492,2021-06-23T15:45:13+0000
013048,CARUGO,COMO,3794,1370,2021-06-23T15:45:13+0000
013052,CASLINO D'ERBA,COMO,1007,379,2021-06-23T15:45:13+0000
013053,CASNATE CON BERNATE,COMO,3056,1251,2021-06-23T15:45:13+0000
013055,CASSINA RIZZARDI,COMO,1832,747,2021-06-23T15:45:13+0000
013058,CASTELMARTE,COMO,841,339,2021-06-23T15:45:13+0000
013059,CASTELNUOVO BOZZENTE,COMO,467,198,2021-06-23T15:45:13+0000
013062,CAVARGNA,COMO,86,32,2021-06-23T15:45:13+0000
013063,CERANO D'INTELVI,COMO,340,115,2021-06-23T15:45:13+0000
013064,CERMENATE,COMO,5002,2121,2021-06-23T15:45:13+0000
013065,CERNOBBIO,COMO,3972,1698,2021-06-23T15:45:13+0000
013068,CIRIMIDO,COMO,1216,488,2021-06-23T15:45:13+0000
013071,CLAINO CON OSTENO,COMO,294,83,2021-06-23T15:45:13+0000
013074,COLONNO,COMO,265,115,2021-06-23T15:45:13+0000
013075,COMO,COMO,50004,22512,2021-06-23T15:45:13+0000
013077,CORRIDO,COMO,393,112,2021-06-23T15:45:13+0000
013083,CREMIA,COMO,369,143,2021-06-23T15:45:13+0000
013084,CUCCIAGO,COMO,2204,920,2021-06-23T15:45:13+0000
013085,CUSINO,COMO,122,39,2021-06-23T15:45:13+0000
013087,DIZZASCO,COMO,507,267,2021-06-23T15:45:13+0000
013089,DOMASO,COMO,872,413,2021-06-23T15:45:13+0000
013090,DONGO,COMO,2002,975,2021-06-23T15:45:13+0000
013092,DOSSO DEL LIRO,COMO,112,49,2021-06-23T15:45:13+0000
013095,ERBA,COMO,10799,4722,2021-06-23T15:45:13+0000
013097,EUPILIO,COMO,1689,677,2021-06-23T15:45:13+0000
013098,FAGGETO LARIO,COMO,710,285,2021-06-23T15:45:13+0000
013099,FALOPPIO,COMO,2553,933,2021-06-23T15:45:13+0000
013100,FENEGRO',COMO,1676,629,2021-06-23T15:45:13+0000
013101,FIGINO SERENZA,COMO,3056,1277,2021-06-23T15:45:13+0000
013102,FINO MORNASCO,COMO,5526,2294,2021-06-23T15:45:13+0000
013106,GARZENO,COMO,467,193,2021-06-23T15:45:13+0000
013107,GERA LARIO,COMO,541,267,2021-06-23T15:45:13+0000
013110,GRANDATE,COMO,1748,765,2021-06-23T15:45:13+0000
013111,GRANDOLA ED UNITI,COMO,733,294,2021-06-23T15:45:13+0000
013113,GRIANTE,COMO,372,166,2021-06-23T15:45:13+0000
013114,GUANZATE,COMO,3320,1329,2021-06-23T15:45:13+0000
013118,INVERIGO,COMO,5468,2166,2021-06-23T15:45:13+0000
013119,LAGLIO,COMO,536,219,2021-06-23T15:45:13+0000
013120,LAINO,COMO,282,98,2021-06-23T15:45:13+0000
013121,LAMBRUGO,COMO,1634,616,2021-06-23T15:45:13+0000
013123,LASNIGO,COMO,271,93,2021-06-23T15:45:13+0000
013126,LEZZENO,COMO,1098,453,2021-06-23T15:45:13+0000
013128,LIMIDO COMASCO,COMO,1828,641,2021-06-23T15:45:13+0000
013129,LIPOMO,COMO,3638,1528,2021-06-23T15:45:13+0000
013130,LIVO,COMO,78,31,2021-06-23T15:45:13+0000
013131,LOCATE VARESINO,COMO,2281,984,2021-06-23T15:45:13+0000
013133,LOMAZZO,COMO,5736,2281,2021-06-23T15:45:13+0000
013134,LONGONE AL SEGRINO,COMO,1296,549,2021-06-23T15:45:13+0000
013135,LUISAGO,COMO,1605,648,2021-06-23T15:45:13+0000
013136,LURAGO D'ERBA,COMO,3448,1438,2021-06-23T15:45:13+0000
013137,LURAGO MARINONE,COMO,1360,535,2021-06-23T15:45:13+0000
013138,LURATE CACCIVIO,COMO,5526,2389,2021-06-23T15:45:13+0000
013139,MAGREGLIO,COMO,408,204,2021-06-23T15:45:13+0000
013143,MARIANO COMENSE,COMO,14575,5766,2021-06-23T15:45:13+0000
013144,MASLIANICO,COMO,1838,758,2021-06-23T15:45:13+0000
013145,MENAGGIO,COMO,1858,887,2021-06-23T15:45:13+0000
013147,MERONE,COMO,2672,965,2021-06-23T15:45:13+0000
