CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,252,221,2021-10-22T15:45:11+0000
012002,ALBIZZATE,VARESE,4158,3718,2021-10-22T15:45:11+0000
012003,ANGERA,VARESE,4135,3699,2021-10-22T15:45:11+0000
012004,ARCISATE,VARESE,7969,7016,2021-10-22T15:45:11+0000
012005,ARSAGO SEPRIO,VARESE,3739,3234,2021-10-22T15:45:11+0000
012006,AZZATE,VARESE,3616,3182,2021-10-22T15:45:11+0000
012007,AZZIO,VARESE,555,488,2021-10-22T15:45:11+0000
012008,BARASSO,VARESE,1387,1236,2021-10-22T15:45:11+0000
012009,BARDELLO,VARESE,1284,1129,2021-10-22T15:45:11+0000
012010,BEDERO VALCUVIA,VARESE,480,415,2021-10-22T15:45:11+0000
012011,BESANO,VARESE,1957,1733,2021-10-22T15:45:11+0000
012012,BESNATE,VARESE,4365,3846,2021-10-22T15:45:11+0000
012013,BESOZZO,VARESE,6887,5975,2021-10-22T15:45:11+0000
012014,BIANDRONNO,VARESE,2644,2341,2021-10-22T15:45:11+0000
012015,BISUSCHIO,VARESE,3365,3000,2021-10-22T15:45:11+0000
012016,BODIO LOMNAGO,VARESE,1874,1662,2021-10-22T15:45:11+0000
012017,BREBBIA,VARESE,2473,2167,2021-10-22T15:45:11+0000
012018,BREGANO,VARESE,659,568,2021-10-22T15:45:11+0000
012019,BRENTA,VARESE,1346,1133,2021-10-22T15:45:11+0000
012020,BREZZO DI BEDERO,VARESE,894,765,2021-10-22T15:45:11+0000
012021,BRINZIO,VARESE,665,594,2021-10-22T15:45:11+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,907,743,2021-10-22T15:45:11+0000
012023,BRUNELLO,VARESE,765,691,2021-10-22T15:45:11+0000
012024,BRUSIMPIANO,VARESE,779,668,2021-10-22T15:45:11+0000
012025,BUGUGGIATE,VARESE,2508,2195,2021-10-22T15:45:11+0000
012026,BUSTO ARSIZIO,VARESE,65905,58042,2021-10-22T15:45:11+0000
012027,CADEGLIANO-VICONAGO,VARESE,1563,1348,2021-10-22T15:45:11+0000
012029,CAIRATE,VARESE,6096,5368,2021-10-22T15:45:11+0000
012030,CANTELLO,VARESE,3747,3324,2021-10-22T15:45:11+0000
012031,CARAVATE,VARESE,1959,1698,2021-10-22T15:45:11+0000
012032,CARDANO AL CAMPO,VARESE,11508,10204,2021-10-22T15:45:11+0000
012033,CARNAGO,VARESE,5318,4681,2021-10-22T15:45:11+0000
012034,CARONNO PERTUSELLA,VARESE,13728,12267,2021-10-22T15:45:11+0000
012035,CARONNO VARESINO,VARESE,3816,3320,2021-10-22T15:45:11+0000
012036,CASALE LITTA,VARESE,2097,1856,2021-10-22T15:45:11+0000
012037,CASALZUIGNO,VARESE,1051,929,2021-10-22T15:45:11+0000
012038,CASCIAGO,VARESE,3014,2671,2021-10-22T15:45:11+0000
012039,CASORATE SEMPIONE,VARESE,4388,3887,2021-10-22T15:45:11+0000
012040,CASSANO MAGNAGO,VARESE,16975,14932,2021-10-22T15:45:11+0000
012041,CASSANO VALCUVIA,VARESE,430,382,2021-10-22T15:45:11+0000
012042,CASTELLANZA,VARESE,11469,10055,2021-10-22T15:45:11+0000
012043,CASTELLO CABIAGLIO,VARESE,359,313,2021-10-22T15:45:11+0000
012044,CASTELSEPRIO,VARESE,1079,954,2021-10-22T15:45:11+0000
012045,CASTELVECCANA,VARESE,1459,1279,2021-10-22T15:45:11+0000
012046,CASTIGLIONE OLONA,VARESE,6305,5511,2021-10-22T15:45:11+0000
012047,CASTRONNO,VARESE,4113,3576,2021-10-22T15:45:11+0000
012048,CAVARIA CON PREMEZZO,VARESE,4407,3897,2021-10-22T15:45:11+0000
012049,CAZZAGO BRABBIA,VARESE,603,535,2021-10-22T15:45:11+0000
012050,CISLAGO,VARESE,8199,7272,2021-10-22T15:45:11+0000
012051,CITTIGLIO,VARESE,2930,2492,2021-10-22T15:45:11+0000
012052,CLIVIO,VARESE,1530,1380,2021-10-22T15:45:11+0000
012053,COCQUIO-TREVISAGO,VARESE,3652,3195,2021-10-22T15:45:11+0000
012054,COMABBIO,VARESE,905,799,2021-10-22T15:45:11+0000
012055,COMERIO,VARESE,2229,1981,2021-10-22T15:45:11+0000
012056,CREMENAGA,VARESE,513,464,2021-10-22T15:45:11+0000
012057,CROSIO DELLA VALLE,VARESE,498,434,2021-10-22T15:45:11+0000
012058,CUASSO AL MONTE,VARESE,2663,2377,2021-10-22T15:45:11+0000
012059,CUGLIATE-FABIASCO,VARESE,2269,1934,2021-10-22T15:45:11+0000
012060,CUNARDO,VARESE,2105,1825,2021-10-22T15:45:11+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,113,101,2021-10-22T15:45:11+0000
012062,CUVEGLIO,VARESE,2495,2190,2021-10-22T15:45:11+0000
012063,CUVIO,VARESE,1300,1124,2021-10-22T15:45:11+0000
012064,DAVERIO,VARESE,2501,2239,2021-10-22T15:45:11+0000
012065,DUMENZA,VARESE,1011,878,2021-10-22T15:45:11+0000
012066,DUNO,VARESE,104,95,2021-10-22T15:45:11+0000
012067,FAGNANO OLONA,VARESE,9754,8711,2021-10-22T15:45:11+0000
012068,FERNO,VARESE,5208,4515,2021-10-22T15:45:11+0000
012069,FERRERA DI VARESE,VARESE,506,445,2021-10-22T15:45:11+0000
012070,GALLARATE,VARESE,40451,35987,2021-10-22T15:45:11+0000
012071,GALLIATE LOMBARDO,VARESE,793,715,2021-10-22T15:45:11+0000
012072,GAVIRATE,VARESE,7456,6509,2021-10-22T15:45:11+0000
012073,GAZZADA SCHIANNO,VARESE,3673,3294,2021-10-22T15:45:11+0000
012074,GEMONIO,VARESE,2215,1901,2021-10-22T15:45:11+0000
012075,GERENZANO,VARESE,8621,7720,2021-10-22T15:45:11+0000
012076,GERMIGNAGA,VARESE,2759,2369,2021-10-22T15:45:11+0000
012077,GOLASECCA,VARESE,2007,1772,2021-10-22T15:45:11+0000
012078,GORLA MAGGIORE,VARESE,4035,3611,2021-10-22T15:45:11+0000
012079,GORLA MINORE,VARESE,6505,5713,2021-10-22T15:45:11+0000
012080,GORNATE-OLONA,VARESE,1714,1477,2021-10-22T15:45:11+0000
012081,GRANTOLA,VARESE,962,828,2021-10-22T15:45:11+0000
012082,INARZO,VARESE,850,743,2021-10-22T15:45:11+0000
012083,INDUNO OLONA,VARESE,8396,7454,2021-10-22T15:45:11+0000
012084,ISPRA,VARESE,3914,3521,2021-10-22T15:45:11+0000
012085,JERAGO CON ORAGO,VARESE,4155,3676,2021-10-22T15:45:11+0000
012086,LAVENA PONTE TRESA,VARESE,4057,3443,2021-10-22T15:45:11+0000
012087,LAVENO-MOMBELLO,VARESE,6804,6005,2021-10-22T15:45:11+0000
012088,LEGGIUNO,VARESE,2769,2438,2021-10-22T15:45:11+0000
012089,LONATE CEPPINO,VARESE,3978,3508,2021-10-22T15:45:11+0000
012090,LONATE POZZOLO,VARESE,9314,8236,2021-10-22T15:45:11+0000
012091,LOZZA,VARESE,956,835,2021-10-22T15:45:11+0000
012092,LUINO,VARESE,10582,9025,2021-10-22T15:45:11+0000
012093,LUVINATE,VARESE,1056,961,2021-10-22T15:45:11+0000
012095,MALGESSO,VARESE,956,847,2021-10-22T15:45:11+0000
012096,MALNATE,VARESE,12993,11387,2021-10-22T15:45:11+0000
012097,MARCHIROLO,VARESE,2561,2243,2021-10-22T15:45:11+0000
012098,MARNATE,VARESE,6187,5404,2021-10-22T15:45:11+0000
012099,MARZIO,VARESE,250,217,2021-10-22T15:45:11+0000
012100,MASCIAGO PRIMO,VARESE,190,163,2021-10-22T15:45:11+0000
012101,MERCALLO,VARESE,1410,1257,2021-10-22T15:45:11+0000
012102,MESENZANA,VARESE,1133,971,2021-10-22T15:45:11+0000
012103,MONTEGRINO VALTRAVAGLIA,VARESE,1034,876,2021-10-22T15:45:11+0000
012104,MONVALLE,VARESE,1483,1266,2021-10-22T15:45:11+0000
012105,MORAZZONE,VARESE,3390,2972,2021-10-22T15:45:11+0000
012106,MORNAGO,VARESE,3993,3533,2021-10-22T15:45:11+0000
012107,OGGIONA CON SANTO STEFANO,VARESE,3417,2962,2021-10-22T15:45:11+0000
012108,OLGIATE OLONA,VARESE,9893,8715,2021-10-22T15:45:11+0000
012109,ORIGGIO,VARESE,6309,5644,2021-10-22T15:45:11+0000
012110,ORINO,VARESE,583,510,2021-10-22T15:45:11+0000
012113,PORTO CERESIO,VARESE,2226,1913,2021-10-22T15:45:11+0000
012114,PORTO VALTRAVAGLIA,VARESE,1774,1528,2021-10-22T15:45:11+0000
012115,RANCIO VALCUVIA,VARESE,641,542,2021-10-22T15:45:11+0000
