CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,278,241,2022-02-07T16:45:14+0000
012002,ALBIZZATE,VARESE,4472,4026,2022-02-07T16:45:14+0000
012003,ANGERA,VARESE,4421,3974,2022-02-07T16:45:14+0000
012004,ARCISATE,VARESE,8527,7624,2022-02-07T16:45:14+0000
012005,ARSAGO SEPRIO,VARESE,4014,3559,2022-02-07T16:45:14+0000
012006,AZZATE,VARESE,3892,3505,2022-02-07T16:45:14+0000
012007,AZZIO,VARESE,599,521,2022-02-07T16:45:14+0000
012008,BARASSO,VARESE,1479,1322,2022-02-07T16:45:14+0000
012009,BARDELLO,VARESE,1375,1212,2022-02-07T16:45:14+0000
012010,BEDERO VALCUVIA,VARESE,527,461,2022-02-07T16:45:14+0000
012011,BESANO,VARESE,2095,1878,2022-02-07T16:45:14+0000
012012,BESNATE,VARESE,4702,4196,2022-02-07T16:45:14+0000
012013,BESOZZO,VARESE,7354,6479,2022-02-07T16:45:14+0000
012014,BIANDRONNO,VARESE,2815,2518,2022-02-07T16:45:14+0000
012015,BISUSCHIO,VARESE,3633,3249,2022-02-07T16:45:14+0000
012016,BODIO LOMNAGO,VARESE,2025,1818,2022-02-07T16:45:14+0000
012017,BREBBIA,VARESE,2655,2347,2022-02-07T16:45:14+0000
012018,BREGANO,VARESE,716,616,2022-02-07T16:45:14+0000
012019,BRENTA,VARESE,1453,1237,2022-02-07T16:45:14+0000
012020,BREZZO DI BEDERO,VARESE,973,836,2022-02-07T16:45:14+0000
012021,BRINZIO,VARESE,691,624,2022-02-07T16:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,1000,826,2022-02-07T16:45:14+0000
012023,BRUNELLO,VARESE,809,743,2022-02-07T16:45:14+0000
012024,BRUSIMPIANO,VARESE,856,751,2022-02-07T16:45:14+0000
012025,BUGUGGIATE,VARESE,2685,2392,2022-02-07T16:45:14+0000
012026,BUSTO ARSIZIO,VARESE,70556,63380,2022-02-07T16:45:14+0000
012027,CADEGLIANO-VICONAGO,VARESE,1716,1477,2022-02-07T16:45:14+0000
012029,CAIRATE,VARESE,6527,5829,2022-02-07T16:45:14+0000
012030,CANTELLO,VARESE,4072,3656,2022-02-07T16:45:14+0000
012031,CARAVATE,VARESE,2108,1824,2022-02-07T16:45:14+0000
012032,CARDANO AL CAMPO,VARESE,12312,11160,2022-02-07T16:45:14+0000
012033,CARNAGO,VARESE,5743,5085,2022-02-07T16:45:14+0000
012034,CARONNO PERTUSELLA,VARESE,14833,13460,2022-02-07T16:45:14+0000
012035,CARONNO VARESINO,VARESE,4100,3613,2022-02-07T16:45:14+0000
012036,CASALE LITTA,VARESE,2289,2051,2022-02-07T16:45:14+0000
012037,CASALZUIGNO,VARESE,1135,995,2022-02-07T16:45:14+0000
012038,CASCIAGO,VARESE,3206,2883,2022-02-07T16:45:14+0000
012039,CASORATE SEMPIONE,VARESE,4697,4244,2022-02-07T16:45:14+0000
012040,CASSANO MAGNAGO,VARESE,18245,16324,2022-02-07T16:45:14+0000
012041,CASSANO VALCUVIA,VARESE,478,426,2022-02-07T16:45:14+0000
012042,CASTELLANZA,VARESE,12180,10866,2022-02-07T16:45:14+0000
012043,CASTELLO CABIAGLIO,VARESE,406,347,2022-02-07T16:45:14+0000
012044,CASTELSEPRIO,VARESE,1148,1018,2022-02-07T16:45:14+0000
012045,CASTELVECCANA,VARESE,1563,1380,2022-02-07T16:45:14+0000
012046,CASTIGLIONE OLONA,VARESE,6738,5958,2022-02-07T16:45:14+0000
012047,CASTRONNO,VARESE,4414,3923,2022-02-07T16:45:14+0000
012048,CAVARIA CON PREMEZZO,VARESE,4744,4252,2022-02-07T16:45:14+0000
012049,CAZZAGO BRABBIA,VARESE,647,580,2022-02-07T16:45:14+0000
012050,CISLAGO,VARESE,8756,7831,2022-02-07T16:45:14+0000
012051,CITTIGLIO,VARESE,3225,2744,2022-02-07T16:45:14+0000
012052,CLIVIO,VARESE,1666,1506,2022-02-07T16:45:14+0000
012053,COCQUIO-TREVISAGO,VARESE,3921,3437,2022-02-07T16:45:14+0000
012054,COMABBIO,VARESE,969,862,2022-02-07T16:45:14+0000
012055,COMERIO,VARESE,2420,2139,2022-02-07T16:45:14+0000
012056,CREMENAGA,VARESE,558,502,2022-02-07T16:45:14+0000
012057,CROSIO DELLA VALLE,VARESE,536,476,2022-02-07T16:45:14+0000
012058,CUASSO AL MONTE,VARESE,2900,2630,2022-02-07T16:45:14+0000
012059,CUGLIATE-FABIASCO,VARESE,2502,2130,2022-02-07T16:45:14+0000
012060,CUNARDO,VARESE,2321,2001,2022-02-07T16:45:14+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,126,114,2022-02-07T16:45:14+0000
012062,CUVEGLIO,VARESE,2725,2375,2022-02-07T16:45:14+0000
012063,CUVIO,VARESE,1404,1225,2022-02-07T16:45:14+0000
012064,DAVERIO,VARESE,2679,2424,2022-02-07T16:45:14+0000
012065,DUMENZA,VARESE,1133,983,2022-02-07T16:45:14+0000
012066,DUNO,VARESE,114,104,2022-02-07T16:45:14+0000
012067,FAGNANO OLONA,VARESE,10450,9419,2022-02-07T16:45:14+0000
012068,FERNO,VARESE,5586,4975,2022-02-07T16:45:14+0000
012069,FERRERA DI VARESE,VARESE,558,491,2022-02-07T16:45:14+0000
012070,GALLARATE,VARESE,43431,39197,2022-02-07T16:45:14+0000
012071,GALLIATE LOMBARDO,VARESE,847,767,2022-02-07T16:45:14+0000
012072,GAVIRATE,VARESE,7973,7046,2022-02-07T16:45:14+0000
012073,GAZZADA SCHIANNO,VARESE,3944,3561,2022-02-07T16:45:14+0000
012074,GEMONIO,VARESE,2398,2064,2022-02-07T16:45:14+0000
012075,GERENZANO,VARESE,9186,8315,2022-02-07T16:45:14+0000
012076,GERMIGNAGA,VARESE,3000,2589,2022-02-07T16:45:14+0000
012077,GOLASECCA,VARESE,2138,1911,2022-02-07T16:45:14+0000
012078,GORLA MAGGIORE,VARESE,4289,3887,2022-02-07T16:45:14+0000
012079,GORLA MINORE,VARESE,6969,6236,2022-02-07T16:45:14+0000
012080,GORNATE-OLONA,VARESE,1853,1620,2022-02-07T16:45:14+0000
012081,GRANTOLA,VARESE,1049,903,2022-02-07T16:45:14+0000
012082,INARZO,VARESE,919,816,2022-02-07T16:45:14+0000
012083,INDUNO OLONA,VARESE,9006,8173,2022-02-07T16:45:14+0000
012084,ISPRA,VARESE,4233,3840,2022-02-07T16:45:14+0000
012085,JERAGO CON ORAGO,VARESE,4450,3986,2022-02-07T16:45:14+0000
012086,LAVENA PONTE TRESA,VARESE,4466,3777,2022-02-07T16:45:14+0000
012087,LAVENO-MOMBELLO,VARESE,7232,6435,2022-02-07T16:45:14+0000
012088,LEGGIUNO,VARESE,3006,2633,2022-02-07T16:45:14+0000
012089,LONATE CEPPINO,VARESE,4316,3830,2022-02-07T16:45:14+0000
012090,LONATE POZZOLO,VARESE,9950,8968,2022-02-07T16:45:14+0000
012091,LOZZA,VARESE,1019,903,2022-02-07T16:45:14+0000
012092,LUINO,VARESE,11431,9737,2022-02-07T16:45:14+0000
012093,LUVINATE,VARESE,1119,1015,2022-02-07T16:45:14+0000
012095,MALGESSO,VARESE,1025,917,2022-02-07T16:45:14+0000
012096,MALNATE,VARESE,13960,12344,2022-02-07T16:45:14+0000
012097,MARCHIROLO,VARESE,2778,2444,2022-02-07T16:45:14+0000
012098,MARNATE,VARESE,6625,5906,2022-02-07T16:45:14+0000
012099,MARZIO,VARESE,263,229,2022-02-07T16:45:14+0000
012100,MASCIAGO PRIMO,VARESE,210,180,2022-02-07T16:45:14+0000
012101,MERCALLO,VARESE,1513,1347,2022-02-07T16:45:14+0000
012102,MESENZANA,VARESE,1280,1095,2022-02-07T16:45:14+0000
012103,MONTEGRINO VALTRAVAGLIA,VARESE,1167,986,2022-02-07T16:45:14+0000
012104,MONVALLE,VARESE,1609,1379,2022-02-07T16:45:14+0000
012105,MORAZZONE,VARESE,3624,3220,2022-02-07T16:45:14+0000
012106,MORNAGO,VARESE,4272,3823,2022-02-07T16:45:14+0000
012107,OGGIONA CON SANTO STEFANO,VARESE,3661,3241,2022-02-07T16:45:14+0000
012108,OLGIATE OLONA,VARESE,10572,9449,2022-02-07T16:45:14+0000
012109,ORIGGIO,VARESE,6779,6125,2022-02-07T16:45:14+0000
012110,ORINO,VARESE,628,552,2022-02-07T16:45:14+0000
012113,PORTO CERESIO,VARESE,2395,2120,2022-02-07T16:45:14+0000
012114,PORTO VALTRAVAGLIA,VARESE,1911,1668,2022-02-07T16:45:14+0000
012115,RANCIO VALCUVIA,VARESE,698,590,2022-02-07T16:45:14+0000
012116,RANCO,VARESE,940,833,2022-02-07T16:45:14+0000
012117,SALTRIO,VARESE,2412,2169,2022-02-07T16:45:14+0000
012118,SAMARATE,VARESE,13648,12243,2022-02-07T16:45:14+0000
012119,SARONNO,VARESE,33323,30426,2022-02-07T16:45:14+0000
012120,SESTO CALENDE,VARESE,8822,7911,2022-02-07T16:45:14+0000
012121,SOLBIATE ARNO,VARESE,3410,3047,2022-02-07T16:45:14+0000
012122,SOLBIATE OLONA,VARESE,4577,4091,2022-02-07T16:45:14+0000
012123,SOMMA LOMBARDO,VARESE,14652,13178,2022-02-07T16:45:14+0000
012124,SUMIRAGO,VARESE,5132,4582,2022-02-07T16:45:14+0000
012125,TAINO,VARESE,2875,2597,2022-02-07T16:45:14+0000
012126,TERNATE,VARESE,2165,1920,2022-02-07T16:45:14+0000
012127,TRADATE,VARESE,16105,14379,2022-02-07T16:45:14+0000
012128,TRAVEDONA-MONATE,VARESE,3248,2924,2022-02-07T16:45:14+0000
012129,TRONZANO LAGO MAGGIORE,VARESE,160,141,2022-02-07T16:45:14+0000
012130,UBOLDO,VARESE,8917,8015,2022-02-07T16:45:14+0000
012131,VALGANNA,VARESE,1232,1079,2022-02-07T16:45:14+0000
012132,VARANO BORGHI,VARESE,1998,1790,2022-02-07T16:45:14+0000
012133,VARESE,VARESE,67936,61148,2022-02-07T16:45:14+0000
012134,VEDANO OLONA,VARESE,6353,5572,2022-02-07T16:45:14+0000
012136,VENEGONO INFERIORE,VARESE,5263,4650,2022-02-07T16:45:14+0000
012137,VENEGONO SUPERIORE,VARESE,6230,5504,2022-02-07T16:45:14+0000
012138,VERGIATE,VARESE,7266,6542,2022-02-07T16:45:14+0000
012139,VIGGIU',VARESE,4434,4076,2022-02-07T16:45:14+0000
012140,VIZZOLA TICINO,VARESE,448,406,2022-02-07T16:45:14+0000
012141,SANGIANO,VARESE,1203,1041,2022-02-07T16:45:14+0000
012142,MACCAGNO CON PINO E VEDDASCA,VARESE,1859,1635,2022-02-07T16:45:14+0000
012143,CADREZZATE CON OSMATE,VARESE,2010,1795,2022-02-07T16:45:14+0000
013003,ALBAVILLA,COMO,5573,4912,2022-02-07T16:45:14+0000
013004,ALBESE CON CASSANO,COMO,3765,3328,2022-02-07T16:45:14+0000
013005,ALBIOLO,COMO,2255,1982,2022-02-07T16:45:14+0000
013006,ALSERIO,COMO,1106,970,2022-02-07T16:45:14+0000
013007,ALZATE BRIANZA,COMO,4362,3772,2022-02-07T16:45:14+0000
013009,ANZANO DEL PARCO,COMO,1517,1354,2022-02-07T16:45:14+0000
013010,APPIANO GENTILE,COMO,6739,6021,2022-02-07T16:45:14+0000
013011,ARGEGNO,COMO,483,416,2022-02-07T16:45:14+0000
013012,AROSIO,COMO,4571,4074,2022-02-07T16:45:14+0000
013013,ASSO,COMO,3019,2557,2022-02-07T16:45:14+0000
013015,BARNI,COMO,442,373,2022-02-07T16:45:14+0000
013021,BENE LARIO,COMO,265,230,2022-02-07T16:45:14+0000
013022,BEREGAZZO CON FIGLIARO,COMO,2353,2089,2022-02-07T16:45:14+0000
013023,BINAGO,COMO,4076,3627,2022-02-07T16:45:14+0000
013024,BIZZARONE,COMO,1356,1202,2022-02-07T16:45:14+0000
013025,BLESSAGNO,COMO,206,174,2022-02-07T16:45:14+0000
013026,BLEVIO,COMO,922,786,2022-02-07T16:45:14+0000
013028,BREGNANO,COMO,5432,4764,2022-02-07T16:45:14+0000
013029,BRENNA,COMO,1898,1701,2022-02-07T16:45:14+0000
013030,BRIENNO,COMO,269,248,2022-02-07T16:45:14+0000
013032,BRUNATE,COMO,1348,1196,2022-02-07T16:45:14+0000
013034,BULGAROGRASSO,COMO,3464,3065,2022-02-07T16:45:14+0000
013035,CABIATE,COMO,6420,5745,2022-02-07T16:45:14+0000
013036,CADORAGO,COMO,6637,5922,2022-02-07T16:45:14+0000
013037,CAGLIO,COMO,413,361,2022-02-07T16:45:14+0000
013040,CAMPIONE D'ITALIA,COMO,348,321,2022-02-07T16:45:14+0000
013041,CANTU',COMO,33992,30033,2022-02-07T16:45:14+0000
013042,CANZO,COMO,4415,3801,2022-02-07T16:45:14+0000
013043,CAPIAGO INTIMIANO,COMO,4784,4229,2022-02-07T16:45:14+0000
013044,CARATE URIO,COMO,938,838,2022-02-07T16:45:14+0000
013045,CARBONATE,COMO,2524,2285,2022-02-07T16:45:14+0000
013046,CARIMATE,COMO,3887,3417,2022-02-07T16:45:14+0000
013047,CARLAZZO,COMO,2564,2170,2022-02-07T16:45:14+0000
013048,CARUGO,COMO,5604,4976,2022-02-07T16:45:14+0000
