CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,259,230,2021-12-20T16:45:16+0000
012002,ALBIZZATE,VARESE,4281,3846,2021-12-20T16:45:16+0000
012003,ANGERA,VARESE,4220,3818,2021-12-20T16:45:16+0000
012004,ARCISATE,VARESE,8160,7287,2021-12-20T16:45:16+0000
012005,ARSAGO SEPRIO,VARESE,3833,3400,2021-12-20T16:45:16+0000
012006,AZZATE,VARESE,3709,3333,2021-12-20T16:45:16+0000
012007,AZZIO,VARESE,567,500,2021-12-20T16:45:16+0000
012008,BARASSO,VARESE,1424,1269,2021-12-20T16:45:16+0000
012009,BARDELLO,VARESE,1317,1164,2021-12-20T16:45:16+0000
012010,BEDERO VALCUVIA,VARESE,497,430,2021-12-20T16:45:16+0000
012011,BESANO,VARESE,2010,1799,2021-12-20T16:45:16+0000
012012,BESNATE,VARESE,4481,4005,2021-12-20T16:45:16+0000
012013,BESOZZO,VARESE,7052,6210,2021-12-20T16:45:16+0000
012014,BIANDRONNO,VARESE,2690,2409,2021-12-20T16:45:16+0000
012015,BISUSCHIO,VARESE,3435,3099,2021-12-20T16:45:16+0000
012016,BODIO LOMNAGO,VARESE,1917,1714,2021-12-20T16:45:16+0000
012017,BREBBIA,VARESE,2531,2247,2021-12-20T16:45:16+0000
012018,BREGANO,VARESE,677,582,2021-12-20T16:45:16+0000
012019,BRENTA,VARESE,1381,1178,2021-12-20T16:45:16+0000
012020,BREZZO DI BEDERO,VARESE,926,790,2021-12-20T16:45:16+0000
012021,BRINZIO,VARESE,677,609,2021-12-20T16:45:16+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,945,782,2021-12-20T16:45:16+0000
012023,BRUNELLO,VARESE,786,715,2021-12-20T16:45:16+0000
012024,BRUSIMPIANO,VARESE,820,711,2021-12-20T16:45:16+0000
012025,BUGUGGIATE,VARESE,2567,2279,2021-12-20T16:45:16+0000
012026,BUSTO ARSIZIO,VARESE,67373,60539,2021-12-20T16:45:16+0000
012027,CADEGLIANO-VICONAGO,VARESE,1615,1403,2021-12-20T16:45:16+0000
012029,CAIRATE,VARESE,6224,5577,2021-12-20T16:45:16+0000
012030,CANTELLO,VARESE,3875,3461,2021-12-20T16:45:16+0000
012031,CARAVATE,VARESE,2009,1751,2021-12-20T16:45:16+0000
012032,CARDANO AL CAMPO,VARESE,11796,10644,2021-12-20T16:45:16+0000
012033,CARNAGO,VARESE,5437,4828,2021-12-20T16:45:16+0000
012034,CARONNO PERTUSELLA,VARESE,14019,12803,2021-12-20T16:45:16+0000
012035,CARONNO VARESINO,VARESE,3918,3436,2021-12-20T16:45:16+0000
012036,CASALE LITTA,VARESE,2170,1951,2021-12-20T16:45:16+0000
012037,CASALZUIGNO,VARESE,1085,955,2021-12-20T16:45:16+0000
012038,CASCIAGO,VARESE,3072,2751,2021-12-20T16:45:16+0000
012039,CASORATE SEMPIONE,VARESE,4480,4054,2021-12-20T16:45:16+0000
012040,CASSANO MAGNAGO,VARESE,17394,15536,2021-12-20T16:45:16+0000
012041,CASSANO VALCUVIA,VARESE,439,393,2021-12-20T16:45:16+0000
012042,CASTELLANZA,VARESE,11690,10424,2021-12-20T16:45:16+0000
012043,CASTELLO CABIAGLIO,VARESE,373,323,2021-12-20T16:45:16+0000
012044,CASTELSEPRIO,VARESE,1098,985,2021-12-20T16:45:16+0000
012045,CASTELVECCANA,VARESE,1485,1324,2021-12-20T16:45:16+0000
012046,CASTIGLIONE OLONA,VARESE,6416,5712,2021-12-20T16:45:16+0000
012047,CASTRONNO,VARESE,4215,3745,2021-12-20T16:45:16+0000
012048,CAVARIA CON PREMEZZO,VARESE,4518,4056,2021-12-20T16:45:16+0000
012049,CAZZAGO BRABBIA,VARESE,617,547,2021-12-20T16:45:16+0000
012050,CISLAGO,VARESE,8378,7535,2021-12-20T16:45:16+0000
012051,CITTIGLIO,VARESE,3029,2583,2021-12-20T16:45:16+0000
012052,CLIVIO,VARESE,1586,1428,2021-12-20T16:45:16+0000
012053,COCQUIO-TREVISAGO,VARESE,3753,3302,2021-12-20T16:45:16+0000
012054,COMABBIO,VARESE,925,832,2021-12-20T16:45:16+0000
012055,COMERIO,VARESE,2293,2035,2021-12-20T16:45:16+0000
012056,CREMENAGA,VARESE,529,477,2021-12-20T16:45:16+0000
012057,CROSIO DELLA VALLE,VARESE,508,449,2021-12-20T16:45:16+0000
012058,CUASSO AL MONTE,VARESE,2749,2482,2021-12-20T16:45:16+0000
012059,CUGLIATE-FABIASCO,VARESE,2350,2019,2021-12-20T16:45:16+0000
012060,CUNARDO,VARESE,2180,1883,2021-12-20T16:45:16+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,116,108,2021-12-20T16:45:16+0000
012062,CUVEGLIO,VARESE,2558,2253,2021-12-20T16:45:16+0000
012063,CUVIO,VARESE,1339,1175,2021-12-20T16:45:16+0000
012064,DAVERIO,VARESE,2558,2298,2021-12-20T16:45:16+0000
012065,DUMENZA,VARESE,1057,920,2021-12-20T16:45:16+0000
012066,DUNO,VARESE,108,98,2021-12-20T16:45:16+0000
012067,FAGNANO OLONA,VARESE,9946,9015,2021-12-20T16:45:16+0000
012068,FERNO,VARESE,5343,4752,2021-12-20T16:45:16+0000
012069,FERRERA DI VARESE,VARESE,524,457,2021-12-20T16:45:16+0000
012070,GALLARATE,VARESE,41486,37482,2021-12-20T16:45:16+0000
012071,GALLIATE LOMBARDO,VARESE,814,735,2021-12-20T16:45:16+0000
012072,GAVIRATE,VARESE,7609,6728,2021-12-20T16:45:16+0000
012073,GAZZADA SCHIANNO,VARESE,3762,3398,2021-12-20T16:45:16+0000
012074,GEMONIO,VARESE,2285,1978,2021-12-20T16:45:16+0000
012075,GERENZANO,VARESE,8778,7973,2021-12-20T16:45:16+0000
012076,GERMIGNAGA,VARESE,2825,2466,2021-12-20T16:45:16+0000
012077,GOLASECCA,VARESE,2055,1841,2021-12-20T16:45:16+0000
012078,GORLA MAGGIORE,VARESE,4107,3723,2021-12-20T16:45:16+0000
012079,GORLA MINORE,VARESE,6647,5965,2021-12-20T16:45:16+0000
012080,GORNATE-OLONA,VARESE,1762,1528,2021-12-20T16:45:16+0000
012081,GRANTOLA,VARESE,986,856,2021-12-20T16:45:16+0000
012082,INARZO,VARESE,872,772,2021-12-20T16:45:16+0000
012083,INDUNO OLONA,VARESE,8602,7781,2021-12-20T16:45:16+0000
012084,ISPRA,VARESE,4012,3634,2021-12-20T16:45:16+0000
012085,JERAGO CON ORAGO,VARESE,4262,3811,2021-12-20T16:45:16+0000
012086,LAVENA PONTE TRESA,VARESE,4213,3604,2021-12-20T16:45:16+0000
012087,LAVENO-MOMBELLO,VARESE,6949,6197,2021-12-20T16:45:16+0000
012088,LEGGIUNO,VARESE,2842,2513,2021-12-20T16:45:16+0000
012089,LONATE CEPPINO,VARESE,4078,3642,2021-12-20T16:45:16+0000
012090,LONATE POZZOLO,VARESE,9509,8546,2021-12-20T16:45:16+0000
012091,LOZZA,VARESE,980,872,2021-12-20T16:45:16+0000
012092,LUINO,VARESE,10879,9345,2021-12-20T16:45:16+0000
012093,LUVINATE,VARESE,1072,981,2021-12-20T16:45:16+0000
012095,MALGESSO,VARESE,980,876,2021-12-20T16:45:16+0000
012096,MALNATE,VARESE,13339,11786,2021-12-20T16:45:16+0000
012097,MARCHIROLO,VARESE,2645,2326,2021-12-20T16:45:16+0000
012098,MARNATE,VARESE,6317,5601,2021-12-20T16:45:16+0000
012099,MARZIO,VARESE,255,223,2021-12-20T16:45:16+0000
012100,MASCIAGO PRIMO,VARESE,195,171,2021-12-20T16:45:16+0000
012101,MERCALLO,VARESE,1434,1297,2021-12-20T16:45:16+0000
012102,MESENZANA,VARESE,1195,1030,2021-12-20T16:45:16+0000
012103,MONTEGRINO VALTRAVAGLIA,VARESE,1091,922,2021-12-20T16:45:16+0000
012104,MONVALLE,VARESE,1515,1299,2021-12-20T16:45:16+0000
012105,MORAZZONE,VARESE,3470,3082,2021-12-20T16:45:16+0000
012106,MORNAGO,VARESE,4072,3659,2021-12-20T16:45:16+0000
012107,OGGIONA CON SANTO STEFANO,VARESE,3498,3085,2021-12-20T16:45:16+0000
012108,OLGIATE OLONA,VARESE,10087,9039,2021-12-20T16:45:16+0000
012109,ORIGGIO,VARESE,6432,5860,2021-12-20T16:45:16+0000
012110,ORINO,VARESE,592,528,2021-12-20T16:45:16+0000
012113,PORTO CERESIO,VARESE,2302,2019,2021-12-20T16:45:16+0000
012114,PORTO VALTRAVAGLIA,VARESE,1817,1583,2021-12-20T16:45:16+0000
012115,RANCIO VALCUVIA,VARESE,654,562,2021-12-20T16:45:16+0000
012116,RANCO,VARESE,884,797,2021-12-20T16:45:16+0000
012117,SALTRIO,VARESE,2300,2059,2021-12-20T16:45:16+0000
012118,SAMARATE,VARESE,13078,11704,2021-12-20T16:45:16+0000
012119,SARONNO,VARESE,31985,29298,2021-12-20T16:45:16+0000
012120,SESTO CALENDE,VARESE,8385,7562,2021-12-20T16:45:16+0000
012121,SOLBIATE ARNO,VARESE,3233,2899,2021-12-20T16:45:16+0000
012122,SOLBIATE OLONA,VARESE,4407,3940,2021-12-20T16:45:16+0000
012123,SOMMA LOMBARDO,VARESE,14010,12664,2021-12-20T16:45:16+0000
012124,SUMIRAGO,VARESE,4909,4385,2021-12-20T16:45:16+0000
012125,TAINO,VARESE,2720,2476,2021-12-20T16:45:16+0000
012126,TERNATE,VARESE,2070,1845,2021-12-20T16:45:16+0000
012127,TRADATE,VARESE,15366,13808,2021-12-20T16:45:16+0000
012128,TRAVEDONA-MONATE,VARESE,3082,2788,2021-12-20T16:45:16+0000
012129,TRONZANO LAGO MAGGIORE,VARESE,158,136,2021-12-20T16:45:16+0000
012130,UBOLDO,VARESE,8591,7730,2021-12-20T16:45:16+0000
012131,VALGANNA,VARESE,1175,1030,2021-12-20T16:45:16+0000
012132,VARANO BORGHI,VARESE,1913,1724,2021-12-20T16:45:16+0000
012133,VARESE,VARESE,65053,58521,2021-12-20T16:45:16+0000
012134,VEDANO OLONA,VARESE,6079,5342,2021-12-20T16:45:16+0000
012136,VENEGONO INFERIORE,VARESE,5040,4453,2021-12-20T16:45:16+0000
012137,VENEGONO SUPERIORE,VARESE,5956,5268,2021-12-20T16:45:16+0000
012138,VERGIATE,VARESE,6952,6298,2021-12-20T16:45:16+0000
012139,VIGGIU',VARESE,4266,3922,2021-12-20T16:45:16+0000
012140,VIZZOLA TICINO,VARESE,433,389,2021-12-20T16:45:16+0000
012141,SANGIANO,VARESE,1127,988,2021-12-20T16:45:16+0000
012142,MACCAGNO CON PINO E VEDDASCA,VARESE,1757,1552,2021-12-20T16:45:16+0000
012143,CADREZZATE CON OSMATE,VARESE,1902,1709,2021-12-20T16:45:16+0000
013003,ALBAVILLA,COMO,5330,4707,2021-12-20T16:45:16+0000
013004,ALBESE CON CASSANO,COMO,3619,3198,2021-12-20T16:45:16+0000
013005,ALBIOLO,COMO,2177,1915,2021-12-20T16:45:16+0000
013006,ALSERIO,COMO,1062,938,2021-12-20T16:45:16+0000
013007,ALZATE BRIANZA,COMO,4175,3630,2021-12-20T16:45:16+0000
013009,ANZANO DEL PARCO,COMO,1451,1293,2021-12-20T16:45:16+0000
013010,APPIANO GENTILE,COMO,6440,5787,2021-12-20T16:45:16+0000
013011,ARGEGNO,COMO,462,389,2021-12-20T16:45:16+0000
013012,AROSIO,COMO,4386,3908,2021-12-20T16:45:16+0000
013013,ASSO,COMO,2888,2420,2021-12-20T16:45:16+0000
013015,BARNI,COMO,424,355,2021-12-20T16:45:16+0000
013021,BENE LARIO,COMO,253,223,2021-12-20T16:45:16+0000
013022,BEREGAZZO CON FIGLIARO,COMO,2213,1988,2021-12-20T16:45:16+0000
013023,BINAGO,COMO,3915,3492,2021-12-20T16:45:16+0000
013024,BIZZARONE,COMO,1282,1130,2021-12-20T16:45:16+0000
013025,BLESSAGNO,COMO,200,166,2021-12-20T16:45:16+0000
013026,BLEVIO,COMO,887,755,2021-12-20T16:45:16+0000
013028,BREGNANO,COMO,5201,4579,2021-12-20T16:45:16+0000
013029,BRENNA,COMO,1800,1613,2021-12-20T16:45:16+0000
013030,BRIENNO,COMO,263,239,2021-12-20T16:45:16+0000
013032,BRUNATE,COMO,1297,1146,2021-12-20T16:45:16+0000
013034,BULGAROGRASSO,COMO,3292,2915,2021-12-20T16:45:16+0000
013035,CABIATE,COMO,6171,5481,2021-12-20T16:45:16+0000
013036,CADORAGO,COMO,6318,5698,2021-12-20T16:45:16+0000
013037,CAGLIO,COMO,394,339,2021-12-20T16:45:16+0000
013040,CAMPIONE D'ITALIA,COMO,323,299,2021-12-20T16:45:16+0000
013041,CANTU',COMO,32558,28798,2021-12-20T16:45:16+0000
013042,CANZO,COMO,4239,3658,2021-12-20T16:45:16+0000
013043,CAPIAGO INTIMIANO,COMO,4583,4053,2021-12-20T16:45:16+0000
013044,CARATE URIO,COMO,918,810,2021-12-20T16:45:16+0000
013045,CARBONATE,COMO,2439,2213,2021-12-20T16:45:16+0000
013046,CARIMATE,COMO,3694,3245,2021-12-20T16:45:16+0000
013047,CARLAZZO,COMO,2445,2082,2021-12-20T16:45:16+0000
013048,CARUGO,COMO,5341,4718,2021-12-20T16:45:16+0000
013052,CASLINO D'ERBA,COMO,1322,1111,2021-12-20T16:45:16+0000
013053,CASNATE CON BERNATE,COMO,4148,3651,2021-12-20T16:45:16+0000
013055,CASSINA RIZZARDI,COMO,2614,2357,2021-12-20T16:45:16+0000
013058,CASTELMARTE,COMO,1049,907,2021-12-20T16:45:16+0000
013059,CASTELNUOVO BOZZENTE,COMO,718,617,2021-12-20T16:45:16+0000
013062,CAVARGNA,COMO,142,117,2021-12-20T16:45:16+0000
013063,CERANO D'INTELVI,COMO,460,375,2021-12-20T16:45:16+0000
013064,CERMENATE,COMO,7534,6626,2021-12-20T16:45:16+0000
013065,CERNOBBIO,COMO,5314,4645,2021-12-20T16:45:16+0000
013068,CIRIMIDO,COMO,1725,1555,2021-12-20T16:45:16+0000
013071,CLAINO CON OSTENO,COMO,397,298,2021-12-20T16:45:16+0000
013074,COLONNO,COMO,370,304,2021-12-20T16:45:16+0000
013075,COMO,COMO,67546,60387,2021-12-20T16:45:16+0000
013077,CORRIDO,COMO,628,533,2021-12-20T16:45:16+0000
013083,CREMIA,COMO,545,474,2021-12-20T16:45:16+0000
013084,CUCCIAGO,COMO,2887,2553,2021-12-20T16:45:16+0000
013085,CUSINO,COMO,167,142,2021-12-20T16:45:16+0000
013087,DIZZASCO,COMO,618,543,2021-12-20T16:45:16+0000
013089,DOMASO,COMO,1185,1063,2021-12-20T16:45:16+0000
013090,DONGO,COMO,2737,2495,2021-12-20T16:45:16+0000
013092,DOSSO DEL LIRO,COMO,176,161,2021-12-20T16:45:16+0000
013095,ERBA,COMO,13560,11851,2021-12-20T16:45:16+0000
013097,EUPILIO,COMO,2179,1918,2021-12-20T16:45:16+0000
013098,FAGGETO LARIO,COMO,956,830,2021-12-20T16:45:16+0000
013099,FALOPPIO,COMO,3698,3202,2021-12-20T16:45:16+0000
