CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,255,224,2021-11-22T16:45:12+0000
012002,ALBIZZATE,VARESE,4209,3767,2021-11-22T16:45:12+0000
012003,ANGERA,VARESE,4169,3781,2021-11-22T16:45:12+0000
012004,ARCISATE,VARESE,8050,7126,2021-11-22T16:45:12+0000
012005,ARSAGO SEPRIO,VARESE,3778,3315,2021-11-22T16:45:12+0000
012006,AZZATE,VARESE,3648,3253,2021-11-22T16:45:12+0000
012007,AZZIO,VARESE,560,495,2021-11-22T16:45:12+0000
012008,BARASSO,VARESE,1400,1251,2021-11-22T16:45:12+0000
012009,BARDELLO,VARESE,1299,1147,2021-11-22T16:45:12+0000
012010,BEDERO VALCUVIA,VARESE,487,423,2021-11-22T16:45:12+0000
012011,BESANO,VARESE,1974,1771,2021-11-22T16:45:12+0000
012012,BESNATE,VARESE,4408,3927,2021-11-22T16:45:12+0000
012013,BESOZZO,VARESE,6952,6106,2021-11-22T16:45:12+0000
012014,BIANDRONNO,VARESE,2658,2375,2021-11-22T16:45:12+0000
012015,BISUSCHIO,VARESE,3388,3037,2021-11-22T16:45:12+0000
012016,BODIO LOMNAGO,VARESE,1887,1686,2021-11-22T16:45:12+0000
012017,BREBBIA,VARESE,2500,2208,2021-11-22T16:45:12+0000
012018,BREGANO,VARESE,663,574,2021-11-22T16:45:12+0000
012019,BRENTA,VARESE,1360,1168,2021-11-22T16:45:12+0000
012020,BREZZO DI BEDERO,VARESE,902,782,2021-11-22T16:45:12+0000
012021,BRINZIO,VARESE,671,603,2021-11-22T16:45:12+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,927,765,2021-11-22T16:45:12+0000
012023,BRUNELLO,VARESE,769,700,2021-11-22T16:45:12+0000
012024,BRUSIMPIANO,VARESE,793,682,2021-11-22T16:45:12+0000
012025,BUGUGGIATE,VARESE,2531,2232,2021-11-22T16:45:12+0000
012026,BUSTO ARSIZIO,VARESE,66537,59234,2021-11-22T16:45:12+0000
