CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,278,241,2022-02-04T16:45:14+0000
012002,ALBIZZATE,VARESE,4465,4006,2022-02-04T16:45:14+0000
012003,ANGERA,VARESE,4415,3958,2022-02-04T16:45:14+0000
012004,ARCISATE,VARESE,8517,7592,2022-02-04T16:45:14+0000
012005,ARSAGO SEPRIO,VARESE,4010,3551,2022-02-04T16:45:14+0000
012006,AZZATE,VARESE,3887,3487,2022-02-04T16:45:14+0000
012007,AZZIO,VARESE,598,520,2022-02-04T16:45:14+0000
012008,BARASSO,VARESE,1478,1320,2022-02-04T16:45:14+0000
012009,BARDELLO,VARESE,1373,1206,2022-02-04T16:45:14+0000
012010,BEDERO VALCUVIA,VARESE,527,460,2022-02-04T16:45:14+0000
012011,BESANO,VARESE,2092,1872,2022-02-04T16:45:14+0000
012012,BESNATE,VARESE,4699,4179,2022-02-04T16:45:14+0000
012013,BESOZZO,VARESE,7342,6455,2022-02-04T16:45:14+0000
012014,BIANDRONNO,VARESE,2811,2505,2022-02-04T16:45:14+0000
012015,BISUSCHIO,VARESE,3628,3236,2022-02-04T16:45:14+0000
012016,BODIO LOMNAGO,VARESE,2024,1814,2022-02-04T16:45:14+0000
012017,BREBBIA,VARESE,2651,2341,2022-02-04T16:45:14+0000
012018,BREGANO,VARESE,712,616,2022-02-04T16:45:14+0000
012019,BRENTA,VARESE,1448,1229,2022-02-04T16:45:14+0000
012020,BREZZO DI BEDERO,VARESE,970,832,2022-02-04T16:45:14+0000
012021,BRINZIO,VARESE,691,623,2022-02-04T16:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,999,818,2022-02-04T16:45:14+0000
012023,BRUNELLO,VARESE,808,740,2022-02-04T16:45:14+0000
012024,BRUSIMPIANO,VARESE,855,747,2022-02-04T16:45:14+0000
012025,BUGUGGIATE,VARESE,2682,2379,2022-02-04T16:45:14+0000
012026,BUSTO ARSIZIO,VARESE,70459,63186,2022-02-04T16:45:14+0000
012027,CADEGLIANO-VICONAGO,VARESE,1714,1470,2022-02-04T16:45:14+0000
012029,CAIRATE,VARESE,6515,5810,2022-02-04T16:45:14+0000
012030,CANTELLO,VARESE,4070,3636,2022-02-04T16:45:14+0000
012031,CARAVATE,VARESE,2103,1816,2022-02-04T16:45:14+0000
012032,CARDANO AL CAMPO,VARESE,12283,11124,2022-02-04T16:45:14+0000
012033,CARNAGO,VARESE,5741,5060,2022-02-04T16:45:14+0000
012034,CARONNO PERTUSELLA,VARESE,14800,13406,2022-02-04T16:45:14+0000
012035,CARONNO VARESINO,VARESE,4097,3589,2022-02-04T16:45:14+0000
012036,CASALE LITTA,VARESE,2285,2048,2022-02-04T16:45:14+0000
012037,CASALZUIGNO,VARESE,1132,990,2022-02-04T16:45:14+0000
012038,CASCIAGO,VARESE,3205,2866,2022-02-04T16:45:14+0000
012039,CASORATE SEMPIONE,VARESE,4691,4228,2022-02-04T16:45:14+0000
012040,CASSANO MAGNAGO,VARESE,18215,16254,2022-02-04T16:45:14+0000
012041,CASSANO VALCUVIA,VARESE,478,424,2022-02-04T16:45:14+0000
012042,CASTELLANZA,VARESE,12169,10830,2022-02-04T16:45:14+0000
012043,CASTELLO CABIAGLIO,VARESE,404,344,2022-02-04T16:45:14+0000
012044,CASTELSEPRIO,VARESE,1146,1013,2022-02-04T16:45:14+0000
012045,CASTELVECCANA,VARESE,1561,1373,2022-02-04T16:45:14+0000
012046,CASTIGLIONE OLONA,VARESE,6726,5938,2022-02-04T16:45:14+0000
012047,CASTRONNO,VARESE,4412,3903,2022-02-04T16:45:14+0000
012048,CAVARIA CON PREMEZZO,VARESE,4735,4234,2022-02-04T16:45:14+0000
012049,CAZZAGO BRABBIA,VARESE,646,575,2022-02-04T16:45:14+0000
012050,CISLAGO,VARESE,8740,7795,2022-02-04T16:45:14+0000
012051,CITTIGLIO,VARESE,3214,2720,2022-02-04T16:45:14+0000
012052,CLIVIO,VARESE,1665,1502,2022-02-04T16:45:14+0000
012053,COCQUIO-TREVISAGO,VARESE,3920,3418,2022-02-04T16:45:14+0000
012054,COMABBIO,VARESE,969,857,2022-02-04T16:45:14+0000
012055,COMERIO,VARESE,2414,2129,2022-02-04T16:45:14+0000
012056,CREMENAGA,VARESE,558,501,2022-02-04T16:45:14+0000
012057,CROSIO DELLA VALLE,VARESE,533,475,2022-02-04T16:45:14+0000
012058,CUASSO AL MONTE,VARESE,2899,2620,2022-02-04T16:45:14+0000
012059,CUGLIATE-FABIASCO,VARESE,2500,2115,2022-02-04T16:45:14+0000
012060,CUNARDO,VARESE,2318,1990,2022-02-04T16:45:14+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,126,113,2022-02-04T16:45:14+0000
