CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,140,61,2021-06-03T15:45:13+0000
012002,ALBIZZATE,VARESE,2288,1027,2021-06-03T15:45:13+0000
012003,ANGERA,VARESE,2411,1104,2021-06-03T15:45:13+0000
012004,ARCISATE,VARESE,4305,1824,2021-06-03T15:45:13+0000
012005,ARSAGO SEPRIO,VARESE,1793,831,2021-06-03T15:45:13+0000
012006,AZZATE,VARESE,1947,889,2021-06-03T15:45:13+0000
012007,AZZIO,VARESE,315,120,2021-06-03T15:45:13+0000
012008,BARASSO,VARESE,831,437,2021-06-03T15:45:13+0000
012009,BARDELLO,VARESE,671,299,2021-06-03T15:45:13+0000
012010,BEDERO VALCUVIA,VARESE,273,104,2021-06-03T15:45:13+0000
012011,BESANO,VARESE,1026,490,2021-06-03T15:45:13+0000
012012,BESNATE,VARESE,2304,1099,2021-06-03T15:45:13+0000
012013,BESOZZO,VARESE,3734,1659,2021-06-03T15:45:13+0000
012014,BIANDRONNO,VARESE,1385,619,2021-06-03T15:45:13+0000
012015,BISUSCHIO,VARESE,1762,727,2021-06-03T15:45:13+0000
012016,BODIO LOMNAGO,VARESE,1127,554,2021-06-03T15:45:13+0000
012017,BREBBIA,VARESE,1400,609,2021-06-03T15:45:13+0000
012018,BREGANO,VARESE,349,151,2021-06-03T15:45:13+0000
012019,BRENTA,VARESE,766,296,2021-06-03T15:45:13+0000
012020,BREZZO DI BEDERO,VARESE,450,162,2021-06-03T15:45:13+0000
012021,BRINZIO,VARESE,419,159,2021-06-03T15:45:13+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,474,177,2021-06-03T15:45:13+0000
012023,BRUNELLO,VARESE,428,174,2021-06-03T15:45:13+0000
012024,BRUSIMPIANO,VARESE,398,153,2021-06-03T15:45:13+0000
012025,BUGUGGIATE,VARESE,1447,685,2021-06-03T15:45:13+0000
012026,BUSTO ARSIZIO,VARESE,34350,17322,2021-06-03T15:45:13+0000
012027,CADEGLIANO-VICONAGO,VARESE,849,427,2021-06-03T15:45:13+0000
012029,CAIRATE,VARESE,3054,1449,2021-06-03T15:45:13+0000
012030,CANTELLO,VARESE,2000,961,2021-06-03T15:45:13+0000
012031,CARAVATE,VARESE,1071,429,2021-06-03T15:45:13+0000
012032,CARDANO AL CAMPO,VARESE,5616,2781,2021-06-03T15:45:13+0000
012033,CARNAGO,VARESE,2663,1222,2021-06-03T15:45:13+0000
012034,CARONNO PERTUSELLA,VARESE,6242,2707,2021-06-03T15:45:13+0000
012035,CARONNO VARESINO,VARESE,1942,858,2021-06-03T15:45:13+0000
012036,CASALE LITTA,VARESE,1064,447,2021-06-03T15:45:13+0000
012037,CASALZUIGNO,VARESE,591,259,2021-06-03T15:45:13+0000
012038,CASCIAGO,VARESE,1756,829,2021-06-03T15:45:13+0000
012039,CASORATE SEMPIONE,VARESE,2233,1073,2021-06-03T15:45:13+0000
012040,CASSANO MAGNAGO,VARESE,8707,4156,2021-06-03T15:45:13+0000
012041,CASSANO VALCUVIA,VARESE,240,91,2021-06-03T15:45:13+0000
012042,CASTELLANZA,VARESE,6182,3130,2021-06-03T15:45:13+0000
012043,CASTELLO CABIAGLIO,VARESE,230,97,2021-06-03T15:45:13+0000
012044,CASTELSEPRIO,VARESE,578,288,2021-06-03T15:45:13+0000
012045,CASTELVECCANA,VARESE,833,376,2021-06-03T15:45:13+0000
012046,CASTIGLIONE OLONA,VARESE,3266,1464,2021-06-03T15:45:13+0000
012047,CASTRONNO,VARESE,2184,998,2021-06-03T15:45:13+0000
012048,CAVARIA CON PREMEZZO,VARESE,2200,1013,2021-06-03T15:45:13+0000
012049,CAZZAGO BRABBIA,VARESE,316,149,2021-06-03T15:45:13+0000
012050,CISLAGO,VARESE,4012,1709,2021-06-03T15:45:13+0000
012051,CITTIGLIO,VARESE,1686,698,2021-06-03T15:45:13+0000
012052,CLIVIO,VARESE,823,338,2021-06-03T15:45:13+0000
012053,COCQUIO-TREVISAGO,VARESE,2146,936,2021-06-03T15:45:13+0000
012054,COMABBIO,VARESE,474,199,2021-06-03T15:45:13+0000
012055,COMERIO,VARESE,1281,629,2021-06-03T15:45:13+0000
012056,CREMENAGA,VARESE,278,120,2021-06-03T15:45:13+0000
012057,CROSIO DELLA VALLE,VARESE,299,122,2021-06-03T15:45:13+0000
012058,CUASSO AL MONTE,VARESE,1367,636,2021-06-03T15:45:13+0000
012059,CUGLIATE-FABIASCO,VARESE,1220,460,2021-06-03T15:45:13+0000
012060,CUNARDO,VARESE,1151,523,2021-06-03T15:45:13+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,70,34,2021-06-03T15:45:13+0000
012062,CUVEGLIO,VARESE,1380,548,2021-06-03T15:45:13+0000
012063,CUVIO,VARESE,740,338,2021-06-03T15:45:13+0000
012064,DAVERIO,VARESE,1358,561,2021-06-03T15:45:13+0000
012065,DUMENZA,VARESE,544,214,2021-06-03T15:45:13+0000
012066,DUNO,VARESE,53,25,2021-06-03T15:45:13+0000
012067,FAGNANO OLONA,VARESE,4891,2337,2021-06-03T15:45:13+0000
012068,FERNO,VARESE,2503,1138,2021-06-03T15:45:13+0000
012069,FERRERA DI VARESE,VARESE,251,83,2021-06-03T15:45:13+0000
012070,GALLARATE,VARESE,20495,10458,2021-06-03T15:45:13+0000
012071,GALLIATE LOMBARDO,VARESE,414,178,2021-06-03T15:45:13+0000
012072,GAVIRATE,VARESE,4248,1983,2021-06-03T15:45:13+0000
012073,GAZZADA SCHIANNO,VARESE,2062,973,2021-06-03T15:45:13+0000
012074,GEMONIO,VARESE,1209,496,2021-06-03T15:45:13+0000
012075,GERENZANO,VARESE,4036,1810,2021-06-03T15:45:13+0000
012076,GERMIGNAGA,VARESE,1567,660,2021-06-03T15:45:13+0000
012077,GOLASECCA,VARESE,1025,456,2021-06-03T15:45:13+0000
012078,GORLA MAGGIORE,VARESE,2181,999,2021-06-03T15:45:13+0000
012079,GORLA MINORE,VARESE,3227,1548,2021-06-03T15:45:13+0000
012080,GORNATE-OLONA,VARESE,855,361,2021-06-03T15:45:13+0000
012081,GRANTOLA,VARESE,496,202,2021-06-03T15:45:13+0000
012082,INARZO,VARESE,429,203,2021-06-03T15:45:13+0000
012083,INDUNO OLONA,VARESE,4562,2076,2021-06-03T15:45:13+0000
012084,ISPRA,VARESE,2255,1123,2021-06-03T15:45:13+0000
012085,JERAGO CON ORAGO,VARESE,2129,989,2021-06-03T15:45:13+0000
012086,LAVENA PONTE TRESA,VARESE,2178,865,2021-06-03T15:45:13+0000
012087,LAVENO-MOMBELLO,VARESE,4247,2022,2021-06-03T15:45:13+0000
012088,LEGGIUNO,VARESE,1652,696,2021-06-03T15:45:13+0000
012089,LONATE CEPPINO,VARESE,1886,817,2021-06-03T15:45:13+0000
012090,LONATE POZZOLO,VARESE,4567,2290,2021-06-03T15:45:13+0000
012091,LOZZA,VARESE,525,243,2021-06-03T15:45:13+0000
012092,LUINO,VARESE,6115,2653,2021-06-03T15:45:13+0000
012093,LUVINATE,VARESE,656,323,2021-06-03T15:45:13+0000
012095,MALGESSO,VARESE,519,215,2021-06-03T15:45:13+0000
012096,MALNATE,VARESE,6955,3296,2021-06-03T15:45:13+0000
012097,MARCHIROLO,VARESE,1325,522,2021-06-03T15:45:13+0000
012098,MARNATE,VARESE,2979,1461,2021-06-03T15:45:13+0000
012099,MARZIO,VARESE,151,69,2021-06-03T15:45:13+0000
012100,MASCIAGO PRIMO,VARESE,98,36,2021-06-03T15:45:13+0000
012101,MERCALLO,VARESE,743,320,2021-06-03T15:45:13+0000
012102,MESENZANA,VARESE,564,219,2021-06-03T15:45:13+0000
012103,MONTEGRINO VALTRAVAGLIA,VARESE,523,204,2021-06-03T15:45:13+0000
012104,MONVALLE,VARESE,777,313,2021-06-03T15:45:13+0000
012105,MORAZZONE,VARESE,1806,787,2021-06-03T15:45:13+0000
012106,MORNAGO,VARESE,2019,873,2021-06-03T15:45:13+0000
012107,OGGIONA CON SANTO STEFANO,VARESE,1743,774,2021-06-03T15:45:13+0000
012108,OLGIATE OLONA,VARESE,5013,2406,2021-06-03T15:45:13+0000
012109,ORIGGIO,VARESE,3059,1280,2021-06-03T15:45:13+0000
012110,ORINO,VARESE,334,149,2021-06-03T15:45:13+0000
012113,PORTO CERESIO,VARESE,1197,570,2021-06-03T15:45:13+0000
012114,PORTO VALTRAVAGLIA,VARESE,1058,487,2021-06-03T15:45:13+0000
012115,RANCIO VALCUVIA,VARESE,340,129,2021-06-03T15:45:13+0000
012116,RANCO,VARESE,469,191,2021-06-03T15:45:13+0000
012117,SALTRIO,VARESE,1155,492,2021-06-03T15:45:13+0000
012118,SAMARATE,VARESE,6612,3177,2021-06-03T15:45:13+0000
012119,SARONNO,VARESE,16642,7874,2021-06-03T15:45:13+0000
012120,SESTO CALENDE,VARESE,4456,2113,2021-06-03T15:45:13+0000
012121,SOLBIATE ARNO,VARESE,1596,729,2021-06-03T15:45:13+0000
012122,SOLBIATE OLONA,VARESE,2263,1103,2021-06-03T15:45:13+0000
012123,SOMMA LOMBARDO,VARESE,6879,3428,2021-06-03T15:45:13+0000
012124,SUMIRAGO,VARESE,2588,1101,2021-06-03T15:45:13+0000
012125,TAINO,VARESE,1440,645,2021-06-03T15:45:13+0000
012126,TERNATE,VARESE,1111,488,2021-06-03T15:45:13+0000
012127,TRADATE,VARESE,7661,3780,2021-06-03T15:45:13+0000
012128,TRAVEDONA-MONATE,VARESE,1699,751,2021-06-03T15:45:13+0000
012129,TRONZANO LAGO MAGGIORE,VARESE,91,37,2021-06-03T15:45:13+0000
012130,UBOLDO,VARESE,3865,1564,2021-06-03T15:45:13+0000
012131,VALGANNA,VARESE,622,247,2021-06-03T15:45:13+0000
