CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,255,224,2021-11-21T16:45:11+0000
012002,ALBIZZATE,VARESE,4207,3765,2021-11-21T16:45:11+0000
012003,ANGERA,VARESE,4168,3781,2021-11-21T16:45:11+0000
012004,ARCISATE,VARESE,8046,7125,2021-11-21T16:45:11+0000
012005,ARSAGO SEPRIO,VARESE,3776,3314,2021-11-21T16:45:11+0000
012006,AZZATE,VARESE,3645,3253,2021-11-21T16:45:11+0000
012007,AZZIO,VARESE,560,495,2021-11-21T16:45:11+0000
012008,BARASSO,VARESE,1400,1251,2021-11-21T16:45:11+0000
012009,BARDELLO,VARESE,1299,1146,2021-11-21T16:45:11+0000
012010,BEDERO VALCUVIA,VARESE,487,422,2021-11-21T16:45:11+0000
012011,BESANO,VARESE,1973,1770,2021-11-21T16:45:11+0000
012012,BESNATE,VARESE,4408,3927,2021-11-21T16:45:11+0000
012013,BESOZZO,VARESE,6951,6106,2021-11-21T16:45:11+0000
012014,BIANDRONNO,VARESE,2658,2375,2021-11-21T16:45:11+0000
012015,BISUSCHIO,VARESE,3388,3037,2021-11-21T16:45:11+0000
012016,BODIO LOMNAGO,VARESE,1887,1686,2021-11-21T16:45:11+0000
012017,BREBBIA,VARESE,2497,2207,2021-11-21T16:45:11+0000
012018,BREGANO,VARESE,663,574,2021-11-21T16:45:11+0000
012019,BRENTA,VARESE,1360,1168,2021-11-21T16:45:11+0000
012020,BREZZO DI BEDERO,VARESE,902,781,2021-11-21T16:45:11+0000
012021,BRINZIO,VARESE,671,603,2021-11-21T16:45:11+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,927,765,2021-11-21T16:45:11+0000
012023,BRUNELLO,VARESE,768,700,2021-11-21T16:45:11+0000
012024,BRUSIMPIANO,VARESE,792,681,2021-11-21T16:45:11+0000
012025,BUGUGGIATE,VARESE,2531,2231,2021-11-21T16:45:11+0000
012026,BUSTO ARSIZIO,VARESE,66536,59233,2021-11-21T16:45:11+0000
012027,CADEGLIANO-VICONAGO,VARESE,1589,1381,2021-11-21T16:45:11+0000
012029,CAIRATE,VARESE,6147,5470,2021-11-21T16:45:11+0000
012030,CANTELLO,VARESE,3790,3367,2021-11-21T16:45:11+0000
012031,CARAVATE,VARESE,1978,1732,2021-11-21T16:45:11+0000
012032,CARDANO AL CAMPO,VARESE,11622,10398,2021-11-21T16:45:11+0000
012033,CARNAGO,VARESE,5346,4746,2021-11-21T16:45:11+0000
012034,CARONNO PERTUSELLA,VARESE,13849,12597,2021-11-21T16:45:11+0000
012035,CARONNO VARESINO,VARESE,3845,3388,2021-11-21T16:45:11+0000
012036,CASALE LITTA,VARESE,2124,1896,2021-11-21T16:45:11+0000
012037,CASALZUIGNO,VARESE,1061,949,2021-11-21T16:45:11+0000
012038,CASCIAGO,VARESE,3034,2708,2021-11-21T16:45:11+0000
012039,CASORATE SEMPIONE,VARESE,4419,3970,2021-11-21T16:45:11+0000
012040,CASSANO MAGNAGO,VARESE,17131,15227,2021-11-21T16:45:11+0000
012041,CASSANO VALCUVIA,VARESE,432,391,2021-11-21T16:45:11+0000
012042,CASTELLANZA,VARESE,11565,10239,2021-11-21T16:45:11+0000
012043,CASTELLO CABIAGLIO,VARESE,363,317,2021-11-21T16:45:11+0000
012044,CASTELSEPRIO,VARESE,1089,965,2021-11-21T16:45:11+0000
012045,CASTELVECCANA,VARESE,1477,1308,2021-11-21T16:45:11+0000
012046,CASTIGLIONE OLONA,VARESE,6347,5599,2021-11-21T16:45:11+0000
012047,CASTRONNO,VARESE,4152,3654,2021-11-21T16:45:11+0000
012048,CAVARIA CON PREMEZZO,VARESE,4448,3978,2021-11-21T16:45:11+0000
012049,CAZZAGO BRABBIA,VARESE,607,544,2021-11-21T16:45:11+0000
012050,CISLAGO,VARESE,8272,7437,2021-11-21T16:45:11+0000
012051,CITTIGLIO,VARESE,2973,2552,2021-11-21T16:45:11+0000
012052,CLIVIO,VARESE,1548,1403,2021-11-21T16:45:11+0000
012053,COCQUIO-TREVISAGO,VARESE,3694,3260,2021-11-21T16:45:11+0000
012054,COMABBIO,VARESE,913,815,2021-11-21T16:45:11+0000
012055,COMERIO,VARESE,2245,2003,2021-11-21T16:45:11+0000
012056,CREMENAGA,VARESE,518,474,2021-11-21T16:45:11+0000
012057,CROSIO DELLA VALLE,VARESE,501,443,2021-11-21T16:45:11+0000
012058,CUASSO AL MONTE,VARESE,2693,2423,2021-11-21T16:45:11+0000
012059,CUGLIATE-FABIASCO,VARESE,2303,1983,2021-11-21T16:45:11+0000
012060,CUNARDO,VARESE,2136,1859,2021-11-21T16:45:11+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,115,105,2021-11-21T16:45:11+0000
012062,CUVEGLIO,VARESE,2512,2225,2021-11-21T16:45:11+0000
012063,CUVIO,VARESE,1319,1154,2021-11-21T16:45:11+0000
012064,DAVERIO,VARESE,2518,2270,2021-11-21T16:45:11+0000
012065,DUMENZA,VARESE,1024,899,2021-11-21T16:45:11+0000
012066,DUNO,VARESE,105,96,2021-11-21T16:45:11+0000
012067,FAGNANO OLONA,VARESE,9830,8858,2021-11-21T16:45:11+0000
012068,FERNO,VARESE,5265,4626,2021-11-21T16:45:11+0000
012069,FERRERA DI VARESE,VARESE,512,453,2021-11-21T16:45:11+0000
012070,GALLARATE,VARESE,40812,36737,2021-11-21T16:45:11+0000
012071,GALLIATE LOMBARDO,VARESE,800,727,2021-11-21T16:45:11+0000
012072,GAVIRATE,VARESE,7516,6615,2021-11-21T16:45:11+0000
012073,GAZZADA SCHIANNO,VARESE,3703,3335,2021-11-21T16:45:11+0000
012074,GEMONIO,VARESE,2256,1944,2021-11-21T16:45:11+0000
012075,GERENZANO,VARESE,8676,7878,2021-11-21T16:45:11+0000
012076,GERMIGNAGA,VARESE,2782,2433,2021-11-21T16:45:11+0000
012077,GOLASECCA,VARESE,2029,1804,2021-11-21T16:45:11+0000
012078,GORLA MAGGIORE,VARESE,4064,3666,2021-11-21T16:45:11+0000
012079,GORLA MINORE,VARESE,6559,5862,2021-11-21T16:45:11+0000
012080,GORNATE-OLONA,VARESE,1726,1497,2021-11-21T16:45:11+0000
012081,GRANTOLA,VARESE,972,843,2021-11-21T16:45:11+0000
012082,INARZO,VARESE,860,758,2021-11-21T16:45:11+0000
012083,INDUNO OLONA,VARESE,8471,7590,2021-11-21T16:45:11+0000
012084,ISPRA,VARESE,3943,3596,2021-11-21T16:45:11+0000
012085,JERAGO CON ORAGO,VARESE,4194,3740,2021-11-21T16:45:11+0000
012086,LAVENA PONTE TRESA,VARESE,4123,3533,2021-11-21T16:45:11+0000
012087,LAVENO-MOMBELLO,VARESE,6863,6132,2021-11-21T16:45:11+0000
012088,LEGGIUNO,VARESE,2801,2487,2021-11-21T16:45:11+0000
012089,LONATE CEPPINO,VARESE,4017,3578,2021-11-21T16:45:11+0000
012090,LONATE POZZOLO,VARESE,9378,8400,2021-11-21T16:45:11+0000
012091,LOZZA,VARESE,967,852,2021-11-21T16:45:11+0000
012092,LUINO,VARESE,10708,9212,2021-11-21T16:45:11+0000
012093,LUVINATE,VARESE,1063,970,2021-11-21T16:45:11+0000
012095,MALGESSO,VARESE,960,864,2021-11-21T16:45:11+0000
012096,MALNATE,VARESE,13090,11587,2021-11-21T16:45:11+0000
012097,MARCHIROLO,VARESE,2587,2298,2021-11-21T16:45:11+0000
012098,MARNATE,VARESE,6226,5497,2021-11-21T16:45:11+0000
012099,MARZIO,VARESE,253,221,2021-11-21T16:45:11+0000
012100,MASCIAGO PRIMO,VARESE,193,169,2021-11-21T16:45:11+0000
012101,MERCALLO,VARESE,1415,1281,2021-11-21T16:45:11+0000
012102,MESENZANA,VARESE,1163,997,2021-11-21T16:45:11+0000
012103,MONTEGRINO VALTRAVAGLIA,VARESE,1056,902,2021-11-21T16:45:11+0000
012104,MONVALLE,VARESE,1493,1290,2021-11-21T16:45:11+0000
012105,MORAZZONE,VARESE,3414,3031,2021-11-21T16:45:11+0000
012106,MORNAGO,VARESE,4014,3595,2021-11-21T16:45:11+0000
012107,OGGIONA CON SANTO STEFANO,VARESE,3446,3028,2021-11-21T16:45:11+0000
012108,OLGIATE OLONA,VARESE,9976,8874,2021-11-21T16:45:11+0000
012109,ORIGGIO,VARESE,6367,5773,2021-11-21T16:45:11+0000
012110,ORINO,VARESE,587,523,2021-11-21T16:45:11+0000
012113,PORTO CERESIO,VARESE,2253,1964,2021-11-21T16:45:11+0000
012114,PORTO VALTRAVAGLIA,VARESE,1794,1556,2021-11-21T16:45:11+0000
012115,RANCIO VALCUVIA,VARESE,646,556,2021-11-21T16:45:11+0000
012116,RANCO,VARESE,873,790,2021-11-21T16:45:11+0000
012117,SALTRIO,VARESE,2255,2010,2021-11-21T16:45:11+0000
012118,SAMARATE,VARESE,12868,11468,2021-11-21T16:45:11+0000
012119,SARONNO,VARESE,31639,28826,2021-11-21T16:45:11+0000
012120,SESTO CALENDE,VARESE,8249,7435,2021-11-21T16:45:11+0000
012121,SOLBIATE ARNO,VARESE,3184,2840,2021-11-21T16:45:11+0000
012122,SOLBIATE OLONA,VARESE,4347,3870,2021-11-21T16:45:11+0000
012123,SOMMA LOMBARDO,VARESE,13823,12393,2021-11-21T16:45:11+0000
012124,SUMIRAGO,VARESE,4844,4289,2021-11-21T16:45:11+0000
012125,TAINO,VARESE,2674,2439,2021-11-21T16:45:11+0000
012126,TERNATE,VARESE,2050,1822,2021-11-21T16:45:11+0000
012127,TRADATE,VARESE,15163,13566,2021-11-21T16:45:11+0000
012128,TRAVEDONA-MONATE,VARESE,3028,2752,2021-11-21T16:45:11+0000
012129,TRONZANO LAGO MAGGIORE,VARESE,152,131,2021-11-21T16:45:11+0000
012130,UBOLDO,VARESE,8516,7621,2021-11-21T16:45:11+0000
012131,VALGANNA,VARESE,1155,1014,2021-11-21T16:45:11+0000
012132,VARANO BORGHI,VARESE,1894,1692,2021-11-21T16:45:11+0000
012133,VARESE,VARESE,64076,57315,2021-11-21T16:45:11+0000
012134,VEDANO OLONA,VARESE,5985,5257,2021-11-21T16:45:11+0000
012136,VENEGONO INFERIORE,VARESE,4955,4384,2021-11-21T16:45:11+0000
012137,VENEGONO SUPERIORE,VARESE,5870,5189,2021-11-21T16:45:11+0000
012138,VERGIATE,VARESE,6875,6193,2021-11-21T16:45:11+0000
012139,VIGGIU',VARESE,4188,3881,2021-11-21T16:45:11+0000
012140,VIZZOLA TICINO,VARESE,422,382,2021-11-21T16:45:11+0000
012141,SANGIANO,VARESE,1112,973,2021-11-21T16:45:11+0000
012142,MACCAGNO CON PINO E VEDDASCA,VARESE,1730,1531,2021-11-21T16:45:11+0000
012143,CADREZZATE CON OSMATE,VARESE,1868,1677,2021-11-21T16:45:11+0000
013003,ALBAVILLA,COMO,5267,4665,2021-11-21T16:45:11+0000
013004,ALBESE CON CASSANO,COMO,3580,3175,2021-11-21T16:45:11+0000
013005,ALBIOLO,COMO,2135,1891,2021-11-21T16:45:11+0000
013006,ALSERIO,COMO,1052,934,2021-11-21T16:45:11+0000
013007,ALZATE BRIANZA,COMO,4125,3599,2021-11-21T16:45:11+0000
013009,ANZANO DEL PARCO,COMO,1436,1282,2021-11-21T16:45:11+0000
013010,APPIANO GENTILE,COMO,6361,5736,2021-11-21T16:45:11+0000
013011,ARGEGNO,COMO,452,383,2021-11-21T16:45:11+0000
013012,AROSIO,COMO,4324,3851,2021-11-21T16:45:11+0000
013013,ASSO,COMO,2841,2381,2021-11-21T16:45:11+0000
013015,BARNI,COMO,421,352,2021-11-21T16:45:11+0000
013021,BENE LARIO,COMO,251,219,2021-11-21T16:45:11+0000
013022,BEREGAZZO CON FIGLIARO,COMO,2180,1962,2021-11-21T16:45:11+0000
013023,BINAGO,COMO,3859,3448,2021-11-21T16:45:11+0000
013024,BIZZARONE,COMO,1258,1120,2021-11-21T16:45:11+0000
013025,BLESSAGNO,COMO,199,162,2021-11-21T16:45:11+0000
013026,BLEVIO,COMO,875,749,2021-11-21T16:45:11+0000
013028,BREGNANO,COMO,5127,4530,2021-11-21T16:45:11+0000
013029,BRENNA,COMO,1775,1599,2021-11-21T16:45:11+0000
