CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,108,51,2021-05-20T15:45:12+0000
012002,ALBIZZATE,VARESE,1878,701,2021-05-20T15:45:12+0000
012003,ANGERA,VARESE,2022,777,2021-05-20T15:45:12+0000
012004,ARCISATE,VARESE,3458,1256,2021-05-20T15:45:12+0000
012005,ARSAGO SEPRIO,VARESE,1462,530,2021-05-20T15:45:12+0000
012006,AZZATE,VARESE,1593,625,2021-05-20T15:45:12+0000
012007,AZZIO,VARESE,238,72,2021-05-20T15:45:12+0000
012008,BARASSO,VARESE,691,345,2021-05-20T15:45:12+0000
012009,BARDELLO,VARESE,554,217,2021-05-20T15:45:12+0000
012010,BEDERO VALCUVIA,VARESE,213,71,2021-05-20T15:45:12+0000
012011,BESANO,VARESE,845,368,2021-05-20T15:45:12+0000
012012,BESNATE,VARESE,1897,643,2021-05-20T15:45:12+0000
012013,BESOZZO,VARESE,3049,1131,2021-05-20T15:45:12+0000
012014,BIANDRONNO,VARESE,1152,418,2021-05-20T15:45:12+0000
012015,BISUSCHIO,VARESE,1391,493,2021-05-20T15:45:12+0000
012016,BODIO LOMNAGO,VARESE,954,439,2021-05-20T15:45:12+0000
012017,BREBBIA,VARESE,1142,426,2021-05-20T15:45:12+0000
012018,BREGANO,VARESE,280,105,2021-05-20T15:45:12+0000
012019,BRENTA,VARESE,569,211,2021-05-20T15:45:12+0000
012020,BREZZO DI BEDERO,VARESE,351,115,2021-05-20T15:45:12+0000
012021,BRINZIO,VARESE,337,118,2021-05-20T15:45:12+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,357,96,2021-05-20T15:45:12+0000
012023,BRUNELLO,VARESE,331,125,2021-05-20T15:45:12+0000
012024,BRUSIMPIANO,VARESE,309,109,2021-05-20T15:45:12+0000
012025,BUGUGGIATE,VARESE,1210,476,2021-05-20T15:45:12+0000
012026,BUSTO ARSIZIO,VARESE,27966,12006,2021-05-20T15:45:12+0000
