CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,211,157,2021-07-26T15:45:14+0000
012002,ALBIZZATE,VARESE,3608,2607,2021-07-26T15:45:14+0000
012003,ANGERA,VARESE,3522,2689,2021-07-26T15:45:14+0000
012004,ARCISATE,VARESE,6671,4907,2021-07-26T15:45:14+0000
012005,ARSAGO SEPRIO,VARESE,3053,2038,2021-07-26T15:45:14+0000
012006,AZZATE,VARESE,3057,2283,2021-07-26T15:45:14+0000
012007,AZZIO,VARESE,474,358,2021-07-26T15:45:14+0000
012008,BARASSO,VARESE,1209,916,2021-07-26T15:45:14+0000
012009,BARDELLO,VARESE,1116,767,2021-07-26T15:45:14+0000
012010,BEDERO VALCUVIA,VARESE,401,293,2021-07-26T15:45:14+0000
012011,BESANO,VARESE,1594,1166,2021-07-26T15:45:14+0000
012012,BESNATE,VARESE,3711,2614,2021-07-26T15:45:14+0000
012013,BESOZZO,VARESE,5740,4098,2021-07-26T15:45:14+0000
012014,BIANDRONNO,VARESE,2256,1618,2021-07-26T15:45:14+0000
012015,BISUSCHIO,VARESE,2836,2078,2021-07-26T15:45:14+0000
012016,BODIO LOMNAGO,VARESE,1651,1224,2021-07-26T15:45:14+0000
012017,BREBBIA,VARESE,2152,1525,2021-07-26T15:45:14+0000
012018,BREGANO,VARESE,545,395,2021-07-26T15:45:14+0000
012019,BRENTA,VARESE,1119,809,2021-07-26T15:45:14+0000
012020,BREZZO DI BEDERO,VARESE,714,506,2021-07-26T15:45:14+0000
012021,BRINZIO,VARESE,601,453,2021-07-26T15:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,723,533,2021-07-26T15:45:14+0000
012023,BRUNELLO,VARESE,672,483,2021-07-26T15:45:14+0000
012024,BRUSIMPIANO,VARESE,626,424,2021-07-26T15:45:14+0000
012025,BUGUGGIATE,VARESE,2197,1573,2021-07-26T15:45:14+0000
012026,BUSTO ARSIZIO,VARESE,55201,38826,2021-07-26T15:45:14+0000
012027,CADEGLIANO-VICONAGO,VARESE,1274,948,2021-07-26T15:45:14+0000
012029,CAIRATE,VARESE,5101,3475,2021-07-26T15:45:14+0000
012030,CANTELLO,VARESE,3231,2328,2021-07-26T15:45:14+0000
012031,CARAVATE,VARESE,1646,1207,2021-07-26T15:45:14+0000
012032,CARDANO AL CAMPO,VARESE,9549,6597,2021-07-26T15:45:14+0000
012033,CARNAGO,VARESE,4471,3091,2021-07-26T15:45:14+0000
012034,CARONNO PERTUSELLA,VARESE,11132,7821,2021-07-26T15:45:14+0000
012035,CARONNO VARESINO,VARESE,3150,2232,2021-07-26T15:45:14+0000
012036,CASALE LITTA,VARESE,1718,1237,2021-07-26T15:45:14+0000
012037,CASALZUIGNO,VARESE,877,641,2021-07-26T15:45:14+0000
012038,CASCIAGO,VARESE,2635,1927,2021-07-26T15:45:14+0000
012039,CASORATE SEMPIONE,VARESE,3693,2570,2021-07-26T15:45:14+0000
012040,CASSANO MAGNAGO,VARESE,14257,9984,2021-07-26T15:45:14+0000
012041,CASSANO VALCUVIA,VARESE,348,263,2021-07-26T15:45:14+0000
012042,CASTELLANZA,VARESE,9761,6941,2021-07-26T15:45:14+0000
012043,CASTELLO CABIAGLIO,VARESE,311,238,2021-07-26T15:45:14+0000
012044,CASTELSEPRIO,VARESE,925,649,2021-07-26T15:45:14+0000
012045,CASTELVECCANA,VARESE,1186,899,2021-07-26T15:45:14+0000
012046,CASTIGLIONE OLONA,VARESE,5322,3725,2021-07-26T15:45:14+0000
012047,CASTRONNO,VARESE,3503,2479,2021-07-26T15:45:14+0000
012048,CAVARIA CON PREMEZZO,VARESE,3688,2529,2021-07-26T15:45:14+0000
012049,CAZZAGO BRABBIA,VARESE,513,374,2021-07-26T15:45:14+0000
012050,CISLAGO,VARESE,6919,4848,2021-07-26T15:45:14+0000
012051,CITTIGLIO,VARESE,2441,1789,2021-07-26T15:45:14+0000
012052,CLIVIO,VARESE,1268,970,2021-07-26T15:45:14+0000
012053,COCQUIO-TREVISAGO,VARESE,3077,2355,2021-07-26T15:45:14+0000
012054,COMABBIO,VARESE,758,524,2021-07-26T15:45:14+0000
012055,COMERIO,VARESE,1941,1436,2021-07-26T15:45:14+0000
012056,CREMENAGA,VARESE,421,319,2021-07-26T15:45:14+0000
012057,CROSIO DELLA VALLE,VARESE,433,307,2021-07-26T15:45:14+0000
012058,CUASSO AL MONTE,VARESE,2239,1648,2021-07-26T15:45:14+0000
012059,CUGLIATE-FABIASCO,VARESE,1857,1326,2021-07-26T15:45:14+0000
