CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,241,203,2021-09-22T15:45:10+0000
012002,ALBIZZATE,VARESE,4046,3553,2021-09-22T15:45:10+0000
012003,ANGERA,VARESE,4024,3445,2021-09-22T15:45:10+0000
012004,ARCISATE,VARESE,7792,6566,2021-09-22T15:45:10+0000
012005,ARSAGO SEPRIO,VARESE,3596,3007,2021-09-22T15:45:10+0000
012006,AZZATE,VARESE,3478,3031,2021-09-22T15:45:10+0000
012007,AZZIO,VARESE,540,454,2021-09-22T15:45:10+0000
012008,BARASSO,VARESE,1363,1190,2021-09-22T15:45:10+0000
012009,BARDELLO,VARESE,1250,1087,2021-09-22T15:45:10+0000
012010,BEDERO VALCUVIA,VARESE,466,369,2021-09-22T15:45:10+0000
012011,BESANO,VARESE,1903,1611,2021-09-22T15:45:10+0000
012012,BESNATE,VARESE,4230,3656,2021-09-22T15:45:10+0000
012013,BESOZZO,VARESE,6631,5663,2021-09-22T15:45:10+0000
012014,BIANDRONNO,VARESE,2559,2232,2021-09-22T15:45:10+0000
012015,BISUSCHIO,VARESE,3296,2838,2021-09-22T15:45:10+0000
012016,BODIO LOMNAGO,VARESE,1833,1605,2021-09-22T15:45:10+0000
012017,BREBBIA,VARESE,2398,2069,2021-09-22T15:45:10+0000
012018,BREGANO,VARESE,638,549,2021-09-22T15:45:10+0000
012019,BRENTA,VARESE,1287,1042,2021-09-22T15:45:10+0000
012020,BREZZO DI BEDERO,VARESE,867,686,2021-09-22T15:45:10+0000
012021,BRINZIO,VARESE,653,567,2021-09-22T15:45:10+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,870,681,2021-09-22T15:45:10+0000
012023,BRUNELLO,VARESE,751,660,2021-09-22T15:45:10+0000
012024,BRUSIMPIANO,VARESE,748,587,2021-09-22T15:45:10+0000
012025,BUGUGGIATE,VARESE,2447,2121,2021-09-22T15:45:10+0000
